sentence1	PPL1	Sentence2	PPL2	Correct
your grandmother that hears these doctors could hate themselves .	7.862630367279053	your grandmother that hears these doctors could hate herself .	8.03735065460205	incorrect
the doctors who talk about Anne were n't talking about herself .	5.541234493255615	the doctors who talk about Anne were n't talking about themselves .	5.542830467224121	incorrect
that king that knows these doctors had talked about themselves .	6.972016334533691	that king that knows these doctors had talked about himself .	6.843027591705322	correct
these teachers that can n't see your sister looked like herself .	5.820043087005615	these teachers that can n't see your sister looked like themselves .	6.087519645690918	incorrect
my teachers who have talked about Scott had n't talked about himself .	5.378594398498535	my teachers who have talked about Scott had n't talked about themselves .	5.654275894165039	incorrect
your wife that noticed Eric had noticed himself .	7.542893886566162	your wife that noticed Eric had noticed herself .	7.8502516746521	incorrect
these children that think about my mom hate herself .	6.541930198669434	these children that think about my mom hate themselves .	6.6134819984436035	incorrect
my friends who wo n't love April hear herself .	8.120766639709473	my friends who wo n't love April hear themselves .	7.975045680999756	correct
the king who loves your friends does n't sound like themselves .	5.87244176864624	the king who loves your friends does n't sound like himself .	5.821542263031006	correct
this man that heard the children did n't hear themselves .	5.651378154754639	this man that heard the children did n't hear himself .	5.574375152587891	correct
those people that have n't thought about your mom forgot herself .	5.472347259521484	those people that have n't thought about your mom forgot themselves .	5.618857383728027	incorrect
these children who were talking about your mother have n't seen herself .	5.009978771209717	these children who were talking about your mother have n't seen themselves .	4.908466815948486	correct
the teachers that heard your mother sounded like herself .	6.382904052734375	the teachers that heard your mother sounded like themselves .	6.687750339508057	incorrect
that girl that loves my brother likes himself .	5.765314102172852	that girl that loves my brother likes herself .	5.979763031005859	incorrect
your mom that was n't talking about my teachers looked like themselves .	5.857786655426025	your mom that was n't talking about my teachers looked like herself .	5.825106143951416	correct
my brother that may look like Julie had remembered herself .	7.326780796051025	my brother that may look like Julie had remembered himself .	7.222506999969482	correct
the lady that did n't love these people could remember themselves .	6.22758674621582	the lady that did n't love these people could remember herself .	6.249294281005859	incorrect
the king that does n't think about that woman has talked about herself .	5.084543228149414	the king that does n't think about that woman has talked about himself .	5.108885765075684	incorrect
my mother that had n't seen the teachers looks like themselves .	5.601621150970459	my mother that had n't seen the teachers looks like herself .	5.6184210777282715	incorrect
those people who sounded like the boy look like himself .	5.1965460777282715	those people who sounded like the boy look like themselves .	5.339725017547607	incorrect
your friends who would see Kristen liked herself .	8.03272819519043	your friends who would see Kristen liked themselves .	8.242145538330078	incorrect
that guy who might think about the children sounded like themselves .	5.699141502380371	that guy who might think about the children sounded like himself .	5.378101825714111	correct
my husband that is talking about the girl has n't remembered herself .	5.295650959014893	my husband that is talking about the girl has n't remembered himself .	5.282670497894287	correct
this guy who would hear your teachers loves themselves .	7.498978614807129	this guy who would hear your teachers loves himself .	7.316797256469727	correct
my cousins that have seen that king did n't notice himself .	6.1769304275512695	my cousins that have seen that king did n't notice themselves .	6.26227331161499	incorrect
the teachers who noticed my father know himself .	6.842651844024658	the teachers who noticed my father know themselves .	7.1651811599731445	incorrect
these people that are n't talking about Michael must hate himself .	5.956872463226318	these people that are n't talking about Michael must hate themselves .	6.021010398864746	incorrect
your dad that hears your cousins looks like themselves .	6.538757801055908	your dad that hears your cousins looks like himself .	6.424921989440918	correct
those doctors who forgot your husband remembered himself .	6.839069366455078	those doctors who forgot your husband remembered themselves .	7.251826763153076	incorrect
that woman who sounds like the boy thought about himself .	5.733229160308838	that woman who sounds like the boy thought about herself .	5.900949478149414	incorrect
that guy that is talking about Kayla was n't thinking about herself .	5.160323143005371	that guy that is talking about Kayla was n't thinking about himself .	5.1708502769470215	incorrect
that girl that liked Gregory talks about himself .	6.487463474273682	that girl that liked Gregory talks about herself .	6.714580535888672	incorrect
your dad that liked my cousins was thinking about themselves .	6.293081760406494	your dad that liked my cousins was thinking about himself .	6.323078155517578	incorrect
that king who could n't hear those teachers talks about themselves .	6.091212272644043	that king who could n't hear those teachers talks about himself .	6.13095760345459	incorrect
those doctors who liked that lady talk about herself .	6.3210906982421875	those doctors who liked that lady talk about themselves .	6.287487506866455	correct
these doctors that have heard your dad may see himself .	6.8288164138793945	these doctors that have heard your dad may see themselves .	7.221208095550537	incorrect
my doctors that thought about the man like himself .	6.311805725097656	my doctors that thought about the man like themselves .	6.567892551422119	incorrect
your friends who did n't remember my father do n't forget himself .	4.801215171813965	your friends who did n't remember my father do n't forget themselves .	4.808698654174805	incorrect
my cousins that know this queen look like herself .	6.615306377410889	my cousins that know this queen look like themselves .	6.899119853973389	incorrect
my teachers who talked about Carl talk about himself .	6.351891040802002	my teachers who talked about Carl talk about themselves .	6.667182922363281	incorrect
the people who saw my sister sound like herself .	5.361144065856934	the people who saw my sister sound like themselves .	5.422916412353516	incorrect
that girl that hears this man hears himself .	6.599467754364014	that girl that hears this man hears herself .	6.997996807098389	incorrect
my mother who had n't talked about my son wo n't know himself .	5.3936638832092285	my mother who had n't talked about my son wo n't know herself .	5.465395450592041	incorrect
my son that has heard your cousins loves themselves .	7.0254998207092285	my son that has heard your cousins loves himself .	6.801146030426025	correct
my friends who saw George heard himself .	7.793830871582031	my friends who saw George heard themselves .	8.326908111572266	incorrect
your daughter that was n't thinking about this guy heard himself .	6.205256938934326	your daughter that was n't thinking about this guy heard herself .	6.363114356994629	incorrect
your husband that had n't talked about that queen loves herself .	6.6137800216674805	your husband that had n't talked about that queen loves himself .	6.673328399658203	incorrect
these people that had seen my son thought about himself .	5.682400703430176	these people that had seen my son thought about themselves .	5.9461350440979	incorrect
my doctors that would n't think about that woman heard herself .	6.639337062835693	my doctors that would n't think about that woman heard themselves .	6.7072577476501465	incorrect
these doctors that sounded like your grandmother talked about herself .	6.243436336517334	these doctors that sounded like your grandmother talked about themselves .	6.214984893798828	correct
your sister that should n't hate Todd knows himself .	7.515633583068848	your sister that should n't hate Todd knows herself .	7.851395606994629	incorrect
these children that should n't hear Sara did n't hate herself .	6.1183624267578125	these children that should n't hear Sara did n't hate themselves .	6.199737548828125	incorrect
my husband who has n't noticed your teachers looked like themselves .	6.161787986755371	my husband who has n't noticed your teachers looked like himself .	6.119683742523193	correct
this king that would n't know your grandmother looked like herself .	5.9636430740356445	this king that would n't know your grandmother looked like himself .	5.959287166595459	correct
your husband who hears those doctors knows themselves .	7.734316349029541	your husband who hears those doctors knows himself .	7.7518439292907715	incorrect
that girl that had n't remembered the man talks about himself .	5.150610446929932	that girl that had n't remembered the man talks about herself .	5.346673965454102	incorrect
your father that looks like these people has n't thought about themselves .	5.221921443939209	your father that looks like these people has n't thought about himself .	5.303079128265381	incorrect
your mother that forgot my father liked himself .	6.413453578948975	your mother that forgot my father liked herself .	6.6102705001831055	incorrect
your friends that are n't talking about James can n't like himself .	5.65542459487915	your friends that are n't talking about James can n't like themselves .	5.727976322174072	incorrect
your doctors who had n't heard this lady look like herself .	6.006773948669434	your doctors who had n't heard this lady look like themselves .	6.079085350036621	incorrect
your wife that had n't noticed my doctors was n't talking about themselves .	5.1411309242248535	your wife that had n't noticed my doctors was n't talking about herself .	5.255640029907227	incorrect
your cousins that remembered this lady do n't hate herself .	6.815911293029785	your cousins that remembered this lady do n't hate themselves .	6.708474159240723	correct
this king who was talking about this woman talks about herself .	5.317594051361084	this king who was talking about this woman talks about himself .	5.363239765167236	incorrect
that boy who talked about your teachers has noticed themselves .	6.000537872314453	that boy who talked about your teachers has noticed himself .	5.870299816131592	correct
my son who sees that lady could know herself .	6.8238654136657715	my son who sees that lady could know himself .	6.927245140075684	incorrect
the doctors that hear that man loved himself .	7.049240589141846	the doctors that hear that man loved themselves .	7.744460582733154	incorrect
my cousins that did n't talk about your son looked like himself .	5.419915676116943	my cousins that did n't talk about your son looked like themselves .	5.510458946228027	incorrect
my mother that might like Donald liked himself .	7.017141342163086	my mother that might like Donald liked herself .	7.476487159729004	incorrect
the man who heard this queen had n't talked about herself .	5.605715751647949	the man who heard this queen had n't talked about himself .	5.501727104187012	correct
your father who would n't like those people was n't talking about themselves .	4.844166278839111	your father who would n't like those people was n't talking about himself .	4.9723381996154785	incorrect
the king who thinks about that lady has n't talked about herself .	5.468385696411133	the king who thinks about that lady has n't talked about himself .	5.471375942230225	incorrect
this girl who has heard those children wo n't forget themselves .	6.35553503036499	this girl who has heard those children wo n't forget herself .	6.527912139892578	incorrect
the teachers who talk about Richard have seen himself .	6.338564872741699	the teachers who talk about Richard have seen themselves .	6.389944553375244	incorrect
those people that knew the queen loved herself .	5.634367942810059	those people that knew the queen loved themselves .	5.97788143157959	incorrect
that girl who has n't seen those people should n't think about themselves .	4.67530632019043	that girl who has n't seen those people should n't think about herself .	4.827535629272461	incorrect
