sentence1	PPL1	Sentence2	PPL2	Correct
who does n't the girl learn who has taught ?	6.087752819061279	who does n't the girl learn she has taught ?	6.031291961669922	correct
who do n't my friends believe who look like ?	6.144252300262451	who do n't my friends believe they look like ?	5.647302150726318	correct
who will your mother know who bothered ?	6.873302459716797	who will your mother know she bothered ?	6.576668739318848	correct
who was n't your son saying who is listening to ?	5.419251918792725	who was n't your son saying he is listening to ?	5.424733638763428	incorrect
who is n't Renee thinking who will sound like ?	6.801170349121094	who is n't Renee thinking she will sound like ?	6.809876918792725	incorrect
what could your doctors hope who talked about ?	6.9209771156311035	what could your doctors hope they talked about ?	5.982068061828613	correct
who would Becca figure out who can appreciate ?	6.6503376960754395	who would Becca figure out she can appreciate ?	6.930307388305664	incorrect
who had n't Karen said who could help ?	7.059523582458496	who had n't Karen said she could help ?	6.5435051918029785	correct
who should n't Barbara say who has worried ?	7.408506870269775	who should n't Barbara say she has worried ?	7.32155179977417	correct
what had these teachers remembered who can remember ?	6.726213455200195	what had these teachers remembered they can remember ?	7.053925514221191	incorrect
who has your husband learned who scared ?	7.2174553871154785	who has your husband learned he scared ?	6.803389549255371	correct
who is Anna thinking who did sound like ?	6.4756388664245605	who is Anna thinking she did sound like ?	6.178396701812744	correct
who has your husband known who hears ?	6.182354927062988	who has your husband known he hears ?	6.059329509735107	correct
what are my teachers thinking who have remembered ?	6.111905097961426	what are my teachers thinking they have remembered ?	5.842476844787598	correct
who are n't your doctors saying who can praise ?	7.5695343017578125	who are n't your doctors saying they can praise ?	7.683166027069092	incorrect
who would n't my father know who scared ?	6.589974403381348	who would n't my father know he scared ?	6.426605224609375	correct
who has Janet learned who knew ?	7.584165096282959	who has Janet learned she knew ?	7.072154998779297	correct
who would n't these doctors think who answered ?	7.487704753875732	who would n't these doctors think they answered ?	7.283562660217285	correct
what had your friends learned who had remembered ?	5.909800052642822	what had your friends learned they had remembered ?	5.5709357261657715	correct
who could n't your doctors know who visit ?	7.113284587860107	who could n't your doctors know they visit ?	7.511449337005615	incorrect
who were n't the children thinking who are visiting ?	6.9262895584106445	who were n't the children thinking they are visiting ?	6.916084289550781	correct
who could n't the people believe who had taught ?	6.039842128753662	who could n't the people believe they had taught ?	5.818793773651123	correct
what was this man thinking who loved ?	6.166228294372559	what was this man thinking he loved ?	4.929869651794434	correct
who have my teachers said who knew ?	7.042572021484375	who have my teachers said they knew ?	6.518208980560303	correct
who have n't those doctors learned who had lost ?	7.0934295654296875	who have n't those doctors learned they had lost ?	7.186916351318359	incorrect
who was n't my son hoping who should sound like ?	6.1030497550964355	who was n't my son hoping he should sound like ?	5.6386566162109375	correct
who were n't your friends learning who heard ?	7.409379005432129	who were n't your friends learning they heard ?	7.281239986419678	correct
what may my teachers realize who notice ?	8.541854858398438	what may my teachers realize they notice ?	8.197866439819336	correct
who were n't my cousins hoping who praise ?	8.328701972961426	who were n't my cousins hoping they praise ?	8.115985870361328	correct
what did n't these doctors forget who can remember ?	6.3781514167785645	what did n't these doctors forget they can remember ?	6.49959659576416	incorrect
who has n't your father realized who is helping ?	6.408084392547607	who has n't your father realized he is helping ?	6.221992015838623	correct
what are n't your cousins saying who have talked about ?	5.7720818519592285	what are n't your cousins saying they have talked about ?	5.392427921295166	correct
who have the teachers remembered who will hear ?	6.971378326416016	who have the teachers remembered they will hear ?	7.355345249176025	incorrect
who will your friends remember who will look like ?	5.417067050933838	who will your friends remember they will look like ?	5.637288570404053	incorrect
what has n't this queen said who had talked about ?	6.0989813804626465	what has n't this queen said she had talked about ?	5.751652240753174	correct
who were n't these people saying who can answer ?	6.687423229217529	who were n't these people saying they can answer ?	6.751349925994873	incorrect
what did n't this king realize who talks about ?	6.743739604949951	what did n't this king realize he talks about ?	6.653007507324219	correct
who is this girl hoping who confused ?	7.301270008087158	who is this girl hoping she confused ?	6.56001091003418	correct
what would n't my grandmother believe who loves ?	7.46521520614624	what would n't my grandmother believe she loves ?	6.827720642089844	correct
who had the girl remembered who talked to ?	5.384159088134766	who had the girl remembered she talked to ?	4.973636150360107	correct
who could n't Sally hope who could know ?	7.2446746826171875	who could n't Sally hope she could know ?	6.779669761657715	correct
