sentence1	PPL1	Sentence2	PPL2	Correct
your grandmother that hears these doctors could hate themselves .	7.299232482910156	your grandmother that hears these doctors could hate herself .	7.421332359313965	incorrect
the doctors who talk about Anne were n't talking about herself .	5.533463478088379	the doctors who talk about Anne were n't talking about themselves .	5.6644134521484375	incorrect
that king that knows these doctors had talked about themselves .	7.199711799621582	that king that knows these doctors had talked about himself .	7.04413366317749	correct
these teachers that can n't see your sister looked like herself .	6.120275020599365	these teachers that can n't see your sister looked like themselves .	6.233491897583008	incorrect
my teachers who have talked about Scott had n't talked about himself .	5.526449203491211	my teachers who have talked about Scott had n't talked about themselves .	5.692411422729492	incorrect
your wife that noticed Eric had noticed himself .	7.993494033813477	your wife that noticed Eric had noticed herself .	8.226953506469727	incorrect
these children that think about my mom hate herself .	6.51349401473999	these children that think about my mom hate themselves .	6.45359992980957	correct
my friends who wo n't love April hear herself .	7.700808048248291	my friends who wo n't love April hear themselves .	7.5902099609375	correct
the king who loves your friends does n't sound like themselves .	5.924260139465332	the king who loves your friends does n't sound like himself .	5.851428031921387	correct
this man that heard the children did n't hear themselves .	6.035442352294922	this man that heard the children did n't hear himself .	5.829067230224609	correct
those people that have n't thought about your mom forgot herself .	5.690319061279297	those people that have n't thought about your mom forgot themselves .	5.687422752380371	correct
these children who were talking about your mother have n't seen herself .	5.075978755950928	these children who were talking about your mother have n't seen themselves .	5.024062156677246	correct
the teachers that heard your mother sounded like herself .	6.715170383453369	the teachers that heard your mother sounded like themselves .	6.724147319793701	incorrect
that girl that loves my brother likes himself .	5.586280345916748	that girl that loves my brother likes herself .	5.757359504699707	incorrect
your mom that was n't talking about my teachers looked like themselves .	5.835794925689697	your mom that was n't talking about my teachers looked like herself .	5.838873386383057	incorrect
my brother that may look like Julie had remembered herself .	6.829171657562256	my brother that may look like Julie had remembered himself .	6.678293704986572	correct
the lady that did n't love these people could remember themselves .	5.653212547302246	the lady that did n't love these people could remember herself .	5.630589962005615	correct
the king that does n't think about that woman has talked about herself .	5.089057445526123	the king that does n't think about that woman has talked about himself .	5.155474662780762	incorrect
my mother that had n't seen the teachers looks like themselves .	5.763362884521484	my mother that had n't seen the teachers looks like herself .	5.786160945892334	incorrect
those people who sounded like the boy look like himself .	4.8956451416015625	those people who sounded like the boy look like themselves .	4.972825527191162	incorrect
your friends who would see Kristen liked herself .	7.632111072540283	your friends who would see Kristen liked themselves .	7.677646636962891	incorrect
that guy who might think about the children sounded like themselves .	5.668498992919922	that guy who might think about the children sounded like himself .	5.447731018066406	correct
my husband that is talking about the girl has n't remembered herself .	5.4603590965271	my husband that is talking about the girl has n't remembered himself .	5.474353313446045	incorrect
this guy who would hear your teachers loves themselves .	7.434836387634277	this guy who would hear your teachers loves himself .	7.220715045928955	correct
my cousins that have seen that king did n't notice himself .	6.346661567687988	my cousins that have seen that king did n't notice themselves .	6.297935485839844	correct
the teachers who noticed my father know himself .	6.812684059143066	the teachers who noticed my father know themselves .	7.023159980773926	incorrect
these people that are n't talking about Michael must hate himself .	5.6334333419799805	these people that are n't talking about Michael must hate themselves .	5.74536657333374	incorrect
your dad that hears your cousins looks like themselves .	7.017294406890869	your dad that hears your cousins looks like himself .	7.054937839508057	incorrect
those doctors who forgot your husband remembered himself .	7.439523220062256	those doctors who forgot your husband remembered themselves .	7.457691192626953	incorrect
that woman who sounds like the boy thought about himself .	5.699818134307861	that woman who sounds like the boy thought about herself .	5.696364879608154	correct
that guy that is talking about Kayla was n't thinking about herself .	5.1770830154418945	that guy that is talking about Kayla was n't thinking about himself .	5.158561706542969	correct
that girl that liked Gregory talks about himself .	7.0015387535095215	that girl that liked Gregory talks about herself .	7.058849334716797	incorrect
your dad that liked my cousins was thinking about themselves .	6.494121074676514	your dad that liked my cousins was thinking about himself .	6.4808549880981445	correct
that king who could n't hear those teachers talks about themselves .	6.860601425170898	that king who could n't hear those teachers talks about himself .	6.758698463439941	correct
those doctors who liked that lady talk about herself .	5.955617427825928	those doctors who liked that lady talk about themselves .	5.930417537689209	correct
these doctors that have heard your dad may see himself .	6.736417293548584	these doctors that have heard your dad may see themselves .	6.912482738494873	incorrect
my doctors that thought about the man like himself .	5.928740501403809	my doctors that thought about the man like themselves .	6.15735387802124	incorrect
your friends who did n't remember my father do n't forget himself .	4.760697364807129	your friends who did n't remember my father do n't forget themselves .	4.760398864746094	correct
my cousins that know this queen look like herself .	6.5470051765441895	my cousins that know this queen look like themselves .	6.494326114654541	correct
my teachers who talked about Carl talk about himself .	6.662690162658691	my teachers who talked about Carl talk about themselves .	6.7723388671875	incorrect
the people who saw my sister sound like herself .	5.708846092224121	the people who saw my sister sound like themselves .	5.591284275054932	correct
that girl that hears this man hears himself .	6.515312194824219	that girl that hears this man hears herself .	6.6080732345581055	incorrect
my mother who had n't talked about my son wo n't know himself .	5.323610305786133	my mother who had n't talked about my son wo n't know herself .	5.226729393005371	correct
my son that has heard your cousins loves themselves .	7.092581272125244	my son that has heard your cousins loves himself .	7.015472412109375	correct
my friends who saw George heard himself .	7.720170497894287	my friends who saw George heard themselves .	7.882844924926758	incorrect
your daughter that was n't thinking about this guy heard himself .	5.84555721282959	your daughter that was n't thinking about this guy heard herself .	5.917083740234375	incorrect
your husband that had n't talked about that queen loves herself .	6.324416637420654	your husband that had n't talked about that queen loves himself .	6.4254069328308105	incorrect
these people that had seen my son thought about himself .	5.837800025939941	these people that had seen my son thought about themselves .	6.0612945556640625	incorrect
my doctors that would n't think about that woman heard herself .	6.260345458984375	my doctors that would n't think about that woman heard themselves .	6.400092601776123	incorrect
these doctors that sounded like your grandmother talked about herself .	6.349288463592529	these doctors that sounded like your grandmother talked about themselves .	6.318376064300537	correct
your sister that should n't hate Todd knows himself .	7.302698612213135	your sister that should n't hate Todd knows herself .	7.359112739562988	incorrect
these children that should n't hear Sara did n't hate herself .	6.313061714172363	these children that should n't hear Sara did n't hate themselves .	6.285351276397705	correct
my husband who has n't noticed your teachers looked like themselves .	6.538262367248535	my husband who has n't noticed your teachers looked like himself .	6.680373191833496	incorrect
this king that would n't know your grandmother looked like herself .	6.377979278564453	this king that would n't know your grandmother looked like himself .	6.34665060043335	correct
your husband who hears those doctors knows themselves .	7.504321098327637	your husband who hears those doctors knows himself .	7.371500015258789	correct
that girl that had n't remembered the man talks about himself .	5.3211669921875	that girl that had n't remembered the man talks about herself .	5.405312538146973	incorrect
your father that looks like these people has n't thought about themselves .	5.750504970550537	your father that looks like these people has n't thought about himself .	5.737046718597412	correct
