sentence1	PPL1	Sentence2	PPL2	Correct
this man had n't said that this woman had n't thought about himself .	5.351740837097168	this woman had n't said that this man had n't thought about himself .	5.214465141296387	correct
your dad can n't know that that queen could n't forget himself .	6.001791000366211	that queen can n't know that your dad could n't forget himself .	6.135386943817139	incorrect
that woman had said that my dad may love herself .	5.86575174331665	my dad had said that that woman may love herself .	6.010594844818115	incorrect
that queen has n't remembered that this guy knows herself .	7.326350212097168	this guy has n't remembered that that queen knows herself .	6.809943199157715	correct
Amelia realized that my father must remember herself .	6.625321865081787	my father realized that Amelia must remember herself .	6.845501899719238	incorrect
Adam realized that Nancy has n't heard himself .	7.275794982910156	Nancy realized that Adam has n't heard himself .	7.181591987609863	correct
your sister can n't say that your father liked herself .	5.53387975692749	your father can n't say that your sister liked herself .	5.269582271575928	correct
the woman was n't thinking that Todd thinks about herself .	6.896361351013184	Todd was n't thinking that the woman thinks about herself .	6.583780765533447	correct
that queen learned that Guy knows herself .	8.843774795532227	Guy learned that that queen knows herself .	7.118356227874756	correct
that girl thinks that Jerry thought about herself .	6.447686195373535	Jerry thinks that that girl thought about herself .	6.3025054931640625	correct
that man does n't notice that Amy has seen himself .	6.294364929199219	Amy does n't notice that that man has seen himself .	5.986464023590088	correct
my mom could explain that Richard hears herself .	6.447558879852295	Richard could explain that my mom hears herself .	5.563072681427002	correct
Jane may realize that your husband remembered herself .	6.978076457977295	your husband may realize that Jane remembered herself .	6.553128242492676	correct
my husband might explain that that girl can look like himself .	5.840538024902344	that girl might explain that my husband can look like himself .	5.698976039886475	correct
Judy had noticed that Jerry had seen herself .	6.862987995147705	Jerry had noticed that Judy had seen herself .	5.807446002960205	correct
Kayla does n't think that the boy sounds like herself .	6.532815933227539	the boy does n't think that Kayla sounds like herself .	6.398691654205322	correct
your son has n't realized that your wife knows himself .	6.118244647979736	your wife has n't realized that your son knows himself .	5.831021785736084	correct
the man may explain that Julia must see himself .	6.856581687927246	Julia may explain that the man must see himself .	6.016490936279297	correct
your sister wo n't whisper that Thomas talked about herself .	7.692431449890137	Thomas wo n't whisper that your sister talked about herself .	6.753203868865967	correct
the girl had n't learned that Todd forgot herself .	7.148356914520264	Todd had n't learned that the girl forgot herself .	6.971845626831055	correct
my father could n't think that your grandmother talks about himself .	5.596452713012695	your grandmother could n't think that my father talks about himself .	5.562367916107178	correct
this man is n't hoping that Allison heard himself .	7.220286846160889	Allison is n't hoping that this man heard himself .	7.633521556854248	incorrect
that woman says that that guy has remembered herself .	6.667861461639404	that guy says that that woman has remembered herself .	6.356977939605713	correct
this guy should know that your mother can n't think about himself .	5.071985244750977	your mother should know that this guy can n't think about himself .	5.154055118560791	incorrect
my father must say that that girl had seen himself .	5.431640148162842	that girl must say that my father had seen himself .	5.437289714813232	incorrect
my grandmother must whisper that Jason talked about herself .	7.274794101715088	Jason must whisper that my grandmother talked about herself .	6.113228797912598	correct
