sentence1	PPL1	Sentence2	PPL2	Correct
who did the guys hear those doctors who can n't care for ?	5.796680450439453	who did those doctors who can n't care for the guys hear ?	6.030697822570801	incorrect
what do the people talk about those doctors who found ?	5.312551021575928	what do those doctors who found the people talk about ?	4.983481407165527	correct
who had these children scared these people who are bothering ?	5.697707176208496	who had these people who are bothering these children scared ?	5.4798784255981445	correct
who had the teacher heard that dancer who worked with ?	5.839877605438232	who had that dancer who worked with the teacher heard ?	6.052523136138916	incorrect
who is the dentist helping the adult who confused ?	6.693079471588135	who is the adult who confused the dentist helping ?	6.458485126495361	correct
who does this lady care for that driver who worked with ?	4.955804347991943	who does that driver who worked with this lady care for ?	5.060198783874512	incorrect
what could that dancer hate this doctor who had visited ?	6.870959758758545	what could this doctor who had visited that dancer hate ?	7.190883159637451	incorrect
who had that adult worried that person who helped ?	6.560719013214111	who had that person who helped that adult worried ?	6.3293046951293945	correct
who would the teachers work with these children who can n't listen to ?	5.3274946212768555	who would these children who can n't listen to the teachers work with ?	5.32234001159668	correct
who is this man working with the dentist who wo n't understand ?	5.492733001708984	who is the dentist who wo n't understand this man working with ?	5.8541765213012695	incorrect
who were the guys listening to these ladies who were visiting ?	4.560452461242676	who were these ladies who were visiting the guys listening to ?	4.940601348876953	incorrect
what had this patient thought about that horse who was working with ?	5.209155559539795	what had that horse who was working with this patient thought about ?	5.5644636154174805	incorrect
who should that teacher hear that child who may praise ?	6.879825592041016	who should that child who may praise that teacher hear ?	7.393562316894531	incorrect
what had that guy noticed the doctor who talked to ?	5.339798450469971	what had the doctor who talked to that guy noticed ?	6.204042911529541	incorrect
who had the guy bothered the teacher who should scare ?	6.854162693023682	who had the teacher who should scare the guy bothered ?	6.946656703948975	incorrect
who would those girls visit the teachers who teach ?	6.176392555236816	who would the teachers who teach those girls visit ?	6.349153518676758	incorrect
who had this driver helped this dentist who works with ?	6.383704662322998	who had this dentist who works with this driver helped ?	6.4518561363220215	incorrect
what had this person remembered this driver who should n't visit ?	7.387192726135254	what had this driver who should n't visit this person remembered ?	7.46028470993042	incorrect
what had these women talked about these children who bother ?	6.476437568664551	what had these children who bother these women talked about ?	6.493281841278076	incorrect
who has the lady heard that dancer who has confused ?	6.096793174743652	who has that dancer who has confused the lady heard ?	6.211928844451904	incorrect
what do these teachers think about these rabbits who would understand ?	5.215176105499268	what do these rabbits who would understand these teachers think about ?	6.348867416381836	incorrect
who does that patient understand this dentist who is visiting ?	6.35201358795166	who does this dentist who is visiting that patient understand ?	6.794803142547607	incorrect
who does this lady worry this dentist who would praise ?	6.73421573638916	who does this dentist who would praise this lady worry ?	6.9945855140686035	incorrect
who have the boys heard those people who talked to ?	4.691314220428467	who have those people who talked to the boys heard ?	5.093038082122803	incorrect
who should the ladies look like those boys who are n't working with ?	5.726382255554199	who should those boys who are n't working with the ladies look like ?	6.162976264953613	incorrect
who had these children taught those boys who can n't answer ?	6.340188026428223	who had those boys who can n't answer these children taught ?	7.22544002532959	incorrect
who would the guys appreciate those guys who praise ?	6.887255668640137	who would those guys who praise the guys appreciate ?	7.148784160614014	incorrect
what had this boy seen that girl who has n't confused ?	6.525703430175781	what had that girl who has n't confused this boy seen ?	7.131072998046875	incorrect
who has this person bothered that dancer who has taught ?	6.896616458892822	who has that dancer who has taught this person bothered ?	6.816547393798828	correct
what has this patient seen the mouse who could n't talk to ?	5.930387496948242	what has the mouse who could n't talk to this patient seen ?	6.624366283416748	incorrect
who can this dancer work with that teacher who wo n't visit ?	6.665532112121582	who can that teacher who wo n't visit this dancer work with ?	7.158933639526367	incorrect
who could this queen answer the person who talked to ?	5.599728107452393	who could the person who talked to this queen answer ?	5.7732367515563965	incorrect
who had that guy taught this customer who answered ?	7.217921733856201	who had this customer who answered that guy taught ?	7.1871018409729	correct
who could the boy look like that lady who has talked to ?	4.8168182373046875	who could that lady who has talked to the boy look like ?	5.1763715744018555	incorrect
who could this lady visit the teacher who talks to ?	5.233680248260498	who could the teacher who talks to this lady visit ?	5.550848484039307	incorrect
who can this customer worry the queen who worked with ?	6.749461650848389	who can the queen who worked with this customer worry ?	6.886043071746826	incorrect
what will this patient see that customer who taught ?	7.57468843460083	what will that customer who taught this patient see ?	7.786999225616455	incorrect
who would these teachers listen to these children who were n't visiting ?	5.399099826812744	who would these children who were n't visiting these teachers listen to ?	6.352778911590576	incorrect
who could that girl teach the adult who works with ?	5.82258939743042	who could the adult who works with that girl teach ?	6.160744667053223	incorrect
who has that child worried this woman who worked with ?	5.0679779052734375	who has this woman who worked with that child worried ?	4.44812536239624	correct
who could the children know these doctors who can care for ?	5.403356075286865	who could these doctors who can care for the children know ?	5.4532790184021	incorrect
what had these guys seen the doctors who teach ?	6.393154621124268	what had the doctors who teach these guys seen ?	7.282175540924072	incorrect
what had the guys seen these ladies who help ?	7.048521518707275	what had these ladies who help the guys seen ?	7.479048252105713	incorrect
