sentence1	PPL1	Sentence2	PPL2	Correct
this man had n't said that this woman had n't thought about himself .	5.562214374542236	this woman had n't said that this man had n't thought about himself .	5.397210121154785	correct
your dad can n't know that that queen could n't forget himself .	6.431016445159912	that queen can n't know that your dad could n't forget himself .	6.062285423278809	correct
that woman had said that my dad may love herself .	6.049135684967041	my dad had said that that woman may love herself .	5.770468235015869	correct
that queen has n't remembered that this guy knows herself .	7.174798488616943	this guy has n't remembered that that queen knows herself .	7.079209804534912	correct
Amelia realized that my father must remember herself .	7.434114933013916	my father realized that Amelia must remember herself .	6.967251777648926	correct
Adam realized that Nancy has n't heard himself .	7.785747528076172	Nancy realized that Adam has n't heard himself .	7.369900703430176	correct
your sister can n't say that your father liked herself .	6.009355068206787	your father can n't say that your sister liked herself .	6.140748023986816	incorrect
the woman was n't thinking that Todd thinks about herself .	7.052369117736816	Todd was n't thinking that the woman thinks about herself .	6.499475002288818	correct
that queen learned that Guy knows herself .	9.074309349060059	Guy learned that that queen knows herself .	7.76850700378418	correct
that girl thinks that Jerry thought about herself .	6.877718925476074	Jerry thinks that that girl thought about herself .	5.95040225982666	correct
that man does n't notice that Amy has seen himself .	6.082186222076416	Amy does n't notice that that man has seen himself .	5.1216816902160645	correct
my mom could explain that Richard hears herself .	8.091118812561035	Richard could explain that my mom hears herself .	6.978527545928955	correct
Jane may realize that your husband remembered herself .	7.5665130615234375	your husband may realize that Jane remembered herself .	7.556155204772949	correct
my husband might explain that that girl can look like himself .	6.2980570793151855	that girl might explain that my husband can look like himself .	5.9176764488220215	correct
Judy had noticed that Jerry had seen herself .	6.238532543182373	Jerry had noticed that Judy had seen herself .	5.572103977203369	correct
Kayla does n't think that the boy sounds like herself .	6.314767837524414	the boy does n't think that Kayla sounds like herself .	6.037487030029297	correct
your son has n't realized that your wife knows himself .	6.067045211791992	your wife has n't realized that your son knows himself .	5.893653869628906	correct
the man may explain that Julia must see himself .	7.194398880004883	Julia may explain that the man must see himself .	6.135648250579834	correct
your sister wo n't whisper that Thomas talked about herself .	7.219052791595459	Thomas wo n't whisper that your sister talked about herself .	6.43441915512085	correct
the girl had n't learned that Todd forgot herself .	7.514595985412598	Todd had n't learned that the girl forgot herself .	6.342041969299316	correct
my father could n't think that your grandmother talks about himself .	5.993388652801514	your grandmother could n't think that my father talks about himself .	5.73731803894043	correct
this man is n't hoping that Allison heard himself .	7.761375427246094	Allison is n't hoping that this man heard himself .	7.5180840492248535	correct
that woman says that that guy has remembered herself .	6.316936016082764	that guy says that that woman has remembered herself .	5.978653907775879	correct
this guy should know that your mother can n't think about himself .	5.229092121124268	your mother should know that this guy can n't think about himself .	5.365775108337402	incorrect
my father must say that that girl had seen himself .	5.9867448806762695	that girl must say that my father had seen himself .	5.55167818069458	correct
my grandmother must whisper that Jason talked about herself .	7.037008762359619	Jason must whisper that my grandmother talked about herself .	6.441910743713379	correct
my father might notice that your mother forgot himself .	6.644559860229492	your mother might notice that my father forgot himself .	5.938912391662598	correct
the queen remembered that my dad would love herself .	7.020495891571045	my dad remembered that the queen would love herself .	6.187105178833008	correct
Gregory can n't forget that Rebecca talked about himself .	6.8838629722595215	Rebecca can n't forget that Gregory talked about himself .	5.8799147605896	correct
Dan had n't remembered that your mother thought about himself .	6.549831390380859	your mother had n't remembered that Dan thought about himself .	6.788695812225342	incorrect
the man forgot that your mom heard himself .	7.406472682952881	your mom forgot that the man heard himself .	6.489640712738037	correct
Donald should forget that your sister can n't hear himself .	6.372156620025635	your sister should forget that Donald can n't hear himself .	6.210943698883057	correct
