sentence1	PPL1	Sentence2	PPL2	Correct
who did the guys hear those doctors who can n't care for ?	6.749547958374023	who did those doctors who can n't care for the guys hear ?	7.511047840118408	incorrect
what do the people talk about those doctors who found ?	6.585732936859131	what do those doctors who found the people talk about ?	6.61462926864624	incorrect
who had these children scared these people who are bothering ?	5.838143348693848	who had these people who are bothering these children scared ?	6.025485992431641	incorrect
who had the teacher heard that dancer who worked with ?	6.702523708343506	who had that dancer who worked with the teacher heard ?	6.743782043457031	incorrect
who is the dentist helping the adult who confused ?	6.745391845703125	who is the adult who confused the dentist helping ?	6.921412944793701	incorrect
who does this lady care for that driver who worked with ?	6.6702189445495605	who does that driver who worked with this lady care for ?	7.001251220703125	incorrect
what could that dancer hate this doctor who had visited ?	8.616150856018066	what could this doctor who had visited that dancer hate ?	9.241497039794922	incorrect
who had that adult worried that person who helped ?	8.033225059509277	who had that person who helped that adult worried ?	7.822078227996826	correct
who would the teachers work with these children who can n't listen to ?	6.659894943237305	who would these children who can n't listen to the teachers work with ?	6.789760112762451	incorrect
who is this man working with the dentist who wo n't understand ?	6.350977897644043	who is the dentist who wo n't understand this man working with ?	6.347501754760742	correct
who were the guys listening to these ladies who were visiting ?	5.869779109954834	who were these ladies who were visiting the guys listening to ?	6.23634672164917	incorrect
what had this patient thought about that horse who was working with ?	6.652223110198975	what had that horse who was working with this patient thought about ?	6.791242599487305	incorrect
who should that teacher hear that child who may praise ?	7.518990993499756	who should that child who may praise that teacher hear ?	8.145261764526367	incorrect
what had that guy noticed the doctor who talked to ?	6.724037170410156	what had the doctor who talked to that guy noticed ?	7.1493988037109375	incorrect
who had the guy bothered the teacher who should scare ?	6.418262481689453	who had the teacher who should scare the guy bothered ?	6.620916366577148	incorrect
who would those girls visit the teachers who teach ?	7.89061164855957	who would the teachers who teach those girls visit ?	7.996820449829102	incorrect
who had this driver helped this dentist who works with ?	6.890653133392334	who had this dentist who works with this driver helped ?	6.9033942222595215	incorrect
what had this person remembered this driver who should n't visit ?	8.305265426635742	what had this driver who should n't visit this person remembered ?	8.216595649719238	correct
what had these women talked about these children who bother ?	6.446900367736816	what had these children who bother these women talked about ?	6.553605556488037	incorrect
who has the lady heard that dancer who has confused ?	7.55714750289917	who has that dancer who has confused the lady heard ?	7.163201808929443	correct
what do these teachers think about these rabbits who would understand ?	6.474211692810059	what do these rabbits who would understand these teachers think about ?	6.7095489501953125	incorrect
who does that patient understand this dentist who is visiting ?	7.115120887756348	who does this dentist who is visiting that patient understand ?	6.804544925689697	correct
who does this lady worry this dentist who would praise ?	7.560451507568359	who does this dentist who would praise this lady worry ?	7.08336067199707	correct
who have the boys heard those people who talked to ?	6.735861301422119	who have those people who talked to the boys heard ?	6.871617794036865	incorrect
who should the ladies look like those boys who are n't working with ?	6.1301751136779785	who should those boys who are n't working with the ladies look like ?	6.650776386260986	incorrect
who had these children taught those boys who can n't answer ?	7.430405616760254	who had those boys who can n't answer these children taught ?	8.1173734664917	incorrect
who would the guys appreciate those guys who praise ?	5.663699150085449	who would those guys who praise the guys appreciate ?	5.749873161315918	incorrect
what had this boy seen that girl who has n't confused ?	7.416299343109131	what had that girl who has n't confused this boy seen ?	7.166930675506592	correct
who has this person bothered that dancer who has taught ?	7.068014144897461	who has that dancer who has taught this person bothered ?	6.909138202667236	correct
what has this patient seen the mouse who could n't talk to ?	7.205699920654297	what has the mouse who could n't talk to this patient seen ?	7.183348655700684	correct
who can this dancer work with that teacher who wo n't visit ?	7.519772529602051	who can that teacher who wo n't visit this dancer work with ?	8.479230880737305	incorrect
who could this queen answer the person who talked to ?	6.962867736816406	who could the person who talked to this queen answer ?	7.434360027313232	incorrect
who had that guy taught this customer who answered ?	8.378036499023438	who had this customer who answered that guy taught ?	7.98683500289917	correct
who could the boy look like that lady who has talked to ?	5.876747131347656	who could that lady who has talked to the boy look like ?	6.548779487609863	incorrect
who could this lady visit the teacher who talks to ?	6.992472171783447	who could the teacher who talks to this lady visit ?	7.499159336090088	incorrect
who can this customer worry the queen who worked with ?	7.252736568450928	who can the queen who worked with this customer worry ?	7.607254981994629	incorrect
what will this patient see that customer who taught ?	8.00570297241211	what will that customer who taught this patient see ?	8.679853439331055	incorrect
who would these teachers listen to these children who were n't visiting ?	7.118113040924072	who would these children who were n't visiting these teachers listen to ?	7.577256679534912	incorrect
who could that girl teach the adult who works with ?	6.952371120452881	who could the adult who works with that girl teach ?	7.044774055480957	incorrect
who has that child worried this woman who worked with ?	7.0658135414123535	who has this woman who worked with that child worried ?	7.151683330535889	incorrect
who could the children know these doctors who can care for ?	6.390033721923828	who could these doctors who can care for the children know ?	6.5772271156311035	incorrect
what had these guys seen the doctors who teach ?	7.150203227996826	what had the doctors who teach these guys seen ?	7.678485870361328	incorrect
what had the guys seen these ladies who help ?	7.587017059326172	what had these ladies who help the guys seen ?	7.388558864593506	correct
who will this adult praise this king who works with ?	8.179367065429688	who will this king who works with this adult praise ?	8.382061958312988	incorrect
what did the women notice these rabbits who were bothering ?	6.036500453948975	what did these rabbits who were bothering the women notice ?	6.440804481506348	incorrect
who should those women understand the ladies who did n't bother ?	7.125308513641357	who should the ladies who did n't bother those women understand ?	6.964125633239746	correct
who would that teacher hear the teacher who was helping ?	6.829513072967529	who would the teacher who was helping that teacher hear ?	6.9731574058532715	incorrect
what have these girls noticed the teachers who had n't visited ?	7.630249977111816	what have the teachers who had n't visited these girls noticed ?	8.070348739624023	incorrect
who was this teacher bothering the king who bothered ?	6.286183834075928	who was the king who bothered this teacher bothering ?	6.196597099304199	correct
what will that woman think about this cat who is teaching ?	6.778380393981934	what will this cat who is teaching that woman think about ?	7.0796942710876465	incorrect
who has this king heard that queen who lost ?	8.010954856872559	who has that queen who lost this king heard ?	7.993494033813477	correct
who is that adult talking to this driver who worried ?	8.081676483154297	who is this driver who worried that adult talking to ?	7.461035251617432	correct
what had those doctors thought about those snakes who can understand ?	7.8610663414001465	what had those snakes who can understand those doctors thought about ?	8.05691146850586	incorrect
what can that boy like this cat who can n't care for ?	7.0467000007629395	what can this cat who can n't care for that boy like ?	7.0923075675964355	incorrect
who have those girls bothered the teachers who have n't answered ?	7.574889659881592	who have the teachers who have n't answered those girls bothered ?	7.473759651184082	correct
who had that doctor found that boy who has helped ?	7.578423500061035	who had that boy who has helped that doctor found ?	7.159440040588379	correct
who had the man taught the patient who must work with ?	6.1927170753479	who had the patient who must work with the man taught ?	6.407390594482422	incorrect
who should the doctors work with those children who worry ?	6.230495929718018	who should those children who worry the doctors work with ?	6.807906150817871	incorrect
what do these children forget these teachers who should n't understand ?	7.1231794357299805	what do these teachers who should n't understand these children forget ?	7.039830684661865	correct
who do these women sound like those boys who may appreciate ?	6.407266139984131	who do those boys who may appreciate these women sound like ?	6.485984802246094	incorrect
who were the teachers teaching those girls who were n't helping ?	7.217177391052246	who were those girls who were n't helping the teachers teaching ?	7.158382415771484	correct
what has that doctor noticed this horse who found ?	8.377708435058594	what has this horse who found that doctor noticed ?	8.529828071594238	incorrect
who has that girl taught the customer who should teach ?	7.056756496429443	who has the customer who should teach that girl taught ?	7.211601257324219	incorrect
who has that dentist worried that adult who has n't scared ?	7.216885566711426	who has that adult who has n't scared that dentist worried ?	7.4008307456970215	incorrect
what was the king talking about the man who had n't bothered ?	5.67871618270874	what was the man who had n't bothered the king talking about ?	5.670151233673096	correct
who does the patient look like this driver who had scared ?	6.18271541595459	who does this driver who had scared the patient look like ?	6.858396053314209	incorrect
who was that child talking to that child who has taught ?	6.453123569488525	who was that child who has taught that child talking to ?	6.74634313583374	incorrect
who was that teacher helping this child who can talk to ?	6.9385528564453125	who was this child who can talk to that teacher helping ?	6.553382396697998	correct
what are the ladies talking about the men who worried ?	6.057861804962158	what are the men who worried the ladies talking about ?	6.280635833740234	incorrect
who has the doctor lost that doctor who is n't visiting ?	7.989158630371094	who has that doctor who is n't visiting the doctor lost ?	8.000541687011719	incorrect
what is that man thinking about this bird who bothered ?	6.311071395874023	what is this bird who bothered that man thinking about ?	6.390836238861084	incorrect
what did this doctor notice this hamster who scares ?	7.7757673263549805	what did this hamster who scares this doctor notice ?	7.424746036529541	correct
who are these people visiting these people who care for ?	6.456166744232178	who are these people who care for these people visiting ?	6.0235443115234375	correct
what had these teachers talked about those men who help ?	7.09515905380249	what had those men who help these teachers talked about ?	7.4733428955078125	incorrect
what are the boys thinking about the children who could n't scare ?	6.163475513458252	what are the children who could n't scare the boys thinking about ?	6.0583672523498535	correct
what had that adult seen the bird who helps ?	8.769107818603516	what had the bird who helps that adult seen ?	8.396881103515625	correct
what had the boy talked about that woman who was talking to ?	5.493597984313965	what had that woman who was talking to the boy talked about ?	5.661283016204834	incorrect
who does the person know this boy who would n't work with ?	6.841366291046143	who does this boy who would n't work with the person know ?	7.157001972198486	incorrect
what has this driver talked about that patient who might understand ?	6.874796390533447	what has that patient who might understand this driver talked about ?	7.503780364990234	incorrect
who is the woman bothering the dentist who should n't praise ?	6.368793487548828	who is the dentist who should n't praise the woman bothering ?	6.0349836349487305	correct
who are those women teaching the ladies who talk to ?	6.996188640594482	who are the ladies who talk to those women teaching ?	6.008813381195068	correct
what is the child thinking about that adult who is n't working with ?	6.259696006774902	what is that adult who is n't working with the child thinking about ?	6.266500949859619	incorrect
what had this adult seen the king who would teach ?	8.191733360290527	what had the king who would teach this adult seen ?	7.9938201904296875	correct
who did that woman listen to the lady who would talk to ?	5.554036617279053	who did the lady who would talk to that woman listen to ?	5.802300930023193	incorrect
who have those teachers bothered those girls who care for ?	6.88385009765625	who have those girls who care for those teachers bothered ?	6.665782928466797	correct
what is the customer thinking about that girl who lost ?	6.41278076171875	what is that girl who lost the customer thinking about ?	6.521110534667969	incorrect
who had this teacher bothered the customer who does n't help ?	7.509195327758789	who had the customer who does n't help this teacher bothered ?	7.587096214294434	incorrect
who has the lady worked with the doctor who bothered ?	6.413826942443848	who has the doctor who bothered the lady worked with ?	6.749538421630859	incorrect
who can the driver know this person who had worked with ?	6.27483606338501	who can this person who had worked with the driver know ?	6.751370906829834	incorrect
who would that man help the adult who must answer ?	6.9035186767578125	who would the adult who must answer that man help ?	7.394423961639404	incorrect
who are the ladies visiting those boys who will understand ?	6.717751979827881	who are those boys who will understand the ladies visiting ?	7.255568027496338	incorrect
who do the men scare the women who should n't answer ?	6.447961807250977	who do the women who should n't answer the men scare ?	7.011085033416748	incorrect
who is this dentist talking to this lady who found ?	6.474633693695068	who is this lady who found this dentist talking to ?	6.551623344421387	incorrect
who will those women appreciate these children who have helped ?	6.223362445831299	who will these children who have helped those women appreciate ?	6.193782806396484	correct
who did that person praise that dentist who talked to ?	6.875260353088379	who did that dentist who talked to that person praise ?	6.906791687011719	incorrect
what has that patient thought about this boy who lost ?	7.141526699066162	what has this boy who lost that patient thought about ?	7.483163356781006	incorrect
who was this teacher talking to this dancer who can n't visit ?	7.795975208282471	who was this dancer who can n't visit this teacher talking to ?	7.637165069580078	correct
what has that lady noticed this girl who can answer ?	7.080879211425781	what has this girl who can answer that lady noticed ?	7.107712745666504	incorrect
who will that lady bother the doctor who is n't helping ?	7.0029215812683105	who will the doctor who is n't helping that lady bother ?	7.065446376800537	incorrect
what would the teachers think about those guys who talk to ?	5.803361415863037	what would those guys who talk to the teachers think about ?	5.904988765716553	incorrect
who had those girls confused those children who were teaching ?	6.751128673553467	who had those children who were teaching those girls confused ?	7.041501522064209	incorrect
who should the dentist listen to this man who can n't talk to ?	5.55543327331543	who should this man who can n't talk to the dentist listen to ?	6.032229423522949	incorrect
who can this patient scare that child who should n't visit ?	7.3017449378967285	who can that child who should n't visit this patient scare ?	7.819726943969727	incorrect
who is this girl bothering this teacher who had scared ?	5.943960189819336	who is this teacher who had scared this girl bothering ?	5.965924263000488	incorrect
what were the people thinking about the guys who should n't bother ?	5.827351093292236	what were the guys who should n't bother the people thinking about ?	5.8257269859313965	correct
who do these boys scare these women who teach ?	7.3105902671813965	who do these women who teach these boys scare ?	7.67133092880249	incorrect
who will the king worry this patient who worried ?	7.885377407073975	who will this patient who worried the king worry ?	7.8930277824401855	incorrect
what will this guy love that doctor who found ?	7.447787761688232	what will that doctor who found this guy love ?	7.617269039154053	incorrect
who was that dancer helping that king who can n't teach ?	8.662421226501465	who was that king who can n't teach that dancer helping ?	8.611607551574707	correct
who were these children bothering these doctors who teach ?	7.588864803314209	who were these doctors who teach these children bothering ?	6.800723075866699	correct
who have these guys worked with these guys who had scared ?	5.358956813812256	who have these guys who had scared these guys worked with ?	5.438440799713135	incorrect
what have these women talked about those teachers who do n't visit ?	7.659145832061768	what have those teachers who do n't visit these women talked about ?	7.639188766479492	correct
what would that queen love this turtle who has n't taught ?	8.214183807373047	what would this turtle who has n't taught that queen love ?	8.245399475097656	incorrect
who can these men care for those men who can appreciate ?	5.9336256980896	who can those men who can appreciate these men care for ?	6.225244045257568	incorrect
what will the girls forget those men who are n't bothering ?	5.79319429397583	what will those men who are n't bothering the girls forget ?	6.442702770233154	incorrect
what had those doctors remembered those guys who care for ?	7.243316650390625	what had those guys who care for those doctors remembered ?	6.696117877960205	correct
who would this child know this boy who wo n't talk to ?	6.617871284484863	who would this boy who wo n't talk to this child know ?	7.127524375915527	incorrect
who is this patient working with the person who is n't bothering ?	5.498847961425781	who is the person who is n't bothering this patient working with ?	5.978326797485352	incorrect
who was this child working with this doctor who helped ?	7.129724025726318	who was this doctor who helped this child working with ?	6.666623115539551	correct
who were those boys visiting these people who lost ?	8.135482788085938	who were these people who lost those boys visiting ?	7.456193923950195	correct
who was the customer teaching the child who is visiting ?	6.840125560760498	who was the child who is visiting the customer teaching ?	6.761867046356201	correct
who would the girls worry these men who have n't worked with ?	6.639019966125488	who would these men who have n't worked with the girls worry ?	6.810649394989014	incorrect
what would the customer talk about the king who helps ?	6.533456325531006	what would the king who helps the customer talk about ?	6.833526611328125	incorrect
what had the queen talked about that adult who talked to ?	6.934995174407959	what had that adult who talked to the queen talked about ?	7.03019380569458	incorrect
who did this dancer understand that dentist who is n't helping ?	7.614557266235352	who did that dentist who is n't helping this dancer understand ?	7.34230899810791	correct
what should this child see that horse who is teaching ?	7.373996734619141	what should that horse who is teaching this child see ?	7.738289833068848	incorrect
who should these teachers care for these teachers who worried ?	7.290719032287598	who should these teachers who worried these teachers care for ?	7.939544677734375	incorrect
what did the girl notice the teacher who should n't appreciate ?	6.654877662658691	what did the teacher who should n't appreciate the girl notice ?	6.897490501403809	incorrect
who had these ladies confused these people who might answer ?	7.926945686340332	who had these people who might answer these ladies confused ?	8.309496879577637	incorrect
who did the girl worry that customer who had n't worked with ?	6.795065879821777	who did that customer who had n't worked with the girl worry ?	7.197422981262207	incorrect
what would this child forget this adult who can n't care for ?	7.166046619415283	what would this adult who can n't care for this child forget ?	6.978679180145264	correct
who had these teachers taught these girls who did n't visit ?	7.972615718841553	who had these girls who did n't visit these teachers taught ?	8.205604553222656	incorrect
what had the man thought about that hamster who understands ?	6.507303237915039	what had that hamster who understands the man thought about ?	6.667348384857178	incorrect
who did that customer sound like the driver who lost ?	7.679426670074463	who did the driver who lost that customer sound like ?	8.059720039367676	incorrect
what will this dancer like the man who had lost ?	6.686717510223389	what will the man who had lost this dancer like ?	7.0502471923828125	incorrect
what should the person hate that rabbit who scares ?	6.3972578048706055	what should that rabbit who scares the person hate ?	6.788453578948975	incorrect
what is this teacher talking about that queen who does n't talk to ?	6.83019495010376	what is that queen who does n't talk to this teacher talking about ?	6.578192710876465	correct
what has this child thought about the turtle who was helping ?	7.271559715270996	what has the turtle who was helping this child thought about ?	7.458219051361084	incorrect
who would this guy scare this king who could praise ?	6.980485439300537	who would this king who could praise this guy scare ?	7.501377105712891	incorrect
who was this lady visiting the teacher who does n't appreciate ?	7.359735012054443	who was the teacher who does n't appreciate this lady visiting ?	7.380164623260498	incorrect
who should that woman work with that driver who must answer ?	7.337389945983887	who should that driver who must answer that woman work with ?	7.749014854431152	incorrect
what could the child love this boy who has worried ?	7.189760684967041	what could this boy who has worried the child love ?	7.249308109283447	incorrect
who did this patient help that queen who can n't listen to ?	7.615499973297119	who did that queen who can n't listen to this patient help ?	7.809211254119873	incorrect
what has this dancer remembered this boy who understands ?	7.251431465148926	what has this boy who understands this dancer remembered ?	7.53866720199585	incorrect
what should those women love the turtles who did n't bother ?	7.686486721038818	what should the turtles who did n't bother those women love ?	7.681534767150879	correct
who can that king look like this customer who may worry ?	7.370941162109375	who can this customer who may worry that king look like ?	7.939318656921387	incorrect
who are those men working with these ladies who were bothering ?	5.894654750823975	who are these ladies who were bothering those men working with ?	6.235290050506592	incorrect
