,best
adjunct_island,0.503
adv_order,0.505
anaphor_gender_agreement,0.5
anaphor_number_agreement,0.537
center_embedding_double_1,0.343
center_embedding_double_2,0.882
center_embedding_single_1,0.196
center_embedding_single_2,0.906
complex_np_island,0.507
coordinate_structure_constrain_object_extraction,0.532
determiner_noun_agreement_1,0.471
determiner_noun_agreement_2,0.58
determiner_noun_agreement_adj_1,0.495
determiner_noun_agreement_adj_2,0.603
ellipsis,0.509
green_ideas,0.461
intransitive,0.44
left_branch_island_simple_question,0.529
matrix_question_npi_licensor_present,0.414
npi_present,0.414
only_npi_licensor_present,1.0
only_npi_scope,0.777
pp_order,0.582
principle_A_c_command,0.533
principle_A_domain_1,0.617
principle_A_domain_2,0.487
principle_A_domain_3,0.512
recursion_intensifier_adj_long,1.0
recursion_intensifier_adj_medium,1.0
recursion_intensifier_adj_short,0.998
recursion_intensifier_adv_long,0.0
recursion_intensifier_adv_medium,0.0
recursion_intensifier_adv_short,0.0
recursion_poss_ditransitive_long,0.788
recursion_poss_ditransitive_medium,0.769
recursion_poss_ditransitive_short,0.788
recursion_poss_transitive_long,0.82
recursion_poss_transitive_medium,0.832
recursion_poss_transitive_short,0.785
recursion_pp_is_long,0.519
recursion_pp_is_medium,0.467
recursion_pp_is_short,0.43
recursion_pp_verb_long,0.0
recursion_pp_verb_medium,0.0
recursion_pp_verb_short,0.0
sentential_negation_npi_licensor_present,0.391
sentential_negation_npi_scope,0.582
subj_aux_agreement_question_vary_aux,0.488
subj_aux_agreement_question_vary_subj,0.496
subj_aux_vary_subj,0.504
subj_aux_vary_verb,0.446
subj_aux_vary_verb_pp,0.484
subj_aux_vary_verb_rc,0.504
subj_verb_vary_verb,0.425
svo_vos,0.412
swapped_ditransitive_1,0.463
swapped_ditransitive_2,0.578
transitive,0.63
wh_island,0.929
wh_questions_object_gap,0.235
wh_questions_object_gap_long_distance,0.218
wh_questions_subject_gap,0.311
wh_questions_subject_gap_long_distance,0.297
wh_vs_that_no_gap,0.317
wh_vs_that_no_gap_long_distance,0.311
wh_vs_that_with_gap,0.794
wh_vs_that_with_gap_long_distance,0.801
