sentence1	PPL1	Sentence2	PPL2	Correct
A lot of patients who can sell some couch didn't investigate itself.	6.266875267028809	A lot of patients who can sell some couch didn't investigate themselves.	5.9630656242370605	correct
A lot of actresses that thought about Alice healed herself.	6.752716064453125	A lot of actresses that thought about Alice healed themselves.	6.476283550262451	correct
A guy that has seen the wheelbarrow notices itself.	6.874853134155273	A guy that has seen the wheelbarrow notices himself.	6.673277378082275	correct
The children that were complaining about Gregory hated himself.	6.968474388122559	The children that were complaining about Gregory hated themselves.	6.751719951629639	correct
Every boy that isn't selling the grocery stores isn't healing themselves.	5.021004676818848	Every boy that isn't selling the grocery stores isn't healing himself.	5.232093334197998	incorrect
The hospitals that talk to Ann talked to herself.	6.3711628913879395	The hospitals that talk to Ann talked to themselves.	6.297967433929443	correct
Many skirts that stun some waitress are boring herself.	8.811088562011719	Many skirts that stun some waitress are boring themselves.	8.345088958740234	correct
All men that might fire Tiffany have worked with herself.	6.4994096755981445	All men that might fire Tiffany have worked with themselves.	6.0709123611450195	correct
That actress who admired the cup praises itself.	6.435685157775879	That actress who admired the cup praises herself.	6.09817361831665	correct
This lady who is healing Charles wasn't hiding himself.	6.524224281311035	This lady who is healing Charles wasn't hiding herself.	6.5440287590026855	incorrect
Every woman that was hiring the Borgias argued about themselves.	6.963973045349121	Every woman that was hiring the Borgias argued about herself.	6.948775291442871	correct
Every lady who does walk through a lot of movie theaters hadn't hugged themselves.	5.827112197875977	Every lady who does walk through a lot of movie theaters hadn't hugged herself.	5.9404683113098145	incorrect
These doctors who do leave Melissa fled from herself.	7.113381385803223	These doctors who do leave Melissa fled from themselves.	6.913717269897461	correct
These ladies that hadn't forgotten Victoria fled from herself.	6.754605293273926	These ladies that hadn't forgotten Victoria fled from themselves.	6.737874507904053	correct
The customers who embarrass Kevin are discussing himself.	8.629252433776855	The customers who embarrass Kevin are discussing themselves.	7.831691265106201	correct
Some steak that scares Stacy doesn't shock herself.	7.760942459106445	Some steak that scares Stacy doesn't shock itself.	7.832934856414795	incorrect
All ladies who were bothering Dan observed himself.	8.234514236450195	All ladies who were bothering Dan observed themselves.	7.999284744262695	correct
The woman who hadn't taken a screen should respect itself.	5.800601959228516	The woman who hadn't taken a screen should respect herself.	5.75095796585083	correct
Most women who were arriving at every hospital fired itself.	7.099614143371582	Most women who were arriving at every hospital fired themselves.	6.090909481048584	correct
Some hill that could distract Barbara is alarming herself.	8.843483924865723	Some hill that could distract Barbara is alarming itself.	8.678582191467285	correct
A lot of senators who climbed down the hill hired itself.	6.478240966796875	A lot of senators who climbed down the hill hired themselves.	5.86422061920166	correct
The dancers who haven't shocked Candice aren't appreciating herself.	6.582752704620361	The dancers who haven't shocked Candice aren't appreciating themselves.	6.126990795135498	correct
A legislature that wouldn't criticize Patrick hasn't helped himself.	7.082619667053223	A legislature that wouldn't criticize Patrick hasn't helped itself.	7.387763977050781	incorrect
Most guests who were revealing Colleen weren't complaining about herself.	5.986623287200928	Most guests who were revealing Colleen weren't complaining about themselves.	5.750784873962402	correct
A guy who hasn't annoyed Laura argued about herself.	6.635980129241943	A guy who hasn't annoyed Laura argued about himself.	6.610836982727051	correct
That company that had known Sandra annoyed herself.	7.799860954284668	That company that had known Sandra annoyed itself.	8.165590286254883	incorrect
Those senators who had a slope have cared for itself.	6.519667148590088	Those senators who had a slope have cared for themselves.	6.130019664764404	correct
A cat that hasn't impressed Joseph couldn't distract himself.	6.590929985046387	A cat that hasn't impressed Joseph couldn't distract itself.	7.111639022827148	incorrect
Some association that had forgotten Claire insults herself.	8.479913711547852	Some association that had forgotten Claire insults itself.	9.228044509887695	incorrect
That plane that was scaring Wendy has disgusted herself.	7.17872953414917	That plane that was scaring Wendy has disgusted itself.	7.399542808532715	incorrect
The dancer who has brought those fish could care for themselves.	5.204881191253662	The dancer who has brought those fish could care for herself.	5.11795711517334	correct
Some boy that disturbed Jill could argue about herself.	7.273630619049072	Some boy that disturbed Jill could argue about himself.	7.38845157623291	incorrect
Some woman that was exploring some hill can't think about itself.	5.778736114501953	Some woman that was exploring some hill can't think about herself.	5.566252708435059	correct
All actors that disgust Veronica escaped from herself.	8.719603538513184	All actors that disgust Veronica escaped from themselves.	8.660167694091797	correct
Some museum that doesn't like a waitress was praising herself.	5.352822303771973	Some museum that doesn't like a waitress was praising itself.	5.546388149261475	incorrect
These pies that were embarrassing Jennifer are annoying herself.	7.977884769439697	These pies that were embarrassing Jennifer are annoying themselves.	7.714620113372803	correct
The book that is disgusting dancers would irritate themselves.	7.143577575683594	The book that is disgusting dancers would irritate itself.	7.324028015136719	incorrect
The drivers who attack Jodi haven't revealed herself.	6.868981838226318	The drivers who attack Jodi haven't revealed themselves.	6.435933589935303	correct
A lot of adults that scared Stacey talked to herself.	6.809930324554443	A lot of adults that scared Stacey talked to themselves.	6.902325630187988	incorrect
A girl that wouldn't watch Omar questions himself.	7.082678318023682	A girl that wouldn't watch Omar questions herself.	7.099501609802246	incorrect
The men who weren't confusing Valerie were kissing herself.	7.304452419281006	The men who weren't confusing Valerie were kissing themselves.	7.045505523681641	correct
Some guests who didn't discover Melissa were visiting herself.	6.6147918701171875	Some guests who didn't discover Melissa were visiting themselves.	6.503004550933838	correct
A lot of waiters who weren't boring Joseph would heal himself.	6.268968105316162	A lot of waiters who weren't boring Joseph would heal themselves.	6.143990516662598	correct
Some organizations that haven't respected Nicole hadn't worked with herself.	5.949851036071777	Some organizations that haven't respected Nicole hadn't worked with themselves.	5.6603288650512695	correct
Some dancer who isn't admiring mushrooms thinks about themselves.	7.29909086227417	Some dancer who isn't admiring mushrooms thinks about herself.	7.583526611328125	incorrect
These actors who think about Russell won't remember himself.	6.492759704589844	These actors who think about Russell won't remember themselves.	6.158557415008545	correct
All cashiers who will respect Florence criticized herself.	8.453165054321289	All cashiers who will respect Florence criticized themselves.	8.47373104095459	incorrect
This book that hurt Kirsten has disagreed with herself.	6.6532301902771	This book that hurt Kirsten has disagreed with itself.	6.700247287750244	incorrect
These adults that won't listen to Janice impressed herself.	6.8893961906433105	These adults that won't listen to Janice impressed themselves.	6.626443386077881	correct
The actors that were escaping from Carrie had cured herself.	6.71282958984375	The actors that were escaping from Carrie had cured themselves.	6.556424140930176	correct
Every government that boasted about Amanda wasn't embarrassing herself.	6.357847690582275	Every government that boasted about Amanda wasn't embarrassing itself.	6.360410213470459	incorrect
Some cucumbers that can embarrass Amanda disgusted herself.	8.667030334472656	Some cucumbers that can embarrass Amanda disgusted themselves.	8.353443145751953	correct
Some association that would astound Gregory had scared himself.	7.86737585067749	Some association that would astound Gregory had scared itself.	8.563380241394043	incorrect
The customers that descend every hill can praise itself.	7.8025803565979	The customers that descend every hill can praise themselves.	7.63920783996582	correct
That woman who had noticed John fled from himself.	6.4402265548706055	That woman who had noticed John fled from herself.	6.452316761016846	incorrect
Some beef that had annoyed this dancer is stunning herself.	8.252066612243652	Some beef that had annoyed this dancer is stunning itself.	8.272515296936035	incorrect
These guests that haven't discovered Caroline had seen herself.	6.663218975067139	These guests that haven't discovered Caroline had seen themselves.	6.554833889007568	correct
A library that has stunned Samantha criticized herself.	8.444870948791504	A library that has stunned Samantha criticized itself.	8.950979232788086	incorrect
Every actress who observed Eric kissed himself.	9.138057708740234	Every actress who observed Eric kissed herself.	8.873405456542969	correct
Every girl that hadn't disgusted Travis can't approach himself.	6.97559928894043	Every girl that hadn't disgusted Travis can't approach herself.	6.616419315338135	correct
Every woman that noticed some library respects itself.	8.152328491210938	Every woman that noticed some library respects herself.	7.805416107177734	correct
Senators who disagree with Thomas can't heal himself.	7.035573482513428	Senators who disagree with Thomas can't heal themselves.	6.695881366729736	correct
The dancers that argue about Beverly observed herself.	8.626038551330566	The dancers that argue about Beverly observed themselves.	8.256389617919922	correct
The turtles that were boring Christine disgusted herself.	9.284406661987305	The turtles that were boring Christine disgusted themselves.	9.143789291381836	correct
These doctors that didn't flee from Michael visited himself.	7.251641750335693	These doctors that didn't flee from Michael visited themselves.	6.990715026855469	correct
Some guy who is visiting some lakes cares for themselves.	6.1882243156433105	Some guy who is visiting some lakes cares for himself.	6.104540824890137	correct
Those students that looked like this print fired itself.	7.004350662231445	Those students that looked like this print fired themselves.	6.769115447998047	correct
Some girl who researches committees boasts about themselves.	6.155958652496338	Some girl who researches committees boasts about herself.	6.433447360992432	incorrect
All customers who would drive to every river haven't returned to itself.	6.640396595001221	All customers who would drive to every river haven't returned to themselves.	6.094508647918701	correct
That dog that wasn't boring Jason scared himself.	7.795185565948486	That dog that wasn't boring Jason scared itself.	8.060721397399902	incorrect
That woman that hated Scott hadn't talked about himself.	6.34869909286499	That woman that hated Scott hadn't talked about herself.	6.1935930252075195	correct
Some women that would approach Pamela had cured herself.	7.0370330810546875	Some women that would approach Pamela had cured themselves.	6.849053859710693	correct
This committee that is referencing Gina works with herself.	6.260678768157959	This committee that is referencing Gina works with itself.	6.336695194244385	incorrect
The rabbits that won't look like a painting disturbed itself.	6.126079559326172	The rabbits that won't look like a painting disturbed themselves.	5.952888488769531	correct
A lot of boys who hadn't appreciated some river were working with itself.	6.319901943206787	A lot of boys who hadn't appreciated some river were working with themselves.	5.938417434692383	correct
The river that impressed Cindy is impressing herself.	6.632938385009766	The river that impressed Cindy is impressing itself.	6.623814105987549	correct
Most children who astounded Larry have seen himself.	7.548148155212402	Most children who astounded Larry have seen themselves.	7.19258975982666	correct
Customers who love Russell had investigated himself.	9.258187294006348	Customers who love Russell had investigated themselves.	9.063043594360352	correct
Some company that discussed James discusses himself.	7.177184104919434	Some company that discussed James discusses itself.	7.508369445800781	incorrect
That couch that shouldn't aggravate all women was annoying themselves.	5.679615020751953	That couch that shouldn't aggravate all women was annoying itself.	6.039893627166748	incorrect
Wheelbarrows that shocked the company distracted itself.	6.4741668701171875	Wheelbarrows that shocked the company distracted themselves.	6.365392684936523	correct
These shoes that irritate Omar hurt himself.	8.147725105285645	These shoes that irritate Omar hurt themselves.	7.774044990539551	correct
An association that conceals Laurie insulted herself.	8.128397941589355	An association that conceals Laurie insulted itself.	8.946831703186035	incorrect
That fish that astounded this actress hadn't scared herself.	7.004201412200928	That fish that astounded this actress hadn't scared itself.	7.327826976776123	incorrect
That lady that was examining the movies remembers themselves.	7.2028489112854	That lady that was examining the movies remembers herself.	7.216729164123535	incorrect
Most waitresses that couldn't think about some vase had disliked itself.	7.315885543823242	Most waitresses that couldn't think about some vase had disliked themselves.	7.0679497718811035	correct
