sentence1	PPL1	Sentence2	PPL2	Correct
Who aren't most waitresses alarming most hospitals that hadn't talked about?	5.690505027770996	Who aren't most hospitals that hadn't talked about most waitresses alarming?	6.105782985687256	incorrect
Who hasn't Cheryl attacked this sister of these dancers who shocked?	6.643753528594971	Who hasn't this sister of these dancers who shocked Cheryl attacked?	7.04104471206665	incorrect
Who should some grandsons of Janice hate Lawrence's lawyers who have scared?	6.561674118041992	Who should Lawrence's lawyers who have scared some grandsons of Janice hate?	6.375545978546143	correct
Who hadn't Jennifer's colleague embarrassed some driver who would fire?	6.820600986480713	Who hadn't some driver who would fire Jennifer's colleague embarrassed?	6.500604629516602	correct
Who haven't Deborah's tutors loved these fathers of Gerald who impressed?	7.667540073394775	Who haven't these fathers of Gerald who impressed Deborah's tutors loved?	7.494380950927734	correct
Who couldn't Carmen observe nephews of Victoria that did conceal?	7.873490810394287	Who couldn't nephews of Victoria that did conceal Carmen observe?	7.905272960662842	incorrect
Who wouldn't Katherine forget all mothers of Florence who disturbed?	8.07542610168457	Who wouldn't all mothers of Florence who disturbed Katherine forget?	7.781746864318848	correct
Who couldn't a movie about politics upset some teacher's piano teachers that were criticizing?	6.882358551025391	Who couldn't some teacher's piano teachers that were criticizing a movie about politics upset?	6.850374221801758	correct
Who weren't the dancers admiring these people that had hated?	5.436295509338379	Who weren't these people that had hated the dancers admiring?	5.175492763519287	correct
Who did Anna's dentists disturb this actor that wouldn't astound?	7.478690147399902	Who did this actor that wouldn't astound Anna's dentists disturb?	7.52259635925293	incorrect
Who was Tonya approaching Gary's lawyer who could respect?	7.680861949920654	Who was Gary's lawyer who could respect Tonya approaching?	7.8518476486206055	incorrect
Who haven't Tonya's daughters questioned Edward's plumbers that had listened to?	6.901157379150391	Who haven't Edward's plumbers that had listened to Tonya's daughters questioned?	6.685545921325684	correct
What can't some actor argue about a guest who would like?	5.432637691497803	What can't a guest who would like some actor argue about?	5.899090766906738	incorrect
Who wasn't Samuel healing that actor's father who can't bore?	7.410688400268555	Who wasn't that actor's father who can't bore Samuel healing?	6.70884895324707	correct
Who was Kevin approaching Andrew's ex-wife who isn't insulting?	6.228255748748779	Who was Andrew's ex-wife who isn't insulting Kevin approaching?	6.148049354553223	correct
Who is Janice listening to Bill's nephew that won't attack?	6.646399021148682	Who is Bill's nephew that won't attack Janice listening to?	6.281886577606201	correct
Who is that actress's podiatrist thinking about that cashier who knew?	6.433563709259033	Who is that cashier who knew that actress's podiatrist thinking about?	6.727952480316162	incorrect
Who isn't Kathleen confusing the cousin of Craig that wasn't talking to?	5.919270992279053	Who isn't the cousin of Craig that wasn't talking to Kathleen confusing?	6.157443523406982	incorrect
Who hadn't these actresses' grandmothers described a brother of Renee who was upsetting?	6.511063098907471	Who hadn't a brother of Renee who was upsetting these actresses' grandmothers described?	6.302429676055908	correct
Who hadn't Daniel found Steven's brothers who had seen?	7.207779884338379	Who hadn't Steven's brothers who had seen Daniel found?	6.739432334899902	correct
What can't Anne admire a lot of fathers of Monet that liked?	6.502269268035889	What can't a lot of fathers of Monet that liked Anne admire?	6.190790176391602	correct
Who had some libraries listened to Joel's dermatologists who did flee from?	6.633139133453369	Who had Joel's dermatologists who did flee from some libraries listened to?	6.841898441314697	incorrect
Who hadn't Meredith's employee cared for Lissa's piano teachers who wouldn't return to?	6.227945804595947	Who hadn't Lissa's piano teachers who wouldn't return to Meredith's employee cared for?	6.025567054748535	correct
What does a patient conceal Cynthia's grandmother who won't love?	5.9934401512146	What does Cynthia's grandmother who won't love a patient conceal?	6.507135391235352	incorrect
Who couldn't this guest observe a lot of cousins of many actors that were watching?	6.937321662902832	Who couldn't a lot of cousins of many actors that were watching this guest observe?	6.696111679077148	correct
Who are a lot of students astounding a lot of universities that were talking to?	5.126488208770752	Who are a lot of universities that were talking to a lot of students astounding?	4.879148960113525	correct
Who might every senator's associates love Emily's French teachers that weren't watching?	7.734193325042725	Who might Emily's French teachers that weren't watching every senator's associates love?	7.43410062789917	correct
Who can't Regina's supervisor kiss senators that should visit?	8.694314002990723	Who can't senators that should visit Regina's supervisor kiss?	7.481899261474609	correct
Who had Omar returned to some ladies that had hired?	7.292640686035156	Who had some ladies that had hired Omar returned to?	6.963465213775635	correct
Who hadn't every report sounded like Theodore's nephew that had appreciated?	7.022480487823486	Who hadn't Theodore's nephew that had appreciated every report sounded like?	6.958230495452881	correct
Who was Regina hugging Brenda's contractor that attacked?	8.716316223144531	Who was Brenda's contractor that attacked Regina hugging?	7.910233974456787	correct
Who hasn't Amanda scared Holly's plumber who was curing?	5.952922344207764	Who hasn't Holly's plumber who was curing Amanda scared?	6.361659049987793	incorrect
Who isn't Melinda finding Diana's partner that isn't distracting?	6.581614017486572	Who isn't Diana's partner that isn't distracting Melinda finding?	7.017261505126953	incorrect
Who were a lot of boys annoying Florence's oncologists that revealed?	6.243237495422363	Who were Florence's oncologists that revealed a lot of boys annoying?	6.2049174308776855	correct
Who aren't the windows bothering the mothers of Tina who hid?	5.628427505493164	Who aren't the mothers of Tina who hid the windows bothering?	5.353349685668945	correct
Who would those schools irritate that university that appreciates?	7.685237884521484	Who would that university that appreciates those schools irritate?	7.340038299560547	correct
Who can't Allison observe Galileo's sister that doesn't notice?	6.89807653427124	Who can't Galileo's sister that doesn't notice Allison observe?	7.672695159912109	incorrect
Who wouldn't James observe Noah's lawyer who hadn't disagreed with?	6.808329105377197	Who wouldn't Noah's lawyer who hadn't disagreed with James observe?	6.917431831359863	incorrect
Who had Danielle astounded ladies who boasted about?	7.818376064300537	Who had ladies who boasted about Danielle astounded?	6.868056774139404	correct
Who hasn't Tanya's daughter embarrassed some son of Grace who alarmed?	5.809765815734863	Who hasn't some son of Grace who alarmed Tanya's daughter embarrassed?	5.679571628570557	correct
What weren't all dancers discovering Janice's ex-boyfriends that discovered?	5.956483840942383	What weren't Janice's ex-boyfriends that discovered all dancers discovering?	5.9486565589904785	correct
Who is this student praising a woman who insults?	5.900733470916748	Who is a woman who insults this student praising?	5.825921535491943	correct
Who are the customers hugging Gina's best friends that are boasting about?	5.971192359924316	Who are Gina's best friends that are boasting about the customers hugging?	5.6397504806518555	correct
What hasn't Edward thought about Jesus's associate that loved?	7.123551845550537	What hasn't Jesus's associate that loved Edward thought about?	6.789154052734375	correct
Who isn't Mitchell curing the nephew of Ella that praises?	7.949410915374756	Who isn't the nephew of Ella that praises Mitchell curing?	6.976489543914795	correct
Who is Jennifer's best friend hugging every waiter who listens to?	5.889576435089111	Who is every waiter who listens to Jennifer's best friend hugging?	5.637911796569824	correct
Who should Mitchell remember that actress who will question?	8.235507011413574	Who should that actress who will question Mitchell remember?	8.289483070373535	incorrect
