sentence1	PPL1	Sentence2	PPL2	Correct
Who should Derek hug Richard after shocking?	9.185422897338867	Who should Derek hug after shocking Richard?	9.929950714111328	incorrect
What had Theresa walked through that high school while talking about?	5.966251850128174	What had Theresa walked through while talking about that high school?	6.0973219871521	incorrect
Who will Katherine discover Erin without hiring?	8.932936668395996	Who will Katherine discover without hiring Erin?	9.32246208190918	incorrect
Who has Colleen aggravated Judy before kissing?	9.286407470703125	Who has Colleen aggravated before kissing Judy?	9.060973167419434	correct
What could a lot of cats break all convertibles while finding?	7.678372383117676	What could a lot of cats break while finding all convertibles?	7.055384635925293	correct
Who have most people discovered Erin while embarrassing?	8.525623321533203	Who have most people discovered while embarrassing Erin?	8.583244323730469	incorrect
Who was William firing Maria before talking about?	7.714692115783691	Who was William firing before talking about Maria?	7.068244934082031	correct
What is Denise descending a lot of hills while hiding?	6.7467217445373535	What is Denise descending while hiding a lot of hills?	6.680306911468506	correct
Who does John leave Beverly while alarming?	9.238255500793457	Who does John leave while alarming Beverly?	9.755339622497559	incorrect
What was Melanie going to those rivers after taking?	7.496824741363525	What was Melanie going to after taking those rivers?	6.738534450531006	correct
Who could Bethany research Winston Churchill before discussing?	9.127992630004883	Who could Bethany research before discussing Winston Churchill?	8.48526668548584	correct
What could Jessica sell these spotlights before noticing?	8.829404830932617	What could Jessica sell before noticing these spotlights?	8.01136302947998	correct
What had Helen biked to Spain without bothering?	8.199620246887207	What had Helen biked to without bothering Spain?	8.844033241271973	incorrect
Who is Mary irritating Kenneth after approaching?	9.962271690368652	Who is Mary irritating after approaching Kenneth?	9.680462837219238	correct
Who might Rose flee from this customer before returning to?	7.473544597625732	Who might Rose flee from before returning to this customer?	7.326709270477295	correct
What will Janice research politics after boasting about?	9.45360279083252	What will Janice research after boasting about politics?	8.491626739501953	correct
Who had Karla aggravated Donald without finding?	9.454206466674805	Who had Karla aggravated without finding Donald?	9.25251293182373	correct
Who should a government reference Jesus before shocking?	8.23224925994873	Who should a government reference before shocking Jesus?	8.333398818969727	incorrect
What had Aaron sounded like the museum while cleaning?	7.495619297027588	What had Aaron sounded like while cleaning the museum?	7.482027053833008	correct
What is Brenda arriving at many schools while exiting?	7.952907085418701	What is Brenda arriving at while exiting many schools?	8.173724174499512	incorrect
