sentence1	PPL1	Sentence2	PPL2	Correct
Who aren't most waitresses alarming most hospitals that hadn't talked about?	6.991199493408203	Who aren't most hospitals that hadn't talked about most waitresses alarming?	7.5253496170043945	incorrect
Who hasn't Cheryl attacked this sister of these dancers who shocked?	8.320281982421875	Who hasn't this sister of these dancers who shocked Cheryl attacked?	7.889908790588379	correct
Who should some grandsons of Janice hate Lawrence's lawyers who have scared?	8.411314964294434	Who should Lawrence's lawyers who have scared some grandsons of Janice hate?	8.264570236206055	correct
Who hadn't Jennifer's colleague embarrassed some driver who would fire?	7.776164531707764	Who hadn't some driver who would fire Jennifer's colleague embarrassed?	7.280389308929443	correct
Who haven't Deborah's tutors loved these fathers of Gerald who impressed?	8.33096694946289	Who haven't these fathers of Gerald who impressed Deborah's tutors loved?	8.281238555908203	correct
Who couldn't Carmen observe nephews of Victoria that did conceal?	7.907216548919678	Who couldn't nephews of Victoria that did conceal Carmen observe?	7.75687313079834	correct
Who wouldn't Katherine forget all mothers of Florence who disturbed?	8.242308616638184	Who wouldn't all mothers of Florence who disturbed Katherine forget?	8.49252700805664	incorrect
Who couldn't a movie about politics upset some teacher's piano teachers that were criticizing?	6.938182353973389	Who couldn't some teacher's piano teachers that were criticizing a movie about politics upset?	6.6995849609375	correct
Who weren't the dancers admiring these people that had hated?	6.297059535980225	Who weren't these people that had hated the dancers admiring?	5.828762531280518	correct
Who did Anna's dentists disturb this actor that wouldn't astound?	7.537342548370361	Who did this actor that wouldn't astound Anna's dentists disturb?	7.294314384460449	correct
Who was Tonya approaching Gary's lawyer who could respect?	8.137602806091309	Who was Gary's lawyer who could respect Tonya approaching?	7.536646366119385	correct
Who haven't Tonya's daughters questioned Edward's plumbers that had listened to?	6.8354387283325195	Who haven't Edward's plumbers that had listened to Tonya's daughters questioned?	7.512713432312012	incorrect
What can't some actor argue about a guest who would like?	6.051063060760498	What can't a guest who would like some actor argue about?	5.530698299407959	correct
Who wasn't Samuel healing that actor's father who can't bore?	7.097763538360596	Who wasn't that actor's father who can't bore Samuel healing?	6.594879627227783	correct
Who was Kevin approaching Andrew's ex-wife who isn't insulting?	6.266473770141602	Who was Andrew's ex-wife who isn't insulting Kevin approaching?	6.18916654586792	correct
Who is Janice listening to Bill's nephew that won't attack?	6.305047512054443	Who is Bill's nephew that won't attack Janice listening to?	6.01856803894043	correct
Who is that actress's podiatrist thinking about that cashier who knew?	7.289212226867676	Who is that cashier who knew that actress's podiatrist thinking about?	7.375035285949707	incorrect
Who isn't Kathleen confusing the cousin of Craig that wasn't talking to?	6.025845050811768	Who isn't the cousin of Craig that wasn't talking to Kathleen confusing?	5.813811302185059	correct
Who hadn't these actresses' grandmothers described a brother of Renee who was upsetting?	6.506087779998779	Who hadn't a brother of Renee who was upsetting these actresses' grandmothers described?	6.652644157409668	incorrect
Who hadn't Daniel found Steven's brothers who had seen?	6.888357162475586	Who hadn't Steven's brothers who had seen Daniel found?	7.020735740661621	incorrect
What can't Anne admire a lot of fathers of Monet that liked?	7.256255149841309	What can't a lot of fathers of Monet that liked Anne admire?	7.225561618804932	correct
Who had some libraries listened to Joel's dermatologists who did flee from?	7.260528087615967	Who had Joel's dermatologists who did flee from some libraries listened to?	7.564342498779297	incorrect
Who hadn't Meredith's employee cared for Lissa's piano teachers who wouldn't return to?	6.680383682250977	Who hadn't Lissa's piano teachers who wouldn't return to Meredith's employee cared for?	6.52893590927124	correct
What does a patient conceal Cynthia's grandmother who won't love?	6.718968868255615	What does Cynthia's grandmother who won't love a patient conceal?	7.531325817108154	incorrect
Who couldn't this guest observe a lot of cousins of many actors that were watching?	5.885478496551514	Who couldn't a lot of cousins of many actors that were watching this guest observe?	5.9897260665893555	incorrect
Who are a lot of students astounding a lot of universities that were talking to?	4.523043632507324	Who are a lot of universities that were talking to a lot of students astounding?	4.659022808074951	incorrect
Who might every senator's associates love Emily's French teachers that weren't watching?	7.252563953399658	Who might Emily's French teachers that weren't watching every senator's associates love?	7.804224967956543	incorrect
Who can't Regina's supervisor kiss senators that should visit?	7.665945053100586	Who can't senators that should visit Regina's supervisor kiss?	7.74261999130249	incorrect
Who had Omar returned to some ladies that had hired?	7.175076961517334	Who had some ladies that had hired Omar returned to?	7.132598400115967	correct
Who hadn't every report sounded like Theodore's nephew that had appreciated?	7.116329669952393	Who hadn't Theodore's nephew that had appreciated every report sounded like?	6.824893951416016	correct
