sentence1	PPL1	Sentence2	PPL2	Correct
Who have those men revealed who helped?	7.277201175689697	Who have those men revealed they helped?	7.4751458168029785	incorrect
Who isn't Craig realizing who kisses?	7.667176723480225	Who isn't Craig realizing he kisses?	7.37999963760376	correct
Who are those associations discovering who saw?	7.747313022613525	Who are those associations discovering they saw?	7.387833595275879	correct
What wasn't Nicole discovering who climbed down?	7.6183085441589355	What wasn't Nicole discovering she climbed down?	7.426545143127441	correct
What could Alan discover who has run around?	6.554100513458252	What could Alan discover he has run around?	6.624783515930176	incorrect
Who shouldn't Andrew find out what was embarrassing?	5.817965984344482	Who shouldn't Andrew find out he was embarrassing?	5.869321823120117	incorrect
What was this woman revealing who would examine?	7.478335380554199	What was this woman revealing she would examine?	7.036055564880371	correct
What didn't Edward conceal who hasn't noticed?	6.620316028594971	What didn't Edward conceal he hasn't noticed?	6.010996341705322	correct
Who hadn't Tanya known who hadn't visited?	5.619157791137695	Who hadn't Tanya known she hadn't visited?	5.090437412261963	correct
Who wasn't Teresa forgetting who sees?	8.228889465332031	Who wasn't Teresa forgetting she sees?	7.406921863555908	correct
Who can't Douglas realize who had investigated?	7.614556789398193	Who can't Douglas realize he had investigated?	7.235528469085693	correct
What had the museums learned who weren't skated around?	6.7206549644470215	What had the museums learned they weren't skated around?	6.302530765533447	correct
Who haven't these associations discovered what could annoy?	7.689421653747559	Who haven't these associations discovered they could annoy?	6.948946952819824	correct
Who can't some universities forget what aggravated?	7.191963195800781	Who can't some universities forget they aggravated?	7.41772985458374	incorrect
What shouldn't these guys remember what are climbing down?	6.580132961273193	What shouldn't these guys remember they are climbing down?	6.2634735107421875	correct
Who shouldn't Janet know who doesn't reveal?	6.8309326171875	Who shouldn't Janet know she doesn't reveal?	6.19468879699707	correct
What is Connie remembering who can't see?	6.276529788970947	What is Connie remembering she can't see?	5.569431304931641	correct
What was this actor figuring out who is scanning?	6.641607761383057	What was this actor figuring out she is scanning?	6.872230529785156	incorrect
What isn't Dawn revealing who couldn't complain about?	5.795747756958008	What isn't Dawn revealing she couldn't complain about?	5.424839973449707	correct
Who couldn't Helen conceal who shouldn't leave?	6.909165859222412	Who couldn't Helen conceal she shouldn't leave?	6.421337604522705	correct
What hadn't Pamela investigated who admired?	9.356426239013672	What hadn't Pamela investigated she admired?	8.574437141418457	correct
Who wasn't Margaret figuring out who questioned?	7.486086845397949	Who wasn't Margaret figuring out she questioned?	7.499565124511719	incorrect
Who would that senator realize who was listening to?	6.501710891723633	Who would that senator realize she was listening to?	6.5506391525268555	incorrect
Who should Rhonda find out who hugs?	6.553725719451904	Who should Rhonda find out she hugs?	6.7602643966674805	incorrect
What isn't Keith remembering who hasn't cleaned?	6.4404730796813965	What isn't Keith remembering he hasn't cleaned?	5.972798824310303	correct
Who hasn't Ann known who works with?	6.769980430603027	Who hasn't Ann known she works with?	6.084778308868408	correct
What was Candice finding out who will mess up?	6.051743030548096	What was Candice finding out she will mess up?	5.997228145599365	correct
What was Linda concealing who hadn't fixed?	6.544300079345703	What was Linda concealing she hadn't fixed?	5.7315263748168945	correct
Who were the boys revealing who wouldn't impress?	6.6514482498168945	Who were the boys revealing they wouldn't impress?	6.144222736358643	correct
Who hasn't Emily known who won't forget?	5.805274963378906	Who hasn't Emily known she won't forget?	5.031155109405518	correct
What could Amelia figure out who has left?	6.771790504455566	What could Amelia figure out she has left?	6.821344375610352	incorrect
Who won't Barbara investigate what had stunned?	8.433725357055664	Who won't Barbara investigate she had stunned?	8.078621864318848	correct
Who wouldn't Randolf learn who revealed?	8.459936141967773	Who wouldn't Randolf learn he revealed?	8.314493179321289	correct
Who does Chad remember who did talk to?	6.67170524597168	Who does Chad remember he did talk to?	6.6595354080200195	correct
Who hadn't Deborah revealed what can scare?	8.119566917419434	Who hadn't Deborah revealed she can scare?	7.411526679992676	correct
What hadn't Victoria learned who runs around?	7.651684284210205	What hadn't Victoria learned she runs around?	7.759538650512695	incorrect
Who is Caroline learning who should cure?	8.579179763793945	Who is Caroline learning she should cure?	7.891171455383301	correct
What hasn't Eric discovered who is bringing?	6.707141876220703	What hasn't Eric discovered he is bringing?	6.449954986572266	correct
What hasn't Carlos concealed who buys?	8.533812522888184	What hasn't Carlos concealed he buys?	7.9797539710998535	correct
What would Allison know who didn't drop by?	5.842489719390869	What would Allison know she didn't drop by?	5.7335381507873535	correct
Who hasn't Kristin learned who can care for?	5.864852428436279	Who hasn't Kristin learned she can care for?	5.620450019836426	correct
Who had Eric found out who astounded?	6.5432515144348145	Who had Eric found out he astounded?	5.841071128845215	correct
What have a lot of cashiers concealed who found?	6.027914047241211	What have a lot of cashiers concealed they found?	5.429681301116943	correct
What does Regina figure out who wasn't breaking?	6.5712761878967285	What does Regina figure out she wasn't breaking?	6.501641750335693	correct
What did Gregory investigate who couldn't walk through?	6.138388633728027	What did Gregory investigate he couldn't walk through?	6.0141282081604	correct
What can't Diane find out who isn't wearing?	5.371281623840332	What can't Diane find out she isn't wearing?	5.085464000701904	correct
What has Florence revealed who drops by?	7.7990617752075195	What has Florence revealed she drops by?	7.741901397705078	correct
What wasn't a teacher finding out who climbs down?	6.264824867248535	What wasn't a teacher finding out she climbs down?	6.256013870239258	correct
Who doesn't Sarah learn who was attacking?	6.698749542236328	Who doesn't Sarah learn she was attacking?	6.465425491333008	correct
Who wasn't Becca revealing who kisses?	8.43893814086914	Who wasn't Becca revealing she kisses?	8.204815864562988	correct
Who couldn't many students forget who weren't concealing?	6.430133819580078	Who couldn't many students forget they weren't concealing?	6.014193534851074	correct
What can Sandra figure out who can't notice?	6.566710948944092	What can Sandra figure out she can't notice?	6.231564998626709	correct
Who does Lisa realize what hasn't aggravated?	6.594576358795166	Who does Lisa realize she hasn't aggravated?	5.641310691833496	correct
Who has Linda forgotten who helps?	7.5983428955078125	Who has Linda forgotten she helps?	7.122472286224365	correct
What wasn't Mitchell figuring out who arrives at?	7.14319372177124	What wasn't Mitchell figuring out he arrives at?	7.1875	incorrect
What have these universities figured out who had disliked?	7.934713840484619	What have these universities figured out they had disliked?	7.2985382080078125	correct
Who would Martin remember who isn't impressing?	6.556243896484375	Who would Martin remember he isn't impressing?	6.118842124938965	correct
Who could Vanessa remember who isn't curing?	6.97662353515625	Who could Vanessa remember she isn't curing?	7.224343299865723	incorrect
Who is Emily revealing who isn't worrying?	6.403866767883301	Who is Emily revealing she isn't worrying?	6.502199649810791	incorrect
Who hadn't Carla learned who wasn't investigating?	6.311766147613525	Who hadn't Carla learned she wasn't investigating?	5.790884971618652	correct
What is Grace investigating who goes to?	7.404540061950684	What is Grace investigating she goes to?	7.080466270446777	correct
Who don't the students realize what bores?	5.864206790924072	Who don't the students realize they bores?	5.793704509735107	correct
Who could Kimberley learn what wouldn't confuse?	7.459071636199951	Who could Kimberley learn she wouldn't confuse?	7.09295129776001	correct
Who is Rachel investigating who can listen to?	6.493235111236572	Who is Rachel investigating she can listen to?	6.486159324645996	correct
Who can't Sharon investigate who scares?	7.734857082366943	Who can't Sharon investigate she scares?	7.559879779815674	correct
What hasn't Melanie remembered who couldn't leave?	6.232472896575928	What hasn't Melanie remembered she couldn't leave?	5.815647125244141	correct
What hasn't a person figured out who is skated around?	5.456347465515137	What hasn't a person figured out he is skated around?	5.496890544891357	incorrect
What had Rebecca forgotten who tours?	9.428610801696777	What had Rebecca forgotten she tours?	8.849658966064453	correct
Who has some association investigated who hadn't hurt?	8.236161231994629	Who has some association investigated it hadn't hurt?	7.705305576324463	correct
Who had Alexander realized who observes?	7.392639636993408	Who had Alexander realized he observes?	7.039150238037109	correct
What can Rhonda forget who was buying?	6.848483085632324	What can Rhonda forget she was buying?	6.711096286773682	correct
Who should Vanessa know what had aggravated?	7.242321014404297	Who should Vanessa know she had aggravated?	6.97668981552124	correct
What aren't the organizations investigating who had fixed?	7.053866863250732	What aren't the organizations investigating they had fixed?	7.036198616027832	correct
Who has Sheila discovered who can bother?	7.170201778411865	Who has Sheila discovered she can bother?	6.404819965362549	correct
What can't Rose realize who is cleaning?	7.265277862548828	What can't Rose realize she is cleaning?	6.966153144836426	correct
Who was Harvard University investigating what upsets?	8.249610900878906	Who was Harvard University investigating it upsets?	8.18554973602295	correct
Who hasn't Renee figured out what had confused?	6.517802715301514	Who hasn't Renee figured out she had confused?	6.585253715515137	incorrect
What has Marcus known who sold?	8.320581436157227	What has Marcus known he sold?	7.7723236083984375	correct
Who had the company forgotten who bored?	7.139765739440918	Who had the company forgotten it bored?	7.176049709320068	incorrect
What had hospitals investigated who are healing?	9.081461906433105	What had hospitals investigated they are healing?	8.899133682250977	correct
Who wouldn't every boy conceal who doesn't attack?	6.646129608154297	Who wouldn't every boy conceal he doesn't attack?	6.25867223739624	correct
What can't Jane know who arrived at?	6.677050590515137	What can't Jane know she arrived at?	6.149997234344482	correct
What doesn't Jill find out who hasn't forgotten?	4.789348125457764	What doesn't Jill find out she hasn't forgotten?	4.363292694091797	correct
Who were the Lutherans discovering what embarrasses?	7.127779006958008	Who were the Lutherans discovering they embarrasses?	7.195929527282715	incorrect
What aren't many legislatures discovering who explored?	8.45295238494873	What aren't many legislatures discovering they explored?	8.239819526672363	correct
Who can every girl reveal who wasn't discovering?	6.668848037719727	Who can every girl reveal she wasn't discovering?	6.9406867027282715	incorrect
Who aren't a lot of cashiers investigating what have irritated?	6.657749652862549	Who aren't a lot of cashiers investigating they have irritated?	6.604420185089111	correct
Who wasn't Leslie investigating who hadn't hated?	6.618828296661377	Who wasn't Leslie investigating she hadn't hated?	6.397342205047607	correct
Who didn't Mary learn who has listened to?	7.324267864227295	Who didn't Mary learn she has listened to?	6.953813552856445	correct
Who has Laura realized who would argue about?	7.108293056488037	Who has Laura realized she would argue about?	6.359360694885254	correct
What hadn't Brett investigated who researches?	8.04936695098877	What hadn't Brett investigated he researches?	8.12889289855957	incorrect
What hasn't Jill found out who exited?	6.158164024353027	What hasn't Jill found out she exited?	5.903995513916016	correct
What hasn't Maria revealed who ran around?	6.779295921325684	What hasn't Maria revealed she ran around?	6.541236400604248	correct
Who was Melinda finding out who forgot?	6.674882411956787	Who was Melinda finding out she forgot?	6.447626113891602	correct
Who isn't Colleen discovering who hasn't researched?	6.361804008483887	Who isn't Colleen discovering she hasn't researched?	6.0770416259765625	correct
What was Janet concealing who will descend?	7.1218156814575195	What was Janet concealing she will descend?	6.944659233093262	correct
What had James figured out who is biking to?	6.641160488128662	What had James figured out he is biking to?	6.675453186035156	incorrect
What hadn't William realized what isn't breaking?	7.77962589263916	What hadn't William realized he isn't breaking?	7.500430583953857	correct
Who were the schools forgetting who could alarm?	7.978783130645752	Who were the schools forgetting they could alarm?	7.683864593505859	correct
What has Amanda investigated who fixes?	8.134184837341309	What has Amanda investigated she fixes?	7.471398830413818	correct
Who were the women concealing who stunned?	6.66632080078125	Who were the women concealing they stunned?	6.345769882202148	correct
Who had Sara found out who admires?	6.936328887939453	Who had Sara found out she admires?	6.563470840454102	correct
What wasn't Andrea concealing who can conceal?	7.512795448303223	What wasn't Andrea concealing she can conceal?	6.9309563636779785	correct
Who wouldn't most adults discover who are helping?	6.591072082519531	Who wouldn't most adults discover they are helping?	6.22511625289917	correct
Who is Matt discovering who has hugged?	7.3754353523254395	Who is Matt discovering he has hugged?	7.388299942016602	incorrect
Who has Brad concealed what hasn't upset?	7.244282245635986	Who has Brad concealed he hasn't upset?	6.910948276519775	correct
Who had Alice discovered who is confusing?	7.454319000244141	Who had Alice discovered she is confusing?	7.236167907714844	correct
Who was Catherine figuring out what wouldn't annoy?	6.714741230010986	Who was Catherine figuring out she wouldn't annoy?	5.781813144683838	correct
What has Clyde remembered who appreciates?	7.637344837188721	What has Clyde remembered he appreciates?	7.173008918762207	correct
