sentence1	PPL1	Sentence2	PPL2	Correct
Who aren't most waitresses alarming most hospitals that hadn't talked about?	6.613002300262451	Who aren't most hospitals that hadn't talked about most waitresses alarming?	7.032094955444336	incorrect
Who hasn't Cheryl attacked this sister of these dancers who shocked?	8.040952682495117	Who hasn't this sister of these dancers who shocked Cheryl attacked?	8.187052726745605	incorrect
Who should some grandsons of Janice hate Lawrence's lawyers who have scared?	6.646528720855713	Who should Lawrence's lawyers who have scared some grandsons of Janice hate?	6.934600830078125	incorrect
Who hadn't Jennifer's colleague embarrassed some driver who would fire?	7.202741622924805	Who hadn't some driver who would fire Jennifer's colleague embarrassed?	7.276534080505371	incorrect
Who haven't Deborah's tutors loved these fathers of Gerald who impressed?	7.556394100189209	Who haven't these fathers of Gerald who impressed Deborah's tutors loved?	7.425366401672363	correct
Who couldn't Carmen observe nephews of Victoria that did conceal?	7.67735481262207	Who couldn't nephews of Victoria that did conceal Carmen observe?	7.812832355499268	incorrect
Who wouldn't Katherine forget all mothers of Florence who disturbed?	7.996957778930664	Who wouldn't all mothers of Florence who disturbed Katherine forget?	8.343648910522461	incorrect
Who couldn't a movie about politics upset some teacher's piano teachers that were criticizing?	7.035338401794434	Who couldn't some teacher's piano teachers that were criticizing a movie about politics upset?	6.991147994995117	correct
Who weren't the dancers admiring these people that had hated?	5.615274906158447	Who weren't these people that had hated the dancers admiring?	5.714315891265869	incorrect
Who did Anna's dentists disturb this actor that wouldn't astound?	8.353801727294922	Who did this actor that wouldn't astound Anna's dentists disturb?	8.171610832214355	correct
Who was Tonya approaching Gary's lawyer who could respect?	7.640305995941162	Who was Gary's lawyer who could respect Tonya approaching?	8.15821361541748	incorrect
Who haven't Tonya's daughters questioned Edward's plumbers that had listened to?	7.706566333770752	Who haven't Edward's plumbers that had listened to Tonya's daughters questioned?	7.281947612762451	correct
What can't some actor argue about a guest who would like?	6.370165824890137	What can't a guest who would like some actor argue about?	6.4859747886657715	incorrect
Who wasn't Samuel healing that actor's father who can't bore?	7.67086124420166	Who wasn't that actor's father who can't bore Samuel healing?	7.142641544342041	correct
Who was Kevin approaching Andrew's ex-wife who isn't insulting?	6.745743274688721	Who was Andrew's ex-wife who isn't insulting Kevin approaching?	6.739015102386475	correct
Who is Janice listening to Bill's nephew that won't attack?	6.922603607177734	Who is Bill's nephew that won't attack Janice listening to?	6.962913990020752	incorrect
Who is that actress's podiatrist thinking about that cashier who knew?	6.962751388549805	Who is that cashier who knew that actress's podiatrist thinking about?	7.213649749755859	incorrect
Who isn't Kathleen confusing the cousin of Craig that wasn't talking to?	6.671567916870117	Who isn't the cousin of Craig that wasn't talking to Kathleen confusing?	6.276054382324219	correct
Who hadn't these actresses' grandmothers described a brother of Renee who was upsetting?	6.67266845703125	Who hadn't a brother of Renee who was upsetting these actresses' grandmothers described?	6.505403995513916	correct
Who hadn't Daniel found Steven's brothers who had seen?	7.21033239364624	Who hadn't Steven's brothers who had seen Daniel found?	6.989465713500977	correct
What can't Anne admire a lot of fathers of Monet that liked?	6.289469242095947	What can't a lot of fathers of Monet that liked Anne admire?	6.407402992248535	incorrect
Who had some libraries listened to Joel's dermatologists who did flee from?	6.759714126586914	Who had Joel's dermatologists who did flee from some libraries listened to?	7.439665794372559	incorrect
Who hadn't Meredith's employee cared for Lissa's piano teachers who wouldn't return to?	5.600786209106445	Who hadn't Lissa's piano teachers who wouldn't return to Meredith's employee cared for?	5.524306774139404	correct
What does a patient conceal Cynthia's grandmother who won't love?	7.605480670928955	What does Cynthia's grandmother who won't love a patient conceal?	7.666083335876465	incorrect
Who couldn't this guest observe a lot of cousins of many actors that were watching?	6.039317607879639	Who couldn't a lot of cousins of many actors that were watching this guest observe?	6.206631660461426	incorrect
Who are a lot of students astounding a lot of universities that were talking to?	5.463683128356934	Who are a lot of universities that were talking to a lot of students astounding?	5.204924583435059	correct
Who might every senator's associates love Emily's French teachers that weren't watching?	7.973786354064941	Who might Emily's French teachers that weren't watching every senator's associates love?	7.618766784667969	correct
Who can't Regina's supervisor kiss senators that should visit?	8.224679946899414	Who can't senators that should visit Regina's supervisor kiss?	7.883157253265381	correct
Who had Omar returned to some ladies that had hired?	7.095180511474609	Who had some ladies that had hired Omar returned to?	7.1481733322143555	incorrect
Who hadn't every report sounded like Theodore's nephew that had appreciated?	7.44441556930542	Who hadn't Theodore's nephew that had appreciated every report sounded like?	7.916130542755127	incorrect
Who was Regina hugging Brenda's contractor that attacked?	8.126368522644043	Who was Brenda's contractor that attacked Regina hugging?	7.414276123046875	correct
Who hasn't Amanda scared Holly's plumber who was curing?	7.708508014678955	Who hasn't Holly's plumber who was curing Amanda scared?	7.932278156280518	incorrect
Who isn't Melinda finding Diana's partner that isn't distracting?	6.301584720611572	Who isn't Diana's partner that isn't distracting Melinda finding?	6.390702724456787	incorrect
Who were a lot of boys annoying Florence's oncologists that revealed?	6.692478656768799	Who were Florence's oncologists that revealed a lot of boys annoying?	6.94618034362793	incorrect
Who aren't the windows bothering the mothers of Tina who hid?	6.269728660583496	Who aren't the mothers of Tina who hid the windows bothering?	6.239295482635498	correct
Who would those schools irritate that university that appreciates?	8.716279983520508	Who would that university that appreciates those schools irritate?	8.041356086730957	correct
Who can't Allison observe Galileo's sister that doesn't notice?	7.435359954833984	Who can't Galileo's sister that doesn't notice Allison observe?	7.379989147186279	correct
Who wouldn't James observe Noah's lawyer who hadn't disagreed with?	6.538825511932373	Who wouldn't Noah's lawyer who hadn't disagreed with James observe?	6.329835414886475	correct
Who had Danielle astounded ladies who boasted about?	8.553717613220215	Who had ladies who boasted about Danielle astounded?	8.343917846679688	correct
Who hasn't Tanya's daughter embarrassed some son of Grace who alarmed?	6.489774703979492	Who hasn't some son of Grace who alarmed Tanya's daughter embarrassed?	6.380670070648193	correct
What weren't all dancers discovering Janice's ex-boyfriends that discovered?	7.290388107299805	What weren't Janice's ex-boyfriends that discovered all dancers discovering?	7.266713619232178	correct
Who is this student praising a woman who insults?	5.85729455947876	Who is a woman who insults this student praising?	6.274745941162109	incorrect
Who are the customers hugging Gina's best friends that are boasting about?	6.653751850128174	Who are Gina's best friends that are boasting about the customers hugging?	6.059267997741699	correct
What hasn't Edward thought about Jesus's associate that loved?	7.631433486938477	What hasn't Jesus's associate that loved Edward thought about?	7.771868705749512	incorrect
