sentence1	PPL1	Sentence2	PPL2	Correct
Kayla explains Steven won't hurt herself.	8.576193809509277	Steven explains Kayla won't hurt herself.	8.042431831359863	correct
Alan explains Gina fires himself.	7.843527793884277	Gina explains Alan fires himself.	9.680459976196289	incorrect
Alice did think Paul hugs herself.	8.505035400390625	Paul did think Alice hugs herself.	8.521231651306152	incorrect
Carla's ex-boyfriend imagines Beverly hates himself.	6.554981708526611	Beverly imagines Carla's ex-boyfriend hates himself.	6.450427532196045	correct
Kayla imagines Randolf sounds like herself.	7.957039833068848	Randolf imagines Kayla sounds like herself.	7.349695682525635	correct
Kevin explains Tonya would boast about himself.	7.581914901733398	Tonya explains Kevin would boast about himself.	7.585659980773926	incorrect
Katherine can explain Adam will describe herself.	9.086860656738281	Adam can explain Katherine will describe herself.	9.063190460205078	correct
Every guy could say Nancy hides himself.	7.741957187652588	Nancy could say every guy hides himself.	7.436711311340332	correct
Lawrence says Claire attacks himself.	9.302783012390137	Claire says Lawrence attacks himself.	8.785713195800781	correct
Gerald explains Donna could boast about himself.	7.333210468292236	Donna explains Gerald could boast about himself.	8.340228080749512	incorrect
Steve did explain Rachel couldn't praise himself.	7.752138137817383	Rachel did explain Steve couldn't praise himself.	8.250932693481445	incorrect
Caroline would imagine Jeffrey watches herself.	9.175501823425293	Jeffrey would imagine Caroline watches herself.	8.782987594604492	correct
Wayne should think Martha conceals himself.	9.46921157836914	Martha should think Wayne conceals himself.	8.4152193069458	correct
Bill imagines Maria praises himself.	7.433708190917969	Maria imagines Bill praises himself.	7.426759243011475	correct
Ronald could explain Jill will hide himself.	7.50543212890625	Jill could explain Ronald will hide himself.	7.802730083465576	incorrect
Liam imagines Teresa didn't distract himself.	6.814765930175781	Teresa imagines Liam didn't distract himself.	6.37258243560791	correct
Melanie couldn't imagine Andrew's father could conceal herself.	6.860716819763184	Andrew's father couldn't imagine Melanie could conceal herself.	6.511173725128174	correct
Carmen explains Carl might approach herself.	8.952651977539062	Carl explains Carmen might approach herself.	9.14349365234375	incorrect
George should explain Amelia kisses himself.	6.834497928619385	Amelia should explain George kisses himself.	7.810736656188965	incorrect
Eric says Susan helps himself.	9.439262390136719	Susan says Eric helps himself.	8.398937225341797	correct
Laurie's boyfriend explains Diane should remember himself.	7.1017680168151855	Diane explains Laurie's boyfriend should remember himself.	6.356793403625488	correct
Sandra's boyfriend thinks Tanya talks about himself.	6.785884857177734	Tanya thinks Sandra's boyfriend talks about himself.	7.200967311859131	incorrect
That man doesn't explain Stacey doesn't help himself.	6.1093292236328125	Stacey doesn't explain that man doesn't help himself.	5.236944675445557	correct
Randolf imagines Tammy doesn't alarm himself.	7.135500907897949	Tammy imagines Randolf doesn't alarm himself.	7.862040042877197	incorrect
Winston Churchill's son couldn't say Kayla loves himself.	7.323683738708496	Kayla couldn't say Winston Churchill's son loves himself.	5.840034008026123	correct
Adam can't imagine Brenda did leave himself.	7.6355743408203125	Brenda can't imagine Adam did leave himself.	8.188343048095703	incorrect
Aaron thinks Elaine cares for himself.	7.120337963104248	Elaine thinks Aaron cares for himself.	7.539754867553711	incorrect
Tanya thinks Guy wouldn't sound like herself.	7.050642490386963	Guy thinks Tanya wouldn't sound like herself.	6.496860980987549	correct
Andrew imagines Laurie can't conceal himself.	6.834603786468506	Laurie imagines Andrew can't conceal himself.	7.804666042327881	incorrect
Dana could say Bradley will like herself.	8.949813842773438	Bradley could say Dana will like herself.	8.578937530517578	correct
Diane should say Russell notices herself.	7.505774021148682	Russell should say Diane notices herself.	7.457292556762695	correct
Samuel says Kathleen won't like himself.	6.652112007141113	Kathleen says Samuel won't like himself.	8.03870964050293	incorrect
Some boy does imagine Donna could flee from himself.	9.135459899902344	Donna does imagine some boy could flee from himself.	7.965457439422607	correct
Gerald should imagine Christina might know himself.	8.83348274230957	Christina should imagine Gerald might know himself.	9.062788963317871	incorrect
Travis thinks Grace doesn't embarrass himself.	6.8065385818481445	Grace thinks Travis doesn't embarrass himself.	7.317310810089111	incorrect
Debra couldn't think Ronald listens to herself.	7.447941303253174	Ronald couldn't think Debra listens to herself.	7.676673889160156	incorrect
Frank thinks Renee might work with himself.	6.46255350112915	Renee thinks Frank might work with himself.	7.224946975708008	incorrect
Rodney does explain Sarah didn't think about himself.	7.077277660369873	Sarah does explain Rodney didn't think about himself.	5.959901332855225	correct
Pamela will think Andrew complains about herself.	7.073767185211182	Andrew will think Pamela complains about herself.	7.183508396148682	incorrect
Douglas thinks Frank's ex-girlfriend complains about himself.	5.675471782684326	Frank's ex-girlfriend thinks Douglas complains about himself.	5.652050971984863	correct
Paula's nephew can think Samuel's niece should annoy himself.	7.049312591552734	Samuel's niece can think Paula's nephew should annoy himself.	6.926539897918701	correct
Sara can't imagine David cures herself.	7.652495384216309	David can't imagine Sara cures herself.	8.43646240234375	incorrect
James can't explain Patricia conceals himself.	8.219196319580078	Patricia can't explain James conceals himself.	7.222653865814209	correct
Bradley imagines Florence's grandmother shouldn't stun himself.	7.108015060424805	Florence's grandmother imagines Bradley shouldn't stun himself.	7.393540382385254	incorrect
Kenneth will imagine Cheryl visits himself.	8.64946460723877	Cheryl will imagine Kenneth visits himself.	9.353615760803223	incorrect
Carlos won't explain Leslie works with himself.	8.6093168258667	Leslie won't explain Carlos works with himself.	8.034538269042969	correct
Guy explains Holly describes himself.	8.733771324157715	Holly explains Guy describes himself.	8.539518356323242	correct
Alan explains Teresa should reference himself.	7.792932987213135	Teresa explains Alan should reference himself.	9.190990447998047	incorrect
Leslie didn't think Samuel can care for herself.	6.710485458374023	Samuel didn't think Leslie can care for herself.	6.5504961013793945	correct
Heather imagines Jason could praise herself.	8.143990516662598	Jason imagines Heather could praise herself.	8.565406799316406	incorrect
David's sister can explain Carolyn's husband didn't bother herself.	6.2949748039245605	Carolyn's husband can explain David's sister didn't bother herself.	6.571623802185059	incorrect
Phillip says Amelia didn't embarrass himself.	6.248592853546143	Amelia says Phillip didn't embarrass himself.	7.085384845733643	incorrect
Guy didn't explain Veronica could remember himself.	7.221076965332031	Veronica didn't explain Guy could remember himself.	6.6958842277526855	correct
Mary thinks George remembers herself.	8.502983093261719	George thinks Mary remembers herself.	7.2487969398498535	correct
Sarah should imagine Brad might embarrass herself.	8.466601371765137	Brad should imagine Sarah might embarrass herself.	8.723334312438965	incorrect
Ella imagines Timothy does return to herself.	8.591510772705078	Timothy imagines Ella does return to herself.	7.092189788818359	correct
Catherine explains Frank might argue about herself.	8.892544746398926	Frank explains Catherine might argue about herself.	8.100788116455078	correct
Curtis would imagine Elizabeth hides himself.	9.066934585571289	Elizabeth would imagine Curtis hides himself.	8.12886905670166	correct
Craig won't explain Janice observes himself.	8.447356224060059	Janice won't explain Craig observes himself.	8.536553382873535	incorrect
Craig explains every woman wouldn't respect himself.	6.5477824211120605	Every woman explains Craig wouldn't respect himself.	7.298638343811035	incorrect
Ruth explains Derek talks about herself.	7.971368312835693	Derek explains Ruth talks about herself.	7.587545871734619	correct
That guy imagines Angela's ex-wife doesn't listen to himself.	5.553346633911133	Angela's ex-wife imagines that guy doesn't listen to himself.	5.328409194946289	correct
Keith doesn't think Diana sounds like himself.	6.753634929656982	Diana doesn't think Keith sounds like himself.	6.881257057189941	incorrect
Vincent imagines Melissa could respect himself.	7.729011535644531	Melissa imagines Vincent could respect himself.	7.961086750030518	incorrect
Alexander does say Holly does visit himself.	8.090620040893555	Holly does say Alexander does visit himself.	7.327397346496582	correct
Kathleen's ex-boyfriend didn't say that actress cures himself.	6.055935859680176	That actress didn't say Kathleen's ex-boyfriend cures himself.	6.0917229652404785	incorrect
Mitchell thinks Stacey couldn't astound himself.	7.946147918701172	Stacey thinks Mitchell couldn't astound himself.	8.129998207092285	incorrect
Melanie says Benjamin will attack herself.	7.291373252868652	Benjamin says Melanie will attack herself.	6.4195098876953125	correct
Noah says that woman won't worry himself.	5.628798961639404	That woman says Noah won't worry himself.	6.9909515380859375	incorrect
Katherine can't explain Omar fires herself.	10.27210807800293	Omar can't explain Katherine fires herself.	9.684366226196289	correct
Bradley doesn't think Sara dislikes himself.	6.6261210441589355	Sara doesn't think Bradley dislikes himself.	6.475341796875	correct
Guests' ex-girlfriend imagines Heidi's ex-husband didn't disagree with herself.	5.017849922180176	Heidi's ex-husband imagines guests' ex-girlfriend didn't disagree with herself.	5.81415319442749	incorrect
Peter doesn't imagine Melinda will fire himself.	7.059251308441162	Melinda doesn't imagine Peter will fire himself.	7.468257427215576	incorrect
Some actress imagines Richard disturbs herself.	7.148039817810059	Richard imagines some actress disturbs herself.	5.975322723388672	correct
Marcus should imagine Candice wouldn't flee from himself.	7.444009780883789	Candice should imagine Marcus wouldn't flee from himself.	7.82594633102417	incorrect
Derek might explain Sally leaves himself.	8.517782211303711	Sally might explain Derek leaves himself.	9.088808059692383	incorrect
Eric will think Martha can upset himself.	8.908759117126465	Martha will think Eric can upset himself.	7.631571292877197	correct
Kevin won't imagine Carla did find himself.	7.627140045166016	Carla won't imagine Kevin did find himself.	8.754585266113281	incorrect
Richard thinks Tara won't admire himself.	5.818516254425049	Tara thinks Richard won't admire himself.	6.7095794677734375	incorrect
Gina can imagine Todd helps herself.	10.490041732788086	Todd can imagine Gina helps herself.	9.187170028686523	correct
Anna imagines Stephanie's grandfather hides herself.	7.0555572509765625	Stephanie's grandfather imagines Anna hides herself.	7.036012172698975	correct
Elizabeth says Adam reveals herself.	7.8643598556518555	Adam says Elizabeth reveals herself.	9.050317764282227	incorrect
Gary doesn't explain Tiffany will hug himself.	6.543067932128906	Tiffany doesn't explain Gary will hug himself.	7.3498053550720215	incorrect
Marla would say James conceals herself.	8.771234512329102	James would say Marla conceals herself.	8.274581909179688	correct
Carlos can't think Cynthia watches himself.	7.348703861236572	Cynthia can't think Carlos watches himself.	8.207087516784668	incorrect
Alan says Florence escapes from himself.	6.8184494972229	Florence says Alan escapes from himself.	7.855099678039551	incorrect
Patrick's son couldn't say Lori shouldn't shock himself.	6.122334957122803	Lori couldn't say Patrick's son shouldn't shock himself.	6.629920482635498	incorrect
Aaron will say Meredith cares for himself.	6.285425186157227	Meredith will say Aaron cares for himself.	6.750025272369385	incorrect
Some girl says Brian boasts about herself.	7.1641435623168945	Brian says some girl boasts about herself.	6.478527545928955	correct
Paul can't imagine Danielle dislikes himself.	6.330000400543213	Danielle can't imagine Paul dislikes himself.	6.235604763031006	correct
Anne thinks Frank conceals herself.	8.653033256530762	Frank thinks Anne conceals herself.	7.844130516052246	correct
Karen can say John sounds like herself.	7.269929885864258	John can say Karen sounds like herself.	7.953103542327881	incorrect
Mark might explain a woman won't approach himself.	6.806618690490723	A woman might explain Mark won't approach himself.	8.143305778503418	incorrect
Edward thinks Karla flees from himself.	7.637470722198486	Karla thinks Edward flees from himself.	7.5949015617370605	correct
Daniel couldn't think Diana won't respect himself.	7.135678291320801	Diana couldn't think Daniel won't respect himself.	6.882247447967529	correct
Brett thinks Elizabeth couldn't stun himself.	8.53836441040039	Elizabeth thinks Brett couldn't stun himself.	7.13983678817749	correct
Dan should imagine Vanessa attacks himself.	9.094715118408203	Vanessa should imagine Dan attacks himself.	9.078788757324219	correct
Phillip thinks Carmen listens to himself.	7.4776129722595215	Carmen thinks Phillip listens to himself.	7.850991249084473	incorrect
Angela could think Steven would discover herself.	9.542672157287598	Steven could think Angela would discover herself.	8.573354721069336	correct
This lady might imagine Alan observes herself.	9.395834922790527	Alan might imagine this lady observes herself.	8.113142013549805	correct
Richard might say Caroline didn't sound like himself.	6.082129955291748	Caroline might say Richard didn't sound like himself.	6.58278226852417	incorrect
Julia wouldn't imagine Jill's nephew should hurt herself.	7.168384552001953	Jill's nephew wouldn't imagine Julia should hurt herself.	7.6108856201171875	incorrect
Danielle does think Raymond hides herself.	8.275470733642578	Raymond does think Danielle hides herself.	8.840997695922852	incorrect
James can't say Karla criticizes himself.	7.0138092041015625	Karla can't say James criticizes himself.	7.352023601531982	incorrect
Karla didn't say Robert can appreciate herself.	6.421669960021973	Robert didn't say Karla can appreciate herself.	6.2323455810546875	correct
A man thinks Stephanie heals himself.	8.268458366394043	Stephanie thinks a man heals himself.	6.6578216552734375	correct
Lucille's grandson imagines Stacey didn't respect himself.	7.083079814910889	Stacey imagines Lucille's grandson didn't respect himself.	6.488738536834717	correct
Bruce imagines Pamela flees from himself.	7.41334867477417	Pamela imagines Bruce flees from himself.	6.865513324737549	correct
David might say Danielle admires himself.	8.556365966796875	Danielle might say David admires himself.	7.196045875549316	correct
Scott won't think this actress does heal himself.	7.7705817222595215	This actress won't think Scott does heal himself.	8.215264320373535	incorrect
Gary did say Jessica did fire himself.	7.867273807525635	Jessica did say Gary did fire himself.	7.476320266723633	correct
Steven explains Rebecca wouldn't impress himself.	6.368216037750244	Rebecca explains Steven wouldn't impress himself.	6.896389961242676	incorrect
Every girl explains Victoria's nephew won't praise herself.	7.501014709472656	Victoria's nephew explains every girl won't praise herself.	7.555751800537109	incorrect
Lawrence won't say Florence's niece cures himself.	7.7774176597595215	Florence's niece won't say Lawrence cures himself.	7.755765914916992	correct
Matt wouldn't say Suzanne won't talk to himself.	5.283232688903809	Suzanne wouldn't say Matt won't talk to himself.	5.97849178314209	incorrect
Jerry should say Patricia criticizes himself.	7.8792219161987305	Patricia should say Jerry criticizes himself.	7.590853214263916	correct
Matt wouldn't explain Christina talks to himself.	7.423545837402344	Christina wouldn't explain Matt talks to himself.	6.831623077392578	correct
Elaine didn't think Russell escapes from herself.	7.133310317993164	Russell didn't think Elaine escapes from herself.	5.970136642456055	correct
Guy says Katherine likes himself.	8.41788101196289	Katherine says Guy likes himself.	8.177265167236328	correct
Bradley thinks Lori didn't admire himself.	6.5590009689331055	Lori thinks Bradley didn't admire himself.	6.973912239074707	incorrect
Randolf would think Holly helps himself.	8.956178665161133	Holly would think Randolf helps himself.	9.526702880859375	incorrect
Valerie can't imagine Dennis discovers herself.	9.139725685119629	Dennis can't imagine Valerie discovers herself.	8.060304641723633	correct
Benjamin says Donna should hurt himself.	6.3368964195251465	Donna says Benjamin should hurt himself.	7.573324203491211	incorrect
Laurie thinks Omar does admire herself.	8.714666366577148	Omar thinks Laurie does admire herself.	7.602199077606201	correct
The guy did imagine Lissa sees himself.	9.111836433410645	Lissa did imagine the guy sees himself.	8.108663558959961	correct
Stephen can say Sandra did hide himself.	8.846574783325195	Sandra can say Stephen did hide himself.	8.53473949432373	correct
Bill imagines Amy describes himself.	8.324705123901367	Amy imagines Bill describes himself.	8.241578102111816	correct
Richard wouldn't imagine Sherry describes himself.	6.8000311851501465	Sherry wouldn't imagine Richard describes himself.	7.348762512207031	incorrect
Matt explains Dana doesn't embarrass himself.	7.787350177764893	Dana explains Matt doesn't embarrass himself.	7.512301921844482	correct
James thinks Kristen approaches himself.	8.652872085571289	Kristen thinks James approaches himself.	8.42569637298584	correct
Gary should explain Grace could complain about himself.	7.418190002441406	Grace should explain Gary could complain about himself.	7.521503448486328	incorrect
Douglas thinks Connie can listen to himself.	6.726933002471924	Connie thinks Douglas can listen to himself.	7.577595233917236	incorrect
Kendra couldn't think Todd shouldn't reference herself.	6.509091377258301	Todd couldn't think Kendra shouldn't reference herself.	6.93337345123291	incorrect
Jacqueline's nephew did say Holly can describe himself.	7.33687686920166	Holly did say Jacqueline's nephew can describe himself.	6.620733261108398	correct
Actresses' grandson imagines Holly doesn't confuse himself.	6.987340927124023	Holly imagines actresses' grandson doesn't confuse himself.	6.861034393310547	correct
Randolf's grandfather can't think Nicole researches himself.	7.375967025756836	Nicole can't think Randolf's grandfather researches himself.	7.988429546356201	incorrect
Nina says Noah kisses herself.	8.242831230163574	Noah says Nina kisses herself.	7.284397125244141	correct
Melanie should explain Samuel would return to herself.	7.505655765533447	Samuel should explain Melanie would return to herself.	6.700687885284424	correct
Teresa explains Noah talks about herself.	8.903255462646484	Noah explains Teresa talks about herself.	8.502718925476074	correct
Gary imagines Christine can visit himself.	7.218451023101807	Christine imagines Gary can visit himself.	7.954690933227539	incorrect
Clyde thinks Nina references himself.	9.584543228149414	Nina thinks Clyde references himself.	8.706775665283203	correct
Brett might say Ruth knows himself.	7.622419834136963	Ruth might say Brett knows himself.	7.345414161682129	correct
Elizabeth says Samuel respects herself.	8.59628963470459	Samuel says Elizabeth respects herself.	8.554656028747559	correct
Erin's son didn't explain Kevin's wife didn't irritate himself.	6.151780605316162	Kevin's wife didn't explain Erin's son didn't irritate himself.	5.698069095611572	correct
Edward says Carol won't describe himself.	7.701817035675049	Carol says Edward won't describe himself.	7.537319183349609	correct
Mitchell thinks Samantha approaches himself.	7.1907830238342285	Samantha thinks Mitchell approaches himself.	9.091930389404297	incorrect
