sentence1	PPL1	Sentence2	PPL2	Correct
Who aren't most waitresses alarming most hospitals that hadn't talked about?	5.717868804931641	Who aren't most hospitals that hadn't talked about most waitresses alarming?	6.034621238708496	incorrect
Who hasn't Cheryl attacked this sister of these dancers who shocked?	6.852527141571045	Who hasn't this sister of these dancers who shocked Cheryl attacked?	6.764042377471924	correct
Who should some grandsons of Janice hate Lawrence's lawyers who have scared?	6.858524322509766	Who should Lawrence's lawyers who have scared some grandsons of Janice hate?	7.234404563903809	incorrect
Who hadn't Jennifer's colleague embarrassed some driver who would fire?	6.940796375274658	Who hadn't some driver who would fire Jennifer's colleague embarrassed?	6.827208995819092	correct
Who haven't Deborah's tutors loved these fathers of Gerald who impressed?	8.353357315063477	Who haven't these fathers of Gerald who impressed Deborah's tutors loved?	7.744691371917725	correct
Who couldn't Carmen observe nephews of Victoria that did conceal?	7.572525501251221	Who couldn't nephews of Victoria that did conceal Carmen observe?	7.269720077514648	correct
Who wouldn't Katherine forget all mothers of Florence who disturbed?	8.081657409667969	Who wouldn't all mothers of Florence who disturbed Katherine forget?	8.405420303344727	incorrect
Who couldn't a movie about politics upset some teacher's piano teachers that were criticizing?	7.131142616271973	Who couldn't some teacher's piano teachers that were criticizing a movie about politics upset?	7.175295829772949	incorrect
Who weren't the dancers admiring these people that had hated?	5.279407024383545	Who weren't these people that had hated the dancers admiring?	4.97920560836792	correct
Who did Anna's dentists disturb this actor that wouldn't astound?	6.800868511199951	Who did this actor that wouldn't astound Anna's dentists disturb?	7.2069411277771	incorrect
Who was Tonya approaching Gary's lawyer who could respect?	7.578834056854248	Who was Gary's lawyer who could respect Tonya approaching?	7.347136497497559	correct
Who haven't Tonya's daughters questioned Edward's plumbers that had listened to?	6.756788730621338	Who haven't Edward's plumbers that had listened to Tonya's daughters questioned?	6.9389967918396	incorrect
What can't some actor argue about a guest who would like?	6.3242106437683105	What can't a guest who would like some actor argue about?	6.6742448806762695	incorrect
Who wasn't Samuel healing that actor's father who can't bore?	7.370795726776123	Who wasn't that actor's father who can't bore Samuel healing?	7.155651569366455	correct
Who was Kevin approaching Andrew's ex-wife who isn't insulting?	5.934938907623291	Who was Andrew's ex-wife who isn't insulting Kevin approaching?	5.893212795257568	correct
Who is Janice listening to Bill's nephew that won't attack?	5.960931777954102	Who is Bill's nephew that won't attack Janice listening to?	5.837096214294434	correct
Who is that actress's podiatrist thinking about that cashier who knew?	6.577052593231201	Who is that cashier who knew that actress's podiatrist thinking about?	6.533085346221924	correct
Who isn't Kathleen confusing the cousin of Craig that wasn't talking to?	6.768898010253906	Who isn't the cousin of Craig that wasn't talking to Kathleen confusing?	6.230059623718262	correct
Who hadn't these actresses' grandmothers described a brother of Renee who was upsetting?	6.206465244293213	Who hadn't a brother of Renee who was upsetting these actresses' grandmothers described?	6.518535614013672	incorrect
Who hadn't Daniel found Steven's brothers who had seen?	6.978752136230469	Who hadn't Steven's brothers who had seen Daniel found?	6.8173933029174805	correct
What can't Anne admire a lot of fathers of Monet that liked?	6.483788967132568	What can't a lot of fathers of Monet that liked Anne admire?	6.810749053955078	incorrect
Who had some libraries listened to Joel's dermatologists who did flee from?	6.25589656829834	Who had Joel's dermatologists who did flee from some libraries listened to?	6.395387649536133	incorrect
Who hadn't Meredith's employee cared for Lissa's piano teachers who wouldn't return to?	5.709949016571045	Who hadn't Lissa's piano teachers who wouldn't return to Meredith's employee cared for?	5.914316654205322	incorrect
What does a patient conceal Cynthia's grandmother who won't love?	5.945108413696289	What does Cynthia's grandmother who won't love a patient conceal?	6.169302463531494	incorrect
