sentence1	PPL1	Sentence2	PPL2	Correct
A lot of patients who can sell some couch didn't investigate itself.	6.1840715408325195	A lot of patients who can sell some couch didn't investigate themselves.	5.758969306945801	correct
A lot of actresses that thought about Alice healed herself.	6.350423336029053	A lot of actresses that thought about Alice healed themselves.	6.368476867675781	incorrect
A guy that has seen the wheelbarrow notices itself.	6.674139499664307	A guy that has seen the wheelbarrow notices himself.	6.598451137542725	correct
The children that were complaining about Gregory hated himself.	6.467454433441162	The children that were complaining about Gregory hated themselves.	6.498403549194336	incorrect
Every boy that isn't selling the grocery stores isn't healing themselves.	5.091487407684326	Every boy that isn't selling the grocery stores isn't healing himself.	5.376952171325684	incorrect
The hospitals that talk to Ann talked to herself.	6.822523593902588	The hospitals that talk to Ann talked to themselves.	6.51935338973999	correct
Many skirts that stun some waitress are boring herself.	9.091540336608887	Many skirts that stun some waitress are boring themselves.	8.515738487243652	correct
All men that might fire Tiffany have worked with herself.	7.450930118560791	All men that might fire Tiffany have worked with themselves.	7.300667762756348	correct
That actress who admired the cup praises itself.	6.812726020812988	That actress who admired the cup praises herself.	6.28193998336792	correct
This lady who is healing Charles wasn't hiding himself.	6.307898044586182	This lady who is healing Charles wasn't hiding herself.	6.556737422943115	incorrect
Every woman that was hiring the Borgias argued about themselves.	6.732264041900635	Every woman that was hiring the Borgias argued about herself.	6.763844013214111	incorrect
Every lady who does walk through a lot of movie theaters hadn't hugged themselves.	5.7140278816223145	Every lady who does walk through a lot of movie theaters hadn't hugged herself.	5.927455425262451	incorrect
These doctors who do leave Melissa fled from herself.	7.505499839782715	These doctors who do leave Melissa fled from themselves.	7.275821208953857	correct
These ladies that hadn't forgotten Victoria fled from herself.	6.997105598449707	These ladies that hadn't forgotten Victoria fled from themselves.	6.794348239898682	correct
The customers who embarrass Kevin are discussing himself.	7.8999247550964355	The customers who embarrass Kevin are discussing themselves.	7.457355976104736	correct
Some steak that scares Stacy doesn't shock herself.	8.054346084594727	Some steak that scares Stacy doesn't shock itself.	7.950716018676758	correct
All ladies who were bothering Dan observed himself.	8.229900360107422	All ladies who were bothering Dan observed themselves.	7.767217636108398	correct
The woman who hadn't taken a screen should respect itself.	5.5476298332214355	The woman who hadn't taken a screen should respect herself.	5.506567478179932	correct
Most women who were arriving at every hospital fired itself.	6.823890686035156	Most women who were arriving at every hospital fired themselves.	6.0841240882873535	correct
Some hill that could distract Barbara is alarming herself.	8.30521297454834	Some hill that could distract Barbara is alarming itself.	8.57073974609375	incorrect
A lot of senators who climbed down the hill hired itself.	5.912716388702393	A lot of senators who climbed down the hill hired themselves.	5.297934055328369	correct
The dancers who haven't shocked Candice aren't appreciating herself.	7.000974655151367	The dancers who haven't shocked Candice aren't appreciating themselves.	6.626577854156494	correct
A legislature that wouldn't criticize Patrick hasn't helped himself.	6.830676078796387	A legislature that wouldn't criticize Patrick hasn't helped itself.	6.915391445159912	incorrect
Most guests who were revealing Colleen weren't complaining about herself.	6.490870475769043	Most guests who were revealing Colleen weren't complaining about themselves.	6.1398725509643555	correct
A guy who hasn't annoyed Laura argued about herself.	6.116443157196045	A guy who hasn't annoyed Laura argued about himself.	6.146813869476318	incorrect
That company that had known Sandra annoyed herself.	8.084739685058594	That company that had known Sandra annoyed itself.	8.534653663635254	incorrect
Those senators who had a slope have cared for itself.	6.287537574768066	Those senators who had a slope have cared for themselves.	5.766540050506592	correct
A cat that hasn't impressed Joseph couldn't distract himself.	6.420732021331787	A cat that hasn't impressed Joseph couldn't distract itself.	6.738696098327637	incorrect
Some association that had forgotten Claire insults herself.	7.210442543029785	Some association that had forgotten Claire insults itself.	7.863749027252197	incorrect
That plane that was scaring Wendy has disgusted herself.	8.067938804626465	That plane that was scaring Wendy has disgusted itself.	8.153358459472656	incorrect
The dancer who has brought those fish could care for themselves.	5.75960636138916	The dancer who has brought those fish could care for herself.	6.094195365905762	incorrect
Some boy that disturbed Jill could argue about herself.	7.554536819458008	Some boy that disturbed Jill could argue about himself.	7.710944175720215	incorrect
Some woman that was exploring some hill can't think about itself.	6.579295635223389	Some woman that was exploring some hill can't think about herself.	6.32520866394043	correct
All actors that disgust Veronica escaped from herself.	8.83296012878418	All actors that disgust Veronica escaped from themselves.	8.701897621154785	correct
Some museum that doesn't like a waitress was praising herself.	6.091433525085449	Some museum that doesn't like a waitress was praising itself.	6.297225475311279	incorrect
These pies that were embarrassing Jennifer are annoying herself.	7.806832313537598	These pies that were embarrassing Jennifer are annoying themselves.	7.588228225708008	correct
The book that is disgusting dancers would irritate themselves.	6.887686252593994	The book that is disgusting dancers would irritate itself.	7.025670051574707	incorrect
The drivers who attack Jodi haven't revealed herself.	6.745427131652832	The drivers who attack Jodi haven't revealed themselves.	6.114541053771973	correct
A lot of adults that scared Stacey talked to herself.	6.870799541473389	A lot of adults that scared Stacey talked to themselves.	6.634003639221191	correct
A girl that wouldn't watch Omar questions himself.	7.257880210876465	A girl that wouldn't watch Omar questions herself.	7.09032678604126	correct
The men who weren't confusing Valerie were kissing herself.	6.9988603591918945	The men who weren't confusing Valerie were kissing themselves.	6.704558849334717	correct
Some guests who didn't discover Melissa were visiting herself.	6.358392238616943	Some guests who didn't discover Melissa were visiting themselves.	6.2926788330078125	correct
A lot of waiters who weren't boring Joseph would heal himself.	5.915518760681152	A lot of waiters who weren't boring Joseph would heal themselves.	5.982046604156494	incorrect
Some organizations that haven't respected Nicole hadn't worked with herself.	5.902536392211914	Some organizations that haven't respected Nicole hadn't worked with themselves.	5.745269298553467	correct
Some dancer who isn't admiring mushrooms thinks about themselves.	7.400628566741943	Some dancer who isn't admiring mushrooms thinks about herself.	7.625888824462891	incorrect
These actors who think about Russell won't remember himself.	6.374771595001221	These actors who think about Russell won't remember themselves.	6.159604549407959	correct
All cashiers who will respect Florence criticized herself.	7.290355205535889	All cashiers who will respect Florence criticized themselves.	7.583981990814209	incorrect
This book that hurt Kirsten has disagreed with herself.	7.287337779998779	This book that hurt Kirsten has disagreed with itself.	7.2288360595703125	correct
These adults that won't listen to Janice impressed herself.	6.8186798095703125	These adults that won't listen to Janice impressed themselves.	6.530071258544922	correct
The actors that were escaping from Carrie had cured herself.	6.748329162597656	The actors that were escaping from Carrie had cured themselves.	6.576402187347412	correct
Every government that boasted about Amanda wasn't embarrassing herself.	6.425901412963867	Every government that boasted about Amanda wasn't embarrassing itself.	6.743052005767822	incorrect
Some cucumbers that can embarrass Amanda disgusted herself.	8.921050071716309	Some cucumbers that can embarrass Amanda disgusted themselves.	8.663591384887695	correct
Some association that would astound Gregory had scared himself.	8.152262687683105	Some association that would astound Gregory had scared itself.	8.553022384643555	incorrect
The customers that descend every hill can praise itself.	7.8332977294921875	The customers that descend every hill can praise themselves.	7.601613521575928	correct
That woman who had noticed John fled from himself.	6.203536033630371	That woman who had noticed John fled from herself.	6.0049567222595215	correct
Some beef that had annoyed this dancer is stunning herself.	8.408336639404297	Some beef that had annoyed this dancer is stunning itself.	8.586064338684082	incorrect
These guests that haven't discovered Caroline had seen herself.	6.760812282562256	These guests that haven't discovered Caroline had seen themselves.	6.528806209564209	correct
A library that has stunned Samantha criticized herself.	8.530584335327148	A library that has stunned Samantha criticized itself.	8.763399124145508	incorrect
Every actress who observed Eric kissed himself.	8.52978801727295	Every actress who observed Eric kissed herself.	8.26199722290039	correct
Every girl that hadn't disgusted Travis can't approach himself.	7.115728378295898	Every girl that hadn't disgusted Travis can't approach herself.	6.979588031768799	correct
Every woman that noticed some library respects itself.	8.510110855102539	Every woman that noticed some library respects herself.	7.96556282043457	correct
Senators who disagree with Thomas can't heal himself.	6.243854522705078	Senators who disagree with Thomas can't heal themselves.	6.2230072021484375	correct
The dancers that argue about Beverly observed herself.	8.3963623046875	The dancers that argue about Beverly observed themselves.	8.101249694824219	correct
The turtles that were boring Christine disgusted herself.	8.559131622314453	The turtles that were boring Christine disgusted themselves.	8.179709434509277	correct
These doctors that didn't flee from Michael visited himself.	7.0097575187683105	These doctors that didn't flee from Michael visited themselves.	6.87673282623291	correct
Some guy who is visiting some lakes cares for themselves.	5.907532215118408	Some guy who is visiting some lakes cares for himself.	5.832333087921143	correct
Those students that looked like this print fired itself.	7.357393741607666	Those students that looked like this print fired themselves.	7.083891868591309	correct
Some girl who researches committees boasts about themselves.	6.864036560058594	Some girl who researches committees boasts about herself.	6.963345527648926	incorrect
All customers who would drive to every river haven't returned to itself.	6.325517177581787	All customers who would drive to every river haven't returned to themselves.	5.905206203460693	correct
That dog that wasn't boring Jason scared himself.	7.044178009033203	That dog that wasn't boring Jason scared itself.	7.437431335449219	incorrect
That woman that hated Scott hadn't talked about himself.	6.094697952270508	That woman that hated Scott hadn't talked about herself.	5.873180389404297	correct
Some women that would approach Pamela had cured herself.	6.715567588806152	Some women that would approach Pamela had cured themselves.	6.6160149574279785	correct
This committee that is referencing Gina works with herself.	6.753847599029541	This committee that is referencing Gina works with itself.	6.779445648193359	incorrect
The rabbits that won't look like a painting disturbed itself.	6.146737098693848	The rabbits that won't look like a painting disturbed themselves.	5.745100498199463	correct
A lot of boys who hadn't appreciated some river were working with itself.	5.7518815994262695	A lot of boys who hadn't appreciated some river were working with themselves.	5.29527473449707	correct
The river that impressed Cindy is impressing herself.	7.232696533203125	The river that impressed Cindy is impressing itself.	7.41532564163208	incorrect
Most children who astounded Larry have seen himself.	7.215978145599365	Most children who astounded Larry have seen themselves.	6.7013421058654785	correct
Customers who love Russell had investigated himself.	8.307801246643066	Customers who love Russell had investigated themselves.	8.090320587158203	correct
Some company that discussed James discusses himself.	7.8951005935668945	Some company that discussed James discusses itself.	8.10939884185791	incorrect
