sentence1	PPL1	Sentence2	PPL2	Correct
Who should Derek hug Richard after shocking?	8.747392654418945	Who should Derek hug after shocking Richard?	9.213412284851074	incorrect
What had Theresa walked through that high school while talking about?	5.761822700500488	What had Theresa walked through while talking about that high school?	6.0289154052734375	incorrect
Who will Katherine discover Erin without hiring?	9.360180854797363	Who will Katherine discover without hiring Erin?	9.137619018554688	correct
Who has Colleen aggravated Judy before kissing?	9.21303939819336	Who has Colleen aggravated before kissing Judy?	9.715306282043457	incorrect
What could a lot of cats break all convertibles while finding?	7.502657890319824	What could a lot of cats break while finding all convertibles?	7.024600982666016	correct
Who have most people discovered Erin while embarrassing?	8.098140716552734	Who have most people discovered while embarrassing Erin?	7.8993239402771	correct
Who was William firing Maria before talking about?	6.865840911865234	Who was William firing before talking about Maria?	6.627114772796631	correct
What is Denise descending a lot of hills while hiding?	6.530454635620117	What is Denise descending while hiding a lot of hills?	6.440460205078125	correct
Who does John leave Beverly while alarming?	9.142008781433105	Who does John leave while alarming Beverly?	10.004253387451172	incorrect
What was Melanie going to those rivers after taking?	6.888514041900635	What was Melanie going to after taking those rivers?	6.69189453125	correct
Who could Bethany research Winston Churchill before discussing?	9.201428413391113	Who could Bethany research before discussing Winston Churchill?	8.731348991394043	correct
What could Jessica sell these spotlights before noticing?	8.199586868286133	What could Jessica sell before noticing these spotlights?	7.812221050262451	correct
What had Helen biked to Spain without bothering?	7.942583084106445	What had Helen biked to without bothering Spain?	8.344680786132812	incorrect
Who is Mary irritating Kenneth after approaching?	9.236566543579102	Who is Mary irritating after approaching Kenneth?	9.2732515335083	incorrect
Who might Rose flee from this customer before returning to?	7.515161037445068	Who might Rose flee from before returning to this customer?	7.039769649505615	correct
What will Janice research politics after boasting about?	8.957769393920898	What will Janice research after boasting about politics?	8.095922470092773	correct
Who had Karla aggravated Donald without finding?	8.783615112304688	Who had Karla aggravated without finding Donald?	8.380163192749023	correct
Who should a government reference Jesus before shocking?	9.034708023071289	Who should a government reference before shocking Jesus?	9.268383026123047	incorrect
What had Aaron sounded like the museum while cleaning?	7.205745220184326	What had Aaron sounded like while cleaning the museum?	6.882254600524902	correct
What is Brenda arriving at many schools while exiting?	7.455316066741943	What is Brenda arriving at while exiting many schools?	7.48152494430542	incorrect
Who is a window hurting Sabrina without disturbing?	7.568089485168457	Who is a window hurting without disturbing Sabrina?	7.814888954162598	incorrect
Who had Jesus bothered Lori after leaving?	8.354544639587402	Who had Jesus bothered after leaving Lori?	8.384340286254883	incorrect
Who are a lot of hamsters disgusting Ronald while finding?	7.401581764221191	Who are a lot of hamsters disgusting while finding Ronald?	7.047002792358398	correct
Who could Amelia leave Paul while appreciating?	8.764156341552734	Who could Amelia leave while appreciating Paul?	9.180686950683594	incorrect
What have many ladies dropped by all malls without talking about?	5.840375900268555	What have many ladies dropped by without talking about all malls?	5.921361446380615	incorrect
What is Larry dropping by a grocery store after lifting?	7.252391338348389	What is Larry dropping by after lifting a grocery store?	6.884143829345703	correct
Who is that student hugging Catherine before stunning?	8.33012580871582	Who is that student hugging before stunning Catherine?	8.670034408569336	incorrect
Who were those schools appreciating Alice without scaring?	8.46577262878418	Who were those schools appreciating without scaring Alice?	7.6945037841796875	correct
What did Dan sell some plane after revealing?	8.326382637023926	What did Dan sell after revealing some plane?	8.083503723144531	correct
What had Marcus climbed down many mountains before buying?	7.790896892547607	What had Marcus climbed down before buying many mountains?	7.897025108337402	incorrect
What has Jacqueline scanned that report before revealing?	7.8120574951171875	What has Jacqueline scanned before revealing that report?	7.587799072265625	correct
Who is Tanya returning to Donald while astounding?	7.935473918914795	Who is Tanya returning to while astounding Donald?	8.061284065246582	incorrect
Who had Kirsten referenced Liam without boring?	8.33487319946289	Who had Kirsten referenced without boring Liam?	8.170905113220215	correct
What are some drivers touring every hill after going to?	8.103699684143066	What are some drivers touring after going to every hill?	6.978835582733154	correct
Who would Mark visit Marla while kissing?	7.769248008728027	Who would Mark visit while kissing Marla?	8.209810256958008	incorrect
What is Scott cleaning a pie after cleaning?	6.660198211669922	What is Scott cleaning after cleaning a pie?	6.58588171005249	correct
Who has some doctor listened to that actress after firing?	6.487246990203857	Who has some doctor listened to after firing that actress?	6.8017449378967285	incorrect
