sentence1	PPL1	Sentence2	PPL2	Correct
Kayla explains Steven won't hurt herself.	7.160073280334473	Steven explains Kayla won't hurt herself.	7.463350296020508	incorrect
Alan explains Gina fires himself.	9.61436653137207	Gina explains Alan fires himself.	8.875205993652344	correct
Alice did think Paul hugs herself.	8.324234008789062	Paul did think Alice hugs herself.	7.442148208618164	correct
Carla's ex-boyfriend imagines Beverly hates himself.	7.037412643432617	Beverly imagines Carla's ex-boyfriend hates himself.	6.670543193817139	correct
Kayla imagines Randolf sounds like herself.	8.067031860351562	Randolf imagines Kayla sounds like herself.	7.677462100982666	correct
Kevin explains Tonya would boast about himself.	6.857412815093994	Tonya explains Kevin would boast about himself.	8.056943893432617	incorrect
Katherine can explain Adam will describe herself.	7.857261657714844	Adam can explain Katherine will describe herself.	7.2289838790893555	correct
Every guy could say Nancy hides himself.	6.966816425323486	Nancy could say every guy hides himself.	7.79591178894043	incorrect
Lawrence says Claire attacks himself.	8.535259246826172	Claire says Lawrence attacks himself.	7.988492012023926	correct
Gerald explains Donna could boast about himself.	8.105755805969238	Donna explains Gerald could boast about himself.	7.96401309967041	correct
Steve did explain Rachel couldn't praise himself.	7.4434494972229	Rachel did explain Steve couldn't praise himself.	8.153717041015625	incorrect
Caroline would imagine Jeffrey watches herself.	8.38949203491211	Jeffrey would imagine Caroline watches herself.	7.2034196853637695	correct
Wayne should think Martha conceals himself.	7.60817813873291	Martha should think Wayne conceals himself.	7.659965515136719	incorrect
Bill imagines Maria praises himself.	7.3376030921936035	Maria imagines Bill praises himself.	7.469592094421387	incorrect
Ronald could explain Jill will hide himself.	8.964067459106445	Jill could explain Ronald will hide himself.	8.274015426635742	correct
Liam imagines Teresa didn't distract himself.	7.634997844696045	Teresa imagines Liam didn't distract himself.	7.261900901794434	correct
Melanie couldn't imagine Andrew's father could conceal herself.	6.522761821746826	Andrew's father couldn't imagine Melanie could conceal herself.	6.5396833419799805	incorrect
Carmen explains Carl might approach herself.	9.351341247558594	Carl explains Carmen might approach herself.	9.137035369873047	correct
George should explain Amelia kisses himself.	8.725181579589844	Amelia should explain George kisses himself.	8.190267562866211	correct
Eric says Susan helps himself.	8.353097915649414	Susan says Eric helps himself.	7.889728546142578	correct
Laurie's boyfriend explains Diane should remember himself.	8.149229049682617	Diane explains Laurie's boyfriend should remember himself.	7.728993892669678	correct
Sandra's boyfriend thinks Tanya talks about himself.	7.083939552307129	Tanya thinks Sandra's boyfriend talks about himself.	6.509692668914795	correct
That man doesn't explain Stacey doesn't help himself.	5.816365718841553	Stacey doesn't explain that man doesn't help himself.	5.075616359710693	correct
Randolf imagines Tammy doesn't alarm himself.	7.613415718078613	Tammy imagines Randolf doesn't alarm himself.	8.014734268188477	incorrect
Winston Churchill's son couldn't say Kayla loves himself.	7.410594940185547	Kayla couldn't say Winston Churchill's son loves himself.	6.87390661239624	correct
Adam can't imagine Brenda did leave himself.	7.0679497718811035	Brenda can't imagine Adam did leave himself.	7.22479248046875	incorrect
Aaron thinks Elaine cares for himself.	7.469937324523926	Elaine thinks Aaron cares for himself.	6.174585342407227	correct
Tanya thinks Guy wouldn't sound like herself.	6.845387935638428	Guy thinks Tanya wouldn't sound like herself.	6.125986576080322	correct
Andrew imagines Laurie can't conceal himself.	7.431010723114014	Laurie imagines Andrew can't conceal himself.	7.397895812988281	correct
Dana could say Bradley will like herself.	7.464860439300537	Bradley could say Dana will like herself.	8.410975456237793	incorrect
Diane should say Russell notices herself.	8.552282333374023	Russell should say Diane notices herself.	7.859549045562744	correct
Samuel says Kathleen won't like himself.	6.336278438568115	Kathleen says Samuel won't like himself.	7.273012638092041	incorrect
Some boy does imagine Donna could flee from himself.	6.853506565093994	Donna does imagine some boy could flee from himself.	7.062568187713623	incorrect
Gerald should imagine Christina might know himself.	7.405722618103027	Christina should imagine Gerald might know himself.	7.320991039276123	correct
Travis thinks Grace doesn't embarrass himself.	6.30959939956665	Grace thinks Travis doesn't embarrass himself.	5.50409460067749	correct
Debra couldn't think Ronald listens to herself.	7.031482219696045	Ronald couldn't think Debra listens to herself.	7.369317054748535	incorrect
Frank thinks Renee might work with himself.	6.4341325759887695	Renee thinks Frank might work with himself.	6.893381595611572	incorrect
Rodney does explain Sarah didn't think about himself.	6.930836200714111	Sarah does explain Rodney didn't think about himself.	7.172061443328857	incorrect
Pamela will think Andrew complains about herself.	7.001704216003418	Andrew will think Pamela complains about herself.	7.032951354980469	incorrect
Douglas thinks Frank's ex-girlfriend complains about himself.	5.8626275062561035	Frank's ex-girlfriend thinks Douglas complains about himself.	5.3917131423950195	correct
Paula's nephew can think Samuel's niece should annoy himself.	7.279573440551758	Samuel's niece can think Paula's nephew should annoy himself.	7.080087184906006	correct
Sara can't imagine David cures herself.	6.905364036560059	David can't imagine Sara cures herself.	6.2824602127075195	correct
James can't explain Patricia conceals himself.	7.674139976501465	Patricia can't explain James conceals himself.	6.875816345214844	correct
Bradley imagines Florence's grandmother shouldn't stun himself.	8.429080963134766	Florence's grandmother imagines Bradley shouldn't stun himself.	7.58915901184082	correct
Kenneth will imagine Cheryl visits himself.	9.294189453125	Cheryl will imagine Kenneth visits himself.	8.990161895751953	correct
Carlos won't explain Leslie works with himself.	6.186063289642334	Leslie won't explain Carlos works with himself.	7.175676345825195	incorrect
Guy explains Holly describes himself.	9.303142547607422	Holly explains Guy describes himself.	8.900932312011719	correct
Alan explains Teresa should reference himself.	9.368219375610352	Teresa explains Alan should reference himself.	8.846149444580078	correct
Leslie didn't think Samuel can care for herself.	5.995155334472656	Samuel didn't think Leslie can care for herself.	5.41778564453125	correct
Heather imagines Jason could praise herself.	8.302838325500488	Jason imagines Heather could praise herself.	8.491618156433105	incorrect
David's sister can explain Carolyn's husband didn't bother herself.	6.285085201263428	Carolyn's husband can explain David's sister didn't bother herself.	6.290735244750977	incorrect
Phillip says Amelia didn't embarrass himself.	6.547455787658691	Amelia says Phillip didn't embarrass himself.	6.6948370933532715	incorrect
Guy didn't explain Veronica could remember himself.	6.785573959350586	Veronica didn't explain Guy could remember himself.	7.196815490722656	incorrect
Mary thinks George remembers herself.	7.119895935058594	George thinks Mary remembers herself.	6.8721795082092285	correct
Sarah should imagine Brad might embarrass herself.	7.924241065979004	Brad should imagine Sarah might embarrass herself.	7.5745038986206055	correct
Ella imagines Timothy does return to herself.	7.40332555770874	Timothy imagines Ella does return to herself.	7.455251216888428	incorrect
Catherine explains Frank might argue about herself.	8.439611434936523	Frank explains Catherine might argue about herself.	7.910214424133301	correct
Curtis would imagine Elizabeth hides himself.	8.07110595703125	Elizabeth would imagine Curtis hides himself.	7.065648555755615	correct
Craig won't explain Janice observes himself.	6.534158706665039	Janice won't explain Craig observes himself.	7.374964237213135	incorrect
Craig explains every woman wouldn't respect himself.	6.816671848297119	Every woman explains Craig wouldn't respect himself.	6.622316360473633	correct
Ruth explains Derek talks about herself.	8.027498245239258	Derek explains Ruth talks about herself.	7.980389595031738	correct
That guy imagines Angela's ex-wife doesn't listen to himself.	5.541991233825684	Angela's ex-wife imagines that guy doesn't listen to himself.	4.983036041259766	correct
Keith doesn't think Diana sounds like himself.	5.900613784790039	Diana doesn't think Keith sounds like himself.	6.253015518188477	incorrect
Vincent imagines Melissa could respect himself.	8.286831855773926	Melissa imagines Vincent could respect himself.	8.161430358886719	correct
Alexander does say Holly does visit himself.	7.907345771789551	Holly does say Alexander does visit himself.	7.668680667877197	correct
Kathleen's ex-boyfriend didn't say that actress cures himself.	6.311316967010498	That actress didn't say Kathleen's ex-boyfriend cures himself.	6.166357040405273	correct
Mitchell thinks Stacey couldn't astound himself.	7.471099376678467	Stacey thinks Mitchell couldn't astound himself.	7.604536533355713	incorrect
Melanie says Benjamin will attack herself.	7.544514179229736	Benjamin says Melanie will attack herself.	8.133047103881836	incorrect
Noah says that woman won't worry himself.	6.26668643951416	That woman says Noah won't worry himself.	6.513504981994629	incorrect
