sentence1	PPL1	Sentence2	PPL2	Correct
Who aren't most waitresses alarming most hospitals that hadn't talked about?	6.663985252380371	Who aren't most hospitals that hadn't talked about most waitresses alarming?	6.874852657318115	incorrect
Who hasn't Cheryl attacked this sister of these dancers who shocked?	7.609606742858887	Who hasn't this sister of these dancers who shocked Cheryl attacked?	7.729463577270508	incorrect
Who should some grandsons of Janice hate Lawrence's lawyers who have scared?	7.504619598388672	Who should Lawrence's lawyers who have scared some grandsons of Janice hate?	7.45440673828125	correct
Who hadn't Jennifer's colleague embarrassed some driver who would fire?	7.8954291343688965	Who hadn't some driver who would fire Jennifer's colleague embarrassed?	7.363574981689453	correct
Who haven't Deborah's tutors loved these fathers of Gerald who impressed?	8.058042526245117	Who haven't these fathers of Gerald who impressed Deborah's tutors loved?	7.876124382019043	correct
Who couldn't Carmen observe nephews of Victoria that did conceal?	8.589958190917969	Who couldn't nephews of Victoria that did conceal Carmen observe?	8.806309700012207	incorrect
Who wouldn't Katherine forget all mothers of Florence who disturbed?	7.654926776885986	Who wouldn't all mothers of Florence who disturbed Katherine forget?	7.625434398651123	correct
Who couldn't a movie about politics upset some teacher's piano teachers that were criticizing?	6.619718551635742	Who couldn't some teacher's piano teachers that were criticizing a movie about politics upset?	6.381863117218018	correct
Who weren't the dancers admiring these people that had hated?	6.0824408531188965	Who weren't these people that had hated the dancers admiring?	5.949538707733154	correct
Who did Anna's dentists disturb this actor that wouldn't astound?	6.776808738708496	Who did this actor that wouldn't astound Anna's dentists disturb?	6.884255886077881	incorrect
Who was Tonya approaching Gary's lawyer who could respect?	7.336141586303711	Who was Gary's lawyer who could respect Tonya approaching?	6.66048526763916	correct
Who haven't Tonya's daughters questioned Edward's plumbers that had listened to?	6.501579284667969	Who haven't Edward's plumbers that had listened to Tonya's daughters questioned?	6.973915100097656	incorrect
What can't some actor argue about a guest who would like?	5.752068996429443	What can't a guest who would like some actor argue about?	5.760597229003906	incorrect
Who wasn't Samuel healing that actor's father who can't bore?	6.914058685302734	Who wasn't that actor's father who can't bore Samuel healing?	6.394032001495361	correct
Who was Kevin approaching Andrew's ex-wife who isn't insulting?	5.655555248260498	Who was Andrew's ex-wife who isn't insulting Kevin approaching?	5.976152420043945	incorrect
Who is Janice listening to Bill's nephew that won't attack?	6.1058173179626465	Who is Bill's nephew that won't attack Janice listening to?	6.326079368591309	incorrect
Who is that actress's podiatrist thinking about that cashier who knew?	6.561688423156738	Who is that cashier who knew that actress's podiatrist thinking about?	6.576779842376709	incorrect
Who isn't Kathleen confusing the cousin of Craig that wasn't talking to?	5.953145980834961	Who isn't the cousin of Craig that wasn't talking to Kathleen confusing?	5.981442928314209	incorrect
Who hadn't these actresses' grandmothers described a brother of Renee who was upsetting?	6.565099239349365	Who hadn't a brother of Renee who was upsetting these actresses' grandmothers described?	6.9895172119140625	incorrect
Who hadn't Daniel found Steven's brothers who had seen?	7.209217548370361	Who hadn't Steven's brothers who had seen Daniel found?	7.035349369049072	correct
What can't Anne admire a lot of fathers of Monet that liked?	6.716097354888916	What can't a lot of fathers of Monet that liked Anne admire?	6.854803085327148	incorrect
Who had some libraries listened to Joel's dermatologists who did flee from?	7.188832759857178	Who had Joel's dermatologists who did flee from some libraries listened to?	6.989104747772217	correct
Who hadn't Meredith's employee cared for Lissa's piano teachers who wouldn't return to?	6.54280948638916	Who hadn't Lissa's piano teachers who wouldn't return to Meredith's employee cared for?	6.516151428222656	correct
What does a patient conceal Cynthia's grandmother who won't love?	6.420232772827148	What does Cynthia's grandmother who won't love a patient conceal?	6.985857963562012	incorrect
Who couldn't this guest observe a lot of cousins of many actors that were watching?	5.993373394012451	Who couldn't a lot of cousins of many actors that were watching this guest observe?	5.905084609985352	correct
Who are a lot of students astounding a lot of universities that were talking to?	4.846521854400635	Who are a lot of universities that were talking to a lot of students astounding?	4.592206954956055	correct
