sentence1	PPL1	Sentence2	PPL2	Correct
Who have those men revealed who helped?	6.9274001121521	Who have those men revealed they helped?	6.906190395355225	correct
Who isn't Craig realizing who kisses?	6.47752571105957	Who isn't Craig realizing he kisses?	6.207642078399658	correct
Who are those associations discovering who saw?	8.38144302368164	Who are those associations discovering they saw?	7.863110542297363	correct
What wasn't Nicole discovering who climbed down?	7.40811824798584	What wasn't Nicole discovering she climbed down?	7.084089279174805	correct
What could Alan discover who has run around?	7.04203987121582	What could Alan discover he has run around?	7.08477258682251	incorrect
Who shouldn't Andrew find out what was embarrassing?	5.1129350662231445	Who shouldn't Andrew find out he was embarrassing?	5.078596591949463	correct
What was this woman revealing who would examine?	7.06680965423584	What was this woman revealing she would examine?	7.06911563873291	incorrect
What didn't Edward conceal who hasn't noticed?	6.262420177459717	What didn't Edward conceal he hasn't noticed?	6.166660785675049	correct
Who hadn't Tanya known who hadn't visited?	5.40756893157959	Who hadn't Tanya known she hadn't visited?	5.448260307312012	incorrect
Who wasn't Teresa forgetting who sees?	7.164647579193115	Who wasn't Teresa forgetting she sees?	6.833854675292969	correct
Who can't Douglas realize who had investigated?	7.533005714416504	Who can't Douglas realize he had investigated?	7.405268669128418	correct
What had the museums learned who weren't skated around?	6.452300548553467	What had the museums learned they weren't skated around?	6.207093715667725	correct
Who haven't these associations discovered what could annoy?	8.02050495147705	Who haven't these associations discovered they could annoy?	7.920077800750732	correct
Who can't some universities forget what aggravated?	6.737181186676025	Who can't some universities forget they aggravated?	7.319833278656006	incorrect
What shouldn't these guys remember what are climbing down?	5.0908050537109375	What shouldn't these guys remember they are climbing down?	5.03090238571167	correct
Who shouldn't Janet know who doesn't reveal?	5.6906256675720215	Who shouldn't Janet know she doesn't reveal?	5.620704174041748	correct
What is Connie remembering who can't see?	6.19062614440918	What is Connie remembering she can't see?	6.02874755859375	correct
What was this actor figuring out who is scanning?	6.972092628479004	What was this actor figuring out she is scanning?	7.234616279602051	incorrect
What isn't Dawn revealing who couldn't complain about?	6.421618461608887	What isn't Dawn revealing she couldn't complain about?	6.201409339904785	correct
Who couldn't Helen conceal who shouldn't leave?	5.7407546043396	Who couldn't Helen conceal she shouldn't leave?	5.539553165435791	correct
What hadn't Pamela investigated who admired?	7.442627429962158	What hadn't Pamela investigated she admired?	6.854328155517578	correct
Who wasn't Margaret figuring out who questioned?	6.616735935211182	Who wasn't Margaret figuring out she questioned?	6.6031928062438965	correct
Who would that senator realize who was listening to?	6.466580390930176	Who would that senator realize she was listening to?	6.382133483886719	correct
Who should Rhonda find out who hugs?	6.073248863220215	Who should Rhonda find out she hugs?	5.984771728515625	correct
What isn't Keith remembering who hasn't cleaned?	5.215028285980225	What isn't Keith remembering he hasn't cleaned?	5.028285026550293	correct
Who hasn't Ann known who works with?	6.124197483062744	Who hasn't Ann known she works with?	6.073219299316406	correct
What was Candice finding out who will mess up?	6.530503749847412	What was Candice finding out she will mess up?	6.936316967010498	incorrect
What was Linda concealing who hadn't fixed?	6.790718078613281	What was Linda concealing she hadn't fixed?	6.512389659881592	correct
Who were the boys revealing who wouldn't impress?	6.835132122039795	Who were the boys revealing they wouldn't impress?	6.730647087097168	correct
Who hasn't Emily known who won't forget?	5.717862606048584	Who hasn't Emily known she won't forget?	5.588891983032227	correct
What could Amelia figure out who has left?	6.670953750610352	What could Amelia figure out she has left?	6.48516845703125	correct
Who won't Barbara investigate what had stunned?	7.3027238845825195	Who won't Barbara investigate she had stunned?	6.866725444793701	correct
Who wouldn't Randolf learn who revealed?	8.084613800048828	Who wouldn't Randolf learn he revealed?	8.00710391998291	correct
Who does Chad remember who did talk to?	6.688724517822266	Who does Chad remember he did talk to?	6.779019832611084	incorrect
