sentence1	PPL1	Sentence2	PPL2	Correct
Eric imagines himself took every rug.	8.433804512023926	Eric imagines himself taking every rug.	8.23836898803711	correct
Stacy imagines herself praises this actress.	6.842341899871826	Stacy imagines herself praising this actress.	6.696194171905518	correct
All pedestrians think about themselves explored museums.	8.21711540222168	All pedestrians think about themselves exploring museums.	7.2393975257873535	correct
Cheryl is forgetting about herself thought about Beverly.	7.067418575286865	Cheryl is forgetting about herself thinking about Beverly.	6.408337593078613	correct
Some guests imagine themselves explored a library.	7.10939884185791	Some guests imagine themselves exploring a library.	6.187315464019775	correct
Tonya is thinking about herself listened to Andrew.	6.427650451660156	Tonya is thinking about herself listening to Andrew.	5.70840311050415	correct
Christina hasn't thought about herself notices Sheila.	6.803233623504639	Christina hasn't thought about herself noticing Sheila.	6.25349760055542	correct
Ann wouldn't forget about herself passed banks.	6.758162498474121	Ann wouldn't forget about herself passing banks.	6.329458236694336	correct
These patients think about themselves concealed that girl.	6.222851753234863	These patients think about themselves concealing that girl.	5.487748622894287	correct
That association is forgetting about itself impresses Renee.	8.224838256835938	That association is forgetting about itself impressing Renee.	8.072232246398926	correct
Some teachers imagine themselves brought many carriages.	7.7683424949646	Some teachers imagine themselves bringing many carriages.	8.068008422851562	incorrect
Stacy won't imagine herself biked to all malls.	7.034976959228516	Stacy won't imagine herself biking to all malls.	6.698800563812256	correct
Most men forget about themselves climb down the ladder.	4.914111614227295	Most men forget about themselves climbing down the ladder.	4.9132466316223145	correct
Paula hasn't forgotten about herself complained about Deborah.	5.978385925292969	Paula hasn't forgotten about herself complaining about Deborah.	5.737749099731445	correct
Steven doesn't think about himself listened to Theresa.	5.498960971832275	Steven doesn't think about himself listening to Theresa.	5.0796709060668945	correct
The schools think about themselves irritated Paula.	8.472188949584961	The schools think about themselves irritating Paula.	8.195110321044922	correct
Gregory had forgotten about himself talked to Elaine.	5.842784404754639	Gregory had forgotten about himself talking to Elaine.	5.472314357757568	correct
Kevin wasn't forgetting about himself breaks a lot of unicycles.	5.473906993865967	Kevin wasn't forgetting about himself breaking a lot of unicycles.	5.133616924285889	correct
Scott would imagine himself dropped by some schools.	6.483531475067139	Scott would imagine himself dropping by some schools.	6.673409461975098	incorrect
Guests think about themselves praise Todd.	8.108134269714355	Guests think about themselves praising Todd.	6.782793998718262	correct
Jane imagines herself exits a school.	6.669597625732422	Jane imagines herself exiting a school.	6.114107608795166	correct
Brett had imagined himself listened to Jeffrey.	7.685238361358643	Brett had imagined himself listening to Jeffrey.	7.354161262512207	correct
Organizations think about themselves talked to Nancy.	7.34049129486084	Organizations think about themselves talking to Nancy.	7.0378098487854	correct
Theodore wasn't imagining himself observes the customers.	6.768752574920654	Theodore wasn't imagining himself observing the customers.	7.004687786102295	incorrect
Dawn will think about herself cured George.	6.85947322845459	Dawn will think about herself curing George.	6.495840549468994	correct
Bethany was forgetting about herself questioned Rachelle.	7.816024303436279	Bethany was forgetting about herself questioning Rachelle.	7.400251865386963	correct
Dancers hadn't forgotten about themselves appreciated a public park.	6.7967023849487305	Dancers hadn't forgotten about themselves appreciating a public park.	5.960808753967285	correct
The men forget about themselves took all hats.	6.828339099884033	The men forget about themselves taking all hats.	6.412342548370361	correct
Steven thinks about himself thought about this college campus.	6.427394390106201	Steven thinks about himself thinking about this college campus.	6.146266460418701	correct
Becca is forgetting about herself biked to that high school.	6.876067161560059	Becca is forgetting about herself biking to that high school.	6.520671844482422	correct
Omar thought about himself worked with Sheila.	7.227075576782227	Omar thought about himself working with Sheila.	6.679205894470215	correct
Irene might imagine herself hugs Lissa.	8.597748756408691	Irene might imagine herself hugging Lissa.	7.510404586791992	correct
Jacqueline forgot about herself flees from these waitresses.	6.528477191925049	Jacqueline forgot about herself fleeing from these waitresses.	6.1055588722229	correct
Jerry wasn't thinking about himself returned to Leslie.	5.3954386711120605	Jerry wasn't thinking about himself returning to Leslie.	5.330820560455322	correct
Brett forgot about himself worked with Jesus.	7.2005839347839355	Brett forgot about himself working with Jesus.	6.730744361877441	correct
Dennis hasn't forgotten about himself scared Paula.	6.6102495193481445	Dennis hasn't forgotten about himself scaring Paula.	6.486447334289551	correct
Joseph thought about himself researches an essay.	6.304149627685547	Joseph thought about himself researching an essay.	5.641789436340332	correct
Frank thought about himself talked to Michelle.	5.869368076324463	Frank thought about himself talking to Michelle.	5.486156940460205	correct
Amanda forgets about herself hurt Ruth.	8.22407341003418	Amanda forgets about herself hurting Ruth.	7.750730037689209	correct
Robert imagines himself visited Joel.	7.887880325317383	Robert imagines himself visiting Joel.	7.291537761688232	correct
Todd shouldn't imagine himself helps William.	8.131733894348145	Todd shouldn't imagine himself helping William.	7.090846538543701	correct
Victoria hadn't imagined herself discussed Lori.	8.046110153198242	Victoria hadn't imagined herself discussing Lori.	7.731455326080322	correct
Some governments think about themselves admired some bread.	7.212619781494141	Some governments think about themselves admiring some bread.	7.053843975067139	correct
The Clintons think about themselves disagree with Alicia.	6.8007659912109375	The Clintons think about themselves disagreeing with Alicia.	5.8626227378845215	correct
Gerald imagines himself cleaned this painting.	7.2343292236328125	Gerald imagines himself cleaning this painting.	7.11804723739624	correct
Liam forgot about himself thinks about Rose.	7.366559028625488	Liam forgot about himself thinking about Rose.	6.832766532897949	correct
Raymond did imagine himself distracted Gina.	7.83620548248291	Raymond did imagine himself distracting Gina.	7.990786552429199	incorrect
Kendra won't think about herself disturbs Colleen.	5.818939208984375	Kendra won't think about herself disturbing Colleen.	6.202507972717285	incorrect
Regina imagined herself broke a lot of forks.	7.12441873550415	Regina imagined herself breaking a lot of forks.	6.87677526473999	correct
Some children imagine themselves brought a lot of dogs.	5.234823226928711	Some children imagine themselves bringing a lot of dogs.	5.429276466369629	incorrect
Janet hasn't thought about herself boycotted Harvard University.	5.409731864929199	Janet hasn't thought about herself boycotting Harvard University.	5.069028854370117	correct
Maria would forget about herself boycotts that committee.	6.673255920410156	Maria would forget about herself boycotting that committee.	6.240350246429443	correct
Bethany wasn't forgetting about herself insulted Kevin.	7.35753059387207	Bethany wasn't forgetting about herself insulting Kevin.	6.9271769523620605	correct
Most drivers think about themselves scanned the movie.	6.186728477478027	Most drivers think about themselves scanning the movie.	6.010232448577881	correct
Adults forget about themselves distract Dawn.	8.650102615356445	Adults forget about themselves distracting Dawn.	7.8710713386535645	correct
Florence should think about herself irritated Sharon.	7.728282451629639	Florence should think about herself irritating Sharon.	7.586798191070557	correct
Karla imagined herself returns to Michael.	7.565291404724121	Karla imagined herself returning to Michael.	6.8044939041137695	correct
Eric thought about himself examines some commentaries.	7.774987697601318	Eric thought about himself examining some commentaries.	8.084953308105469	incorrect
Amy wasn't thinking about herself listened to Marcus.	5.663872241973877	Amy wasn't thinking about herself listening to Marcus.	5.115946292877197	correct
Some people can imagine themselves referenced a lot of teachers.	4.285556316375732	Some people can imagine themselves referencing a lot of teachers.	4.3079376220703125	incorrect
Nina might forget about herself brought those public parks.	8.048213005065918	Nina might forget about herself bringing those public parks.	7.7688117027282715	correct
Sandra couldn't imagine herself researches every commentary.	7.361652374267578	Sandra couldn't imagine herself researching every commentary.	6.54469633102417	correct
Leslie shouldn't forget about herself exits many glaciers.	6.662505626678467	Leslie shouldn't forget about herself exiting many glaciers.	5.827387809753418	correct
Todd has thought about himself dropped by that hill.	6.645454406738281	Todd has thought about himself dropping by that hill.	6.724203109741211	incorrect
Those pedestrians shouldn't forget about themselves boast about Melissa.	6.305909633636475	Those pedestrians shouldn't forget about themselves boasting about Melissa.	5.67095947265625	correct
Dawn imagined herself works with all men.	6.95435905456543	Dawn imagined herself working with all men.	6.397740364074707	correct
