sentence1	PPL1	Sentence2	PPL2	Correct
Who should Derek hug Richard after shocking?	8.08733081817627	Who should Derek hug after shocking Richard?	7.690621376037598	correct
What had Theresa walked through that high school while talking about?	6.254511833190918	What had Theresa walked through while talking about that high school?	6.212087631225586	correct
Who will Katherine discover Erin without hiring?	8.134709358215332	Who will Katherine discover without hiring Erin?	7.734550476074219	correct
Who has Colleen aggravated Judy before kissing?	6.129772186279297	Who has Colleen aggravated before kissing Judy?	5.556529521942139	correct
What could a lot of cats break all convertibles while finding?	7.419035911560059	What could a lot of cats break while finding all convertibles?	6.730334281921387	correct
Who have most people discovered Erin while embarrassing?	7.416856288909912	Who have most people discovered while embarrassing Erin?	7.070157051086426	correct
Who was William firing Maria before talking about?	8.53183364868164	Who was William firing before talking about Maria?	7.893235206604004	correct
What is Denise descending a lot of hills while hiding?	6.538341522216797	What is Denise descending while hiding a lot of hills?	6.115101337432861	correct
Who does John leave Beverly while alarming?	7.61686897277832	Who does John leave while alarming Beverly?	8.504013061523438	incorrect
What was Melanie going to those rivers after taking?	7.7196044921875	What was Melanie going to after taking those rivers?	8.019335746765137	incorrect
Who could Bethany research Winston Churchill before discussing?	9.046399116516113	Who could Bethany research before discussing Winston Churchill?	8.478580474853516	correct
What could Jessica sell these spotlights before noticing?	7.367743968963623	What could Jessica sell before noticing these spotlights?	7.359807014465332	correct
What had Helen biked to Spain without bothering?	6.948085784912109	What had Helen biked to without bothering Spain?	7.400806903839111	incorrect
Who is Mary irritating Kenneth after approaching?	8.881961822509766	Who is Mary irritating after approaching Kenneth?	8.481893539428711	correct
Who might Rose flee from this customer before returning to?	7.916676998138428	Who might Rose flee from before returning to this customer?	8.259225845336914	incorrect
What will Janice research politics after boasting about?	8.045906066894531	What will Janice research after boasting about politics?	7.0367431640625	correct
Who had Karla aggravated Donald without finding?	7.874136447906494	Who had Karla aggravated without finding Donald?	7.246725559234619	correct
Who should a government reference Jesus before shocking?	7.182453632354736	Who should a government reference before shocking Jesus?	7.701382160186768	incorrect
What had Aaron sounded like the museum while cleaning?	6.6861572265625	What had Aaron sounded like while cleaning the museum?	6.437217712402344	correct
What is Brenda arriving at many schools while exiting?	6.734925270080566	What is Brenda arriving at while exiting many schools?	6.975907325744629	incorrect
Who is a window hurting Sabrina without disturbing?	5.895681858062744	Who is a window hurting without disturbing Sabrina?	6.090150356292725	incorrect
Who had Jesus bothered Lori after leaving?	7.39807653427124	Who had Jesus bothered after leaving Lori?	7.119378089904785	correct
Who are a lot of hamsters disgusting Ronald while finding?	6.393057346343994	Who are a lot of hamsters disgusting while finding Ronald?	5.852759838104248	correct
Who could Amelia leave Paul while appreciating?	8.846994400024414	Who could Amelia leave while appreciating Paul?	8.625297546386719	correct
What have many ladies dropped by all malls without talking about?	7.829440116882324	What have many ladies dropped by without talking about all malls?	7.469507694244385	correct
What is Larry dropping by a grocery store after lifting?	6.8125104904174805	What is Larry dropping by after lifting a grocery store?	6.472051620483398	correct
Who is that student hugging Catherine before stunning?	7.651435375213623	Who is that student hugging before stunning Catherine?	7.5793609619140625	correct
Who were those schools appreciating Alice without scaring?	7.6170244216918945	Who were those schools appreciating without scaring Alice?	7.513215065002441	correct
What did Dan sell some plane after revealing?	9.58033561706543	What did Dan sell after revealing some plane?	10.10651969909668	incorrect
What had Marcus climbed down many mountains before buying?	8.304617881774902	What had Marcus climbed down before buying many mountains?	8.80420970916748	incorrect
What has Jacqueline scanned that report before revealing?	7.784759521484375	What has Jacqueline scanned before revealing that report?	7.037649631500244	correct
Who is Tanya returning to Donald while astounding?	7.052726745605469	Who is Tanya returning to while astounding Donald?	7.417205810546875	incorrect
Who had Kirsten referenced Liam without boring?	7.369418621063232	Who had Kirsten referenced without boring Liam?	7.609145641326904	incorrect
What are some drivers touring every hill after going to?	7.549180030822754	What are some drivers touring after going to every hill?	6.886985778808594	correct
Who would Mark visit Marla while kissing?	7.243623733520508	Who would Mark visit while kissing Marla?	7.437182903289795	incorrect
What is Scott cleaning a pie after cleaning?	7.62508487701416	What is Scott cleaning after cleaning a pie?	7.894005298614502	incorrect
Who has some doctor listened to that actress after firing?	6.917506217956543	Who has some doctor listened to after firing that actress?	6.957482814788818	incorrect
Who has that lady approached Ellen after alarming?	8.07805061340332	Who has that lady approached after alarming Ellen?	8.158047676086426	incorrect
What can Randolf bike to the lakes before discussing?	8.952296257019043	What can Randolf bike to before discussing the lakes?	9.032675743103027	incorrect
What had some senator toured those cafes before hiding?	8.95165729522705	What had some senator toured before hiding those cafes?	8.610560417175293	correct
Who was Eric impressing Christina without admiring?	9.11048698425293	Who was Eric impressing without admiring Christina?	9.12947940826416	incorrect
What do most drivers climb up most hills without noticing?	7.232048034667969	What do most drivers climb up without noticing most hills?	7.285015106201172	incorrect
Who had Gregory worked with Julie while noticing?	7.049274921417236	Who had Gregory worked with while noticing Julie?	7.2485527992248535	incorrect
Who was Rose astounding many waiters while hiding?	8.789801597595215	Who was Rose astounding while hiding many waiters?	7.866092205047607	correct
What is Karen researching that mountain before walking through?	7.846371650695801	What is Karen researching before walking through that mountain?	7.11004638671875	correct
Who could Dana boast about Brenda after disturbing?	7.360528469085693	Who could Dana boast about after disturbing Brenda?	7.349213600158691	correct
What was this bird aggravating every hospital before annoying?	7.1591410636901855	What was this bird aggravating before annoying every hospital?	7.479512691497803	incorrect
Who had Colleen known Stephen after concealing?	7.840969562530518	Who had Colleen known after concealing Stephen?	6.905210018157959	correct
What are these customers arriving at Spain without alarming?	6.233309268951416	What are these customers arriving at without alarming Spain?	7.108357906341553	incorrect
What has Angela admired shoes while cleaning?	9.585920333862305	What has Angela admired while cleaning shoes?	8.9285306930542	correct
What is Becky selling some hospital before noticing?	7.515071392059326	What is Becky selling before noticing some hospital?	7.956775665283203	incorrect
Who had many cashiers concealed Nina after investigating?	8.7576322555542	Who had many cashiers concealed after investigating Nina?	7.996029853820801	correct
Who had Melanie admired Chad before listening to?	9.025543212890625	Who had Melanie admired before listening to Chad?	7.788199424743652	correct
Who does Bethany visit Amanda before scaring?	7.866588115692139	Who does Bethany visit before scaring Amanda?	8.364628791809082	incorrect
What is Tiffany exiting the mountain before climbing down?	6.998210430145264	What is Tiffany exiting before climbing down the mountain?	6.864650249481201	correct
Who had Susan insulted Heather without boring?	7.682875156402588	Who had Susan insulted without boring Heather?	8.084787368774414	incorrect
Who has Curtis noticed Steve while investigating?	9.063647270202637	Who has Curtis noticed while investigating Steve?	8.064125061035156	correct
Who has Kayla disliked Derek after disgusting?	7.723730564117432	Who has Kayla disliked after disgusting Derek?	7.551692485809326	correct
What is Martin skated around these hospitals without buying?	7.524301052093506	What is Martin skated around without buying these hospitals?	7.361459255218506	correct
What was Beth dropping by all glaciers after bringing?	8.847078323364258	What was Beth dropping by after bringing all glaciers?	8.734804153442383	correct
Who had Rhonda distracted Chad while finding?	8.688420295715332	Who had Rhonda distracted while finding Chad?	8.383829116821289	correct
What has Bethany driven to a lot of hills before biking to?	6.050156116485596	What has Bethany driven to before biking to a lot of hills?	5.840439319610596	correct
Who have the slopes hurt a lot of adults before disgusting?	6.518050670623779	Who have the slopes hurt before disgusting a lot of adults?	6.632358074188232	incorrect
What will Brad wear these scarves before noticing?	6.774383544921875	What will Brad wear before noticing these scarves?	7.282294750213623	incorrect
What had Steven boycotted the art gallery before running around?	6.562182903289795	What had Steven boycotted before running around the art gallery?	5.9031572341918945	correct
Who do the Borgias like Mark before aggravating?	7.687260150909424	Who do the Borgias like before aggravating Mark?	7.780922889709473	incorrect
What had the patients resembled most sketches without hiding?	9.07912540435791	What had the patients resembled without hiding most sketches?	8.940534591674805	correct
Who would Jesus hug Bradley without discovering?	9.448163986206055	Who would Jesus hug without discovering Bradley?	8.70742416381836	correct
Who has Mark sounded like that doctor before finding?	7.491671085357666	Who has Mark sounded like before finding that doctor?	7.146142482757568	correct
Who has Rebecca fled from Kirsten without listening to?	6.773960590362549	Who has Rebecca fled from without listening to Kirsten?	6.779746055603027	incorrect
Who was Ellen escaping from Julia before curing?	8.027745246887207	Who was Ellen escaping from before curing Julia?	8.266988754272461	incorrect
What does Travis fix every carriage after breaking?	9.105091094970703	What does Travis fix after breaking every carriage?	8.844146728515625	correct
What might Tanya walk through every cafe after hiding?	6.782121181488037	What might Tanya walk through after hiding every cafe?	6.995031356811523	incorrect
What has Ella brought all icicles after finding?	9.693745613098145	What has Ella brought after finding all icicles?	9.71280574798584	incorrect
What was Valerie selling some slope after climbing down?	9.659225463867188	What was Valerie selling after climbing down some slope?	9.296549797058105	correct
What could Douglas bike to every mountain without admiring?	8.491479873657227	What could Douglas bike to without admiring every mountain?	9.203668594360352	incorrect
What would those teenagers research some malls before boycotting?	7.919472694396973	What would those teenagers research before boycotting some malls?	7.73177433013916	correct
What can Dan clean every screen before cleaning?	9.029190063476562	What can Dan clean before cleaning every screen?	8.932586669921875	correct
Who would Deborah see Christina while hugging?	8.727212905883789	Who would Deborah see while hugging Christina?	8.955852508544922	incorrect
Who can Gregory talk about Emily before hugging?	7.297421932220459	Who can Gregory talk about before hugging Emily?	7.89119815826416	incorrect
What should Elaine argue about books before admiring?	8.054713249206543	What should Elaine argue about before admiring books?	7.835055828094482	correct
What had Jason dropped by those schools before selling?	8.499701499938965	What had Jason dropped by before selling those schools?	8.192584991455078	correct
What will the guys notice a lot of museums before shocking?	5.8289384841918945	What will the guys notice before shocking a lot of museums?	5.630701065063477	correct
Who could Monet worry Dana while thinking about?	8.057483673095703	Who could Monet worry while thinking about Dana?	7.2876715660095215	correct
Who could Thomas observe Peter without distracting?	8.156359672546387	Who could Thomas observe without distracting Peter?	7.744776725769043	correct
Who has Suzanne admired Connie after scaring?	7.81873083114624	Who has Suzanne admired after scaring Connie?	7.7445831298828125	correct
Who can some closets disgust that dancer without shocking?	8.073222160339355	Who can some closets disgust without shocking that dancer?	7.783788204193115	correct
Who has Bruce annoyed Kevin while investigating?	7.989101409912109	Who has Bruce annoyed while investigating Kevin?	7.60630989074707	correct
What was Bethany lifting these cafes without returning to?	6.887042045593262	What was Bethany lifting without returning to these cafes?	6.73458194732666	correct
What should Wendy boycott every hospital after questioning?	9.18800163269043	What should Wendy boycott after questioning every hospital?	10.051734924316406	incorrect
What are these pedestrians selling that bird after finding?	7.67144775390625	What are these pedestrians selling after finding that bird?	7.593989849090576	correct
What is Laurie buying the car before cleaning?	7.557491779327393	What is Laurie buying before cleaning the car?	8.023664474487305	incorrect
What does Matt embarrass every legislature before bothering?	7.4230804443359375	What does Matt embarrass before bothering every legislature?	7.27480411529541	correct
What have some drivers worn a shawl without finding?	6.682848930358887	What have some drivers worn without finding a shawl?	6.703572750091553	incorrect
Who can Kimberley help Martin before healing?	8.42444896697998	Who can Kimberley help before healing Martin?	8.800431251525879	incorrect
Who have most students distracted Marla before impressing?	8.131991386413574	Who have most students distracted before impressing Marla?	8.139266967773438	incorrect
What was Dawn boycotting public parks after describing?	8.215365409851074	What was Dawn boycotting after describing public parks?	7.9583868980407715	correct
Who was Cynthia observing Rose while thinking about?	8.28847599029541	Who was Cynthia observing while thinking about Rose?	7.644717693328857	correct
What do many fish break the truck before breaking?	7.6557745933532715	What do many fish break before breaking the truck?	7.728748798370361	incorrect
Who was Ann thinking about some cashiers without distracting?	8.114242553710938	Who was Ann thinking about without distracting some cashiers?	7.506986141204834	correct
