sentence1	PPL1	Sentence2	PPL2	Correct
Eric imagines himself took every rug.	6.636298179626465	Eric imagines himself taking every rug.	6.283789157867432	correct
Stacy imagines herself praises this actress.	6.428930759429932	Stacy imagines herself praising this actress.	7.048335552215576	incorrect
All pedestrians think about themselves explored museums.	7.941953659057617	All pedestrians think about themselves exploring museums.	7.654170989990234	correct
Cheryl is forgetting about herself thought about Beverly.	7.068403244018555	Cheryl is forgetting about herself thinking about Beverly.	6.8120951652526855	correct
Some guests imagine themselves explored a library.	7.1544365882873535	Some guests imagine themselves exploring a library.	6.401486873626709	correct
Tonya is thinking about herself listened to Andrew.	6.506279945373535	Tonya is thinking about herself listening to Andrew.	6.844189643859863	incorrect
Christina hasn't thought about herself notices Sheila.	6.827939510345459	Christina hasn't thought about herself noticing Sheila.	6.03796911239624	correct
Ann wouldn't forget about herself passed banks.	7.3214287757873535	Ann wouldn't forget about herself passing banks.	7.331844329833984	incorrect
These patients think about themselves concealed that girl.	8.217127799987793	These patients think about themselves concealing that girl.	7.687791347503662	correct
That association is forgetting about itself impresses Renee.	6.874276161193848	That association is forgetting about itself impressing Renee.	6.949444770812988	incorrect
Some teachers imagine themselves brought many carriages.	6.899242877960205	Some teachers imagine themselves bringing many carriages.	6.688232421875	correct
Stacy won't imagine herself biked to all malls.	6.656433582305908	Stacy won't imagine herself biking to all malls.	6.606098175048828	correct
Most men forget about themselves climb down the ladder.	5.914978981018066	Most men forget about themselves climbing down the ladder.	6.172328472137451	incorrect
Paula hasn't forgotten about herself complained about Deborah.	5.8223395347595215	Paula hasn't forgotten about herself complaining about Deborah.	5.139832019805908	correct
Steven doesn't think about himself listened to Theresa.	5.674532413482666	Steven doesn't think about himself listening to Theresa.	6.132663249969482	incorrect
The schools think about themselves irritated Paula.	8.707643508911133	The schools think about themselves irritating Paula.	8.492399215698242	correct
Gregory had forgotten about himself talked to Elaine.	6.353102207183838	Gregory had forgotten about himself talking to Elaine.	5.752779960632324	correct
Kevin wasn't forgetting about himself breaks a lot of unicycles.	5.822361469268799	Kevin wasn't forgetting about himself breaking a lot of unicycles.	5.41792631149292	correct
Scott would imagine himself dropped by some schools.	6.051811695098877	Scott would imagine himself dropping by some schools.	6.519068717956543	incorrect
Guests think about themselves praise Todd.	8.89596176147461	Guests think about themselves praising Todd.	8.390467643737793	correct
Jane imagines herself exits a school.	6.785907745361328	Jane imagines herself exiting a school.	5.603663921356201	correct
Brett had imagined himself listened to Jeffrey.	6.053658962249756	Brett had imagined himself listening to Jeffrey.	6.125255107879639	incorrect
Organizations think about themselves talked to Nancy.	7.965410232543945	Organizations think about themselves talking to Nancy.	7.283549785614014	correct
Theodore wasn't imagining himself observes the customers.	7.3590312004089355	Theodore wasn't imagining himself observing the customers.	6.531495094299316	correct
