sentence1	PPL1	Sentence2	PPL2	Correct
Who have those men revealed who helped?	7.08837366104126	Who have those men revealed they helped?	6.502921104431152	correct
Who isn't Craig realizing who kisses?	7.62005615234375	Who isn't Craig realizing he kisses?	7.099536895751953	correct
Who are those associations discovering who saw?	7.603601932525635	Who are those associations discovering they saw?	7.163335800170898	correct
What wasn't Nicole discovering who climbed down?	6.832422256469727	What wasn't Nicole discovering she climbed down?	6.776290416717529	correct
What could Alan discover who has run around?	6.967151641845703	What could Alan discover he has run around?	6.775051593780518	correct
Who shouldn't Andrew find out what was embarrassing?	6.07893705368042	Who shouldn't Andrew find out he was embarrassing?	6.302813529968262	incorrect
What was this woman revealing who would examine?	7.104972839355469	What was this woman revealing she would examine?	6.693493366241455	correct
What didn't Edward conceal who hasn't noticed?	6.784154415130615	What didn't Edward conceal he hasn't noticed?	6.445523262023926	correct
Who hadn't Tanya known who hadn't visited?	5.573645114898682	Who hadn't Tanya known she hadn't visited?	5.0249481201171875	correct
Who wasn't Teresa forgetting who sees?	8.019973754882812	Who wasn't Teresa forgetting she sees?	7.4436726570129395	correct
Who can't Douglas realize who had investigated?	7.254796028137207	Who can't Douglas realize he had investigated?	6.624980926513672	correct
What had the museums learned who weren't skated around?	6.8003082275390625	What had the museums learned they weren't skated around?	6.426857948303223	correct
Who haven't these associations discovered what could annoy?	7.3207221031188965	Who haven't these associations discovered they could annoy?	6.944664001464844	correct
Who can't some universities forget what aggravated?	6.998602867126465	Who can't some universities forget they aggravated?	6.823678016662598	correct
What shouldn't these guys remember what are climbing down?	5.8184099197387695	What shouldn't these guys remember they are climbing down?	5.552028179168701	correct
Who shouldn't Janet know who doesn't reveal?	7.053399085998535	Who shouldn't Janet know she doesn't reveal?	6.700224876403809	correct
What is Connie remembering who can't see?	6.083738803863525	What is Connie remembering she can't see?	5.650073051452637	correct
What was this actor figuring out who is scanning?	6.542972564697266	What was this actor figuring out she is scanning?	6.73545503616333	incorrect
What isn't Dawn revealing who couldn't complain about?	5.7565388679504395	What isn't Dawn revealing she couldn't complain about?	5.682004451751709	correct
Who couldn't Helen conceal who shouldn't leave?	6.838032245635986	Who couldn't Helen conceal she shouldn't leave?	6.536301136016846	correct
What hadn't Pamela investigated who admired?	9.507206916809082	What hadn't Pamela investigated she admired?	9.303441047668457	correct
Who wasn't Margaret figuring out who questioned?	7.308424472808838	Who wasn't Margaret figuring out she questioned?	7.308899879455566	incorrect
Who would that senator realize who was listening to?	6.201458930969238	Who would that senator realize she was listening to?	5.835319995880127	correct
Who should Rhonda find out who hugs?	6.432462215423584	Who should Rhonda find out she hugs?	6.3837738037109375	correct
What isn't Keith remembering who hasn't cleaned?	6.511810302734375	What isn't Keith remembering he hasn't cleaned?	6.076074600219727	correct
Who hasn't Ann known who works with?	6.431282997131348	Who hasn't Ann known she works with?	5.723054885864258	correct
What was Candice finding out who will mess up?	5.81751012802124	What was Candice finding out she will mess up?	5.755465030670166	correct
What was Linda concealing who hadn't fixed?	6.793118000030518	What was Linda concealing she hadn't fixed?	6.023650646209717	correct
Who were the boys revealing who wouldn't impress?	6.1548380851745605	Who were the boys revealing they wouldn't impress?	6.05684757232666	correct
Who hasn't Emily known who won't forget?	5.560041904449463	Who hasn't Emily known she won't forget?	5.259130001068115	correct
What could Amelia figure out who has left?	6.940092086791992	What could Amelia figure out she has left?	6.982325077056885	incorrect
Who won't Barbara investigate what had stunned?	8.378194808959961	Who won't Barbara investigate she had stunned?	8.068696022033691	correct
Who wouldn't Randolf learn who revealed?	8.268328666687012	Who wouldn't Randolf learn he revealed?	7.87735652923584	correct
Who does Chad remember who did talk to?	6.823934555053711	Who does Chad remember he did talk to?	6.344025611877441	correct
Who hadn't Deborah revealed what can scare?	7.966196060180664	Who hadn't Deborah revealed she can scare?	7.188116073608398	correct
What hadn't Victoria learned who runs around?	7.795497417449951	What hadn't Victoria learned she runs around?	7.8466925621032715	incorrect
