sentence1	PPL1	Sentence2	PPL2	Correct
Ben thinks about himself called this fuel .	8.022943496704102	Ben thinks about himself calling this fuel .	8.206027030944824	incorrect
Anne thinks about herself called this fuel .	8.36061954498291	Anne thinks about herself calling this fuel .	8.564330101013184	incorrect
Ben thinks about himself gets this fuel .	8.2036714553833	Ben thinks about himself getting this fuel .	7.970372200012207	correct
Anne thinks about herself gets this fuel .	8.169920921325684	Anne thinks about herself getting this fuel .	8.046952247619629	correct
Roger thinks about himself tried this stand .	7.395138263702393	Roger thinks about himself trying this stand .	7.144993305206299	correct
Laura thinks about herself tried this stand .	7.730224609375	Laura thinks about herself trying this stand .	7.463844299316406	correct
Roger thinks about himself makes this stand .	6.465939998626709	Roger thinks about himself making this stand .	6.590494155883789	incorrect
Laura thinks about herself makes this stand .	6.86772346496582	Laura thinks about herself making this stand .	7.107783317565918	incorrect
Bill must not think about himself put away some color .	7.41381311416626	Bill must not think about himself putting away some color .	7.365005016326904	correct
Sarah must not think about herself put away some color .	7.19135856628418	Sarah must not think about herself putting away some color .	7.13523006439209	correct
Bill must not think about himself plans some color .	8.05644416809082	Bill must not think about himself planning some color .	7.946736812591553	correct
Sarah must not think about herself plans some color .	7.779622554779053	Sarah must not think about herself planning some color .	7.650559902191162	correct
Bill did not think about himself moved some back .	6.590366840362549	Bill did not think about himself moving some back .	6.227846145629883	correct
Sarah did not think about herself moved some back .	6.373907089233398	Sarah did not think about herself moving some back .	6.305305004119873	correct
Bill did not think about himself plans some back .	7.131309509277344	Bill did not think about himself planning some back .	6.727606773376465	correct
Sarah did not think about herself plans some back .	6.960735321044922	Sarah did not think about herself planning some back .	6.600929260253906	correct
Henry must think about himself put away a guess .	6.521640300750732	Henry must think about himself putting away a guess .	6.4668426513671875	correct
Sarah must think about herself put away a guess .	6.481606960296631	Sarah must think about herself putting away a guess .	6.443093299865723	correct
Henry must think about himself sees a guess .	7.160526752471924	Henry must think about himself seeing a guess .	6.679462909698486	correct
Sarah must think about herself sees a guess .	6.730179786682129	Sarah must think about herself seeing a guess .	6.614283084869385	correct
William thinks about himself called that ball .	8.019893646240234	William thinks about himself calling that ball .	8.077249526977539	incorrect
Sarah thinks about herself called that ball .	7.33249568939209	Sarah thinks about herself calling that ball .	7.481515884399414	incorrect
William thinks about himself runs to that ball .	7.52981424331665	William thinks about himself running to that ball .	7.116876602172852	correct
Sarah thinks about herself runs to that ball .	6.874768257141113	Sarah thinks about herself running to that ball .	6.687391757965088	correct
Mark did not think about himself covered this whale .	7.343417644500732	Mark did not think about himself covering this whale .	7.2279815673828125	correct
Sarah did not think about herself covered this whale .	6.6779704093933105	Sarah did not think about herself covering this whale .	6.6456756591796875	correct
Mark did not think about himself calls this whale .	6.923956394195557	Mark did not think about himself calling this whale .	6.996622562408447	incorrect
Sarah did not think about herself calls this whale .	6.625326156616211	Sarah did not think about herself calling this whale .	6.614588260650635	correct
Obama must think about himself put away some plan .	7.308689594268799	Obama must think about himself putting away some plan .	7.316137313842773	incorrect
Laura must think about herself put away some plan .	7.649406433105469	Laura must think about herself putting away some plan .	7.6152567863464355	correct
Obama must think about himself stands some plan .	7.957460880279541	Obama must think about himself standing some plan .	7.683949947357178	correct
Laura must think about herself stands some plan .	8.23502254486084	Laura must think about herself standing some plan .	7.914287090301514	correct
Simon must think about himself lived in some memory .	7.51904296875	Simon must think about himself living in some memory .	7.3818535804748535	correct
Laura must think about herself lived in some memory .	6.941841125488281	Laura must think about herself living in some memory .	6.771917343139648	correct
Simon must think about himself calls some memory .	8.287443161010742	Simon must think about himself calling some memory .	8.20380973815918	correct
Laura must think about herself calls some memory .	7.743461608886719	Laura must think about herself calling some memory .	7.656324863433838	correct
Michael thought about himself read this media .	8.417076110839844	Michael thought about himself reading this media .	8.093563079833984	correct
Sarah thought about herself read this media .	7.849917888641357	Sarah thought about herself reading this media .	7.549760818481445	correct
Michael thought about himself depends this media .	9.391290664672852	Michael thought about himself depending this media .	9.15977954864502	correct
Sarah thought about herself depends this media .	8.472134590148926	Sarah thought about herself depending this media .	8.3352632522583	correct
Michael did not think about himself set up that label .	5.6964311599731445	Michael did not think about himself setting up that label .	6.0369462966918945	incorrect
Sarah did not think about herself set up that label .	5.688632011413574	Sarah did not think about herself setting up that label .	5.927310943603516	incorrect
Michael did not think about himself stands that label .	6.818319797515869	Michael did not think about himself standing that label .	6.465578079223633	correct
Sarah did not think about herself stands that label .	6.68336296081543	Sarah did not think about herself standing that label .	6.435902118682861	correct
Carter could think about himself tried that bird .	8.543845176696777	Carter could think about himself trying that bird .	8.10800552368164	correct
Anne could think about herself tried that bird .	7.974526405334473	Anne could think about herself trying that bird .	7.47168493270874	correct
Carter could think about himself takes that bird .	8.253681182861328	Carter could think about himself taking that bird .	7.864980220794678	correct
Anne could think about herself takes that bird .	7.695320129394531	Anne could think about herself taking that bird .	7.291449069976807	correct
Chris thought about himself served some valley .	8.777032852172852	Chris thought about himself serving some valley .	8.680885314941406	correct
Sarah thought about herself served some valley .	8.371400833129883	Sarah thought about herself serving some valley .	8.301719665527344	correct
Chris thought about himself depends some valley .	8.988761901855469	Chris thought about himself depending some valley .	8.860296249389648	correct
Sarah thought about herself depends some valley .	8.555096626281738	Sarah thought about herself depending some valley .	8.506207466125488	correct
Roger could think about himself tried some procedure .	7.154841899871826	Roger could think about himself trying some procedure .	7.026854038238525	correct
Maria could think about herself tried some procedure .	8.437732696533203	Maria could think about herself trying some procedure .	8.407381057739258	correct
Roger could think about himself tests some procedure .	7.2955780029296875	Roger could think about himself testing some procedure .	6.8877716064453125	correct
Maria could think about herself tests some procedure .	8.522168159484863	Maria could think about herself testing some procedure .	8.143799781799316	correct
Alexander must not think about himself tried that bear .	7.824944972991943	Alexander must not think about himself trying that bear .	7.622447490692139	correct
Maria must not think about herself tried that bear .	8.498785972595215	Maria must not think about herself trying that bear .	8.359062194824219	correct
Alexander must not think about himself studies that bear .	7.796428203582764	Alexander must not think about himself studying that bear .	7.527759075164795	correct
Maria must not think about herself studies that bear .	8.491519927978516	Maria must not think about herself studying that bear .	8.33338737487793	correct
Edward thought about himself called the label .	7.349204063415527	Edward thought about himself calling the label .	7.840692043304443	incorrect
Maria thought about herself called the label .	7.545886039733887	Maria thought about herself calling the label .	7.863401412963867	incorrect
Edward thought about himself changes the label .	7.929608345031738	Edward thought about himself changing the label .	7.732097625732422	correct
Maria thought about herself changes the label .	7.959877014160156	Maria thought about herself changing the label .	7.723734378814697	correct
Robert did not think about himself lived in that movie .	6.312791347503662	Robert did not think about himself living in that movie .	5.869935512542725	correct
Laura did not think about herself lived in that movie .	6.050477504730225	Laura did not think about herself living in that movie .	5.686543941497803	correct
Robert did not think about himself studies that movie .	7.37744140625	Robert did not think about himself studying that movie .	7.008561611175537	correct
Laura did not think about herself studies that movie .	6.924576759338379	Laura did not think about herself studying that movie .	6.511627197265625	correct
Simon could think about himself put away that back .	7.751964092254639	Simon could think about himself putting away that back .	7.782324314117432	incorrect
Sarah could think about herself put away that back .	7.041544437408447	Sarah could think about herself putting away that back .	7.059783935546875	incorrect
