sentence1	PPL1	Sentence2	PPL2	Correct
Ben thinks about himself called this fuel .	8.893672943115234	Ben thinks about himself calling this fuel .	9.145454406738281	incorrect
Anne thinks about herself called this fuel .	8.77779483795166	Anne thinks about herself calling this fuel .	9.00748062133789	incorrect
Ben thinks about himself gets this fuel .	9.189528465270996	Ben thinks about himself getting this fuel .	9.129749298095703	correct
Anne thinks about herself gets this fuel .	8.895614624023438	Anne thinks about herself getting this fuel .	8.841913223266602	correct
Roger thinks about himself tried this stand .	8.403864860534668	Roger thinks about himself trying this stand .	8.12968635559082	correct
Laura thinks about herself tried this stand .	9.388638496398926	Laura thinks about herself trying this stand .	9.186223030090332	correct
Roger thinks about himself makes this stand .	7.81929874420166	Roger thinks about himself making this stand .	7.794994831085205	correct
Laura thinks about herself makes this stand .	8.915388107299805	Laura thinks about herself making this stand .	8.897940635681152	correct
Bill must not think about himself put away some color .	7.439885139465332	Bill must not think about himself putting away some color .	7.582405090332031	incorrect
Sarah must not think about herself put away some color .	7.825442314147949	Sarah must not think about herself putting away some color .	8.07048225402832	incorrect
Bill must not think about himself plans some color .	8.700573921203613	Bill must not think about himself planning some color .	8.461811065673828	correct
Sarah must not think about herself plans some color .	8.905776977539062	Sarah must not think about herself planning some color .	8.72791576385498	correct
Bill did not think about himself moved some back .	7.20020055770874	Bill did not think about himself moving some back .	6.660760879516602	correct
Sarah did not think about herself moved some back .	7.481603145599365	Sarah did not think about herself moving some back .	7.211960792541504	correct
Bill did not think about himself plans some back .	7.969451904296875	Bill did not think about himself planning some back .	7.47312068939209	correct
Sarah did not think about herself plans some back .	8.098918914794922	Sarah did not think about herself planning some back .	7.734931468963623	correct
Henry must think about himself put away a guess .	7.312628269195557	Henry must think about himself putting away a guess .	7.510763645172119	incorrect
Sarah must think about herself put away a guess .	8.076433181762695	Sarah must think about herself putting away a guess .	8.263648986816406	incorrect
Henry must think about himself sees a guess .	8.237037658691406	Henry must think about himself seeing a guess .	7.807788372039795	correct
Sarah must think about herself sees a guess .	8.891444206237793	Sarah must think about herself seeing a guess .	8.446682929992676	correct
William thinks about himself called that ball .	8.21786117553711	William thinks about himself calling that ball .	8.611215591430664	incorrect
Sarah thinks about herself called that ball .	9.007577896118164	Sarah thinks about herself calling that ball .	9.139020919799805	incorrect
William thinks about himself runs to that ball .	7.709238529205322	William thinks about himself running to that ball .	7.2988481521606445	correct
Sarah thinks about herself runs to that ball .	8.32311725616455	Sarah thinks about herself running to that ball .	8.065799713134766	correct
Mark did not think about himself covered this whale .	7.445664882659912	Mark did not think about himself covering this whale .	7.458852291107178	incorrect
Sarah did not think about herself covered this whale .	7.464534759521484	Sarah did not think about herself covering this whale .	7.511979579925537	incorrect
Mark did not think about himself calls this whale .	7.576463222503662	Mark did not think about himself calling this whale .	7.323860168457031	correct
Sarah did not think about herself calls this whale .	7.560978412628174	Sarah did not think about herself calling this whale .	7.401821613311768	correct
Obama must think about himself put away some plan .	8.330499649047852	Obama must think about himself putting away some plan .	8.48936939239502	incorrect
Laura must think about herself put away some plan .	8.649883270263672	Laura must think about herself putting away some plan .	8.953524589538574	incorrect
Obama must think about himself stands some plan .	9.123170852661133	Obama must think about himself standing some plan .	8.556435585021973	correct
Laura must think about herself stands some plan .	9.426379203796387	Laura must think about herself standing some plan .	9.057600975036621	correct
Simon must think about himself lived in some memory .	8.110060691833496	Simon must think about himself living in some memory .	7.820105075836182	correct
Laura must think about herself lived in some memory .	7.7829155921936035	Laura must think about herself living in some memory .	7.7323150634765625	correct
Simon must think about himself calls some memory .	9.380980491638184	Simon must think about himself calling some memory .	9.041790962219238	correct
Laura must think about herself calls some memory .	9.002645492553711	Laura must think about herself calling some memory .	8.883082389831543	correct
Michael thought about himself read this media .	8.672172546386719	Michael thought about himself reading this media .	8.553979873657227	correct
Sarah thought about herself read this media .	8.665149688720703	Sarah thought about herself reading this media .	8.6123046875	correct
Michael thought about himself depends this media .	9.815154075622559	Michael thought about himself depending this media .	9.708349227905273	correct
Sarah thought about herself depends this media .	9.531075477600098	Sarah thought about herself depending this media .	9.471373558044434	correct
Michael did not think about himself set up that label .	6.995262145996094	Michael did not think about himself setting up that label .	7.3778510093688965	incorrect
Sarah did not think about herself set up that label .	6.924238204956055	Sarah did not think about herself setting up that label .	7.235068321228027	incorrect
Michael did not think about himself stands that label .	8.30437183380127	Michael did not think about himself standing that label .	7.982434272766113	correct
Sarah did not think about herself stands that label .	7.992281436920166	Sarah did not think about herself standing that label .	7.861560821533203	correct
Carter could think about himself tried that bird .	9.299702644348145	Carter could think about himself trying that bird .	9.160123825073242	correct
Anne could think about herself tried that bird .	9.165814399719238	Anne could think about herself trying that bird .	9.042463302612305	correct
Carter could think about himself takes that bird .	9.658042907714844	Carter could think about himself taking that bird .	9.212589263916016	correct
Anne could think about herself takes that bird .	9.190860748291016	Anne could think about herself taking that bird .	9.026875495910645	correct
Chris thought about himself served some valley .	8.910823822021484	Chris thought about himself serving some valley .	9.077882766723633	incorrect
Sarah thought about herself served some valley .	9.112060546875	Sarah thought about herself serving some valley .	9.283164024353027	incorrect
Chris thought about himself depends some valley .	9.5270414352417	Chris thought about himself depending some valley .	9.555291175842285	incorrect
Sarah thought about herself depends some valley .	9.658548355102539	Sarah thought about herself depending some valley .	9.638978958129883	correct
Roger could think about himself tried some procedure .	8.607146263122559	Roger could think about himself trying some procedure .	8.561745643615723	correct
Maria could think about herself tried some procedure .	9.577387809753418	Maria could think about herself trying some procedure .	9.526397705078125	correct
Roger could think about himself tests some procedure .	8.734113693237305	Roger could think about himself testing some procedure .	8.33702278137207	correct
Maria could think about herself tests some procedure .	9.76492977142334	Maria could think about herself testing some procedure .	9.272807121276855	correct
Alexander must not think about himself tried that bear .	8.132143020629883	Alexander must not think about himself trying that bear .	7.925029277801514	correct
Maria must not think about herself tried that bear .	9.08861255645752	Maria must not think about herself trying that bear .	8.925905227661133	correct
Alexander must not think about himself studies that bear .	8.103544235229492	Alexander must not think about himself studying that bear .	7.94482421875	correct
Maria must not think about herself studies that bear .	8.935376167297363	Maria must not think about herself studying that bear .	9.054962158203125	incorrect
Edward thought about himself called the label .	6.991436004638672	Edward thought about himself calling the label .	7.553158760070801	incorrect
Maria thought about herself called the label .	7.990256309509277	Maria thought about herself calling the label .	8.466197967529297	incorrect
Edward thought about himself changes the label .	7.6724853515625	Edward thought about himself changing the label .	7.336840629577637	correct
Maria thought about herself changes the label .	8.553628921508789	Maria thought about herself changing the label .	8.310346603393555	correct
