sentence1	PPL1	Sentence2	PPL2	Correct
who should William have the baby without watching ?	6.7678351402282715	who should William have without watching the baby ?	6.7822265625	incorrect
what did William have the baby without watching ?	6.047565937042236	what did William have without watching the baby ?	5.676164150238037	correct
who should Roger have the procedure while washing ?	8.41202163696289	who should Roger have while washing the procedure ?	8.732473373413086	incorrect
what did Roger have the procedure while washing ?	7.938414573669434	what did Roger have while washing the procedure ?	8.012280464172363	incorrect
who should Mark turn the color while facing ?	7.565835952758789	who should Mark turn while facing the color ?	7.729374885559082	incorrect
what did Mark turn the color while facing ?	6.99852991104126	what did Mark turn while facing the color ?	6.89547061920166	correct
who should Donald get the cast after making ?	7.037604808807373	who should Donald get after making the cast ?	6.766176223754883	correct
what did Donald get the cast after making ?	6.400566101074219	what did Donald get after making the cast ?	5.726624488830566	correct
who should Mark use the truck after writing ?	6.2679667472839355	who should Mark use after writing the truck ?	6.936252117156982	incorrect
what did Mark use the truck after writing ?	5.598969459533691	what did Mark use after writing the truck ?	5.965405464172363	incorrect
who should Mark present the stand before flying over ?	6.897868633270264	who should Mark present before flying over the stand ?	7.109401226043701	incorrect
what did Mark present the stand before flying over ?	6.693521976470947	what did Mark present before flying over the stand ?	6.702825546264648	incorrect
who should Mark work for the suit without rolling ?	6.84337854385376	who should Mark work for without rolling the suit ?	7.154097080230713	incorrect
what did Mark work for the suit without rolling ?	6.324641704559326	what did Mark work for without rolling the suit ?	6.5552215576171875	incorrect
who should Philip use the access without fishing ?	8.058454513549805	who should Philip use without fishing the access ?	8.542621612548828	incorrect
what did Philip use the access without fishing ?	7.1561994552612305	what did Philip use without fishing the access ?	7.317254543304443	incorrect
who should Roger keep the valley after losing ?	7.97559928894043	who should Roger keep after losing the valley ?	7.779425621032715	correct
what did Roger keep the valley after losing ?	7.78044319152832	what did Roger keep after losing the valley ?	7.217349052429199	correct
who should Michael turn the plan while trying ?	7.597553730010986	who should Michael turn while trying the plan ?	8.360429763793945	incorrect
what did Michael turn the plan while trying ?	6.983556747436523	what did Michael turn while trying the plan ?	7.326571941375732	incorrect
who should Philip study the tradition without making ?	6.963478088378906	who should Philip study without making the tradition ?	7.395302772521973	incorrect
what did Philip study the tradition without making ?	6.379510879516602	what did Philip study without making the tradition ?	6.475919723510742	incorrect
who should Philip use the baby without telling ?	6.404290199279785	who should Philip use without telling the baby ?	6.681018352508545	incorrect
what did Philip use the baby without telling ?	5.607264518737793	what did Philip use without telling the baby ?	5.4759440422058105	correct
who should Michael study the memory without playing ?	7.0798258781433105	who should Michael study without playing the memory ?	7.5087480545043945	incorrect
what did Michael study the memory without playing ?	6.3491058349609375	what did Michael study without playing the memory ?	6.6569929122924805	incorrect
who should Alexander study the mind without watching ?	7.160383701324463	who should Alexander study without watching the mind ?	7.684322357177734	incorrect
what did Alexander study the mind without watching ?	6.787527084350586	what did Alexander study without watching the mind ?	7.169976711273193	incorrect
who should Laura turn the general before depending on ?	7.219038486480713	who should Laura turn before depending on the general ?	6.814113140106201	correct
what did Laura turn the general before depending on ?	7.079434871673584	what did Laura turn before depending on the general ?	6.479517459869385	correct
who should Alexander keep the lady after facing ?	7.522168159484863	who should Alexander keep after facing the lady ?	7.125012397766113	correct
what did Alexander keep the lady after facing ?	7.201531410217285	what did Alexander keep after facing the lady ?	6.589166641235352	correct
who should Laura have the stand after telling ?	7.06001091003418	who should Laura have after telling the stand ?	7.2394185066223145	incorrect
what did Laura have the stand after telling ?	6.535782814025879	what did Laura have after telling the stand ?	6.244619369506836	correct
who should Sarah use the person after depending on ?	6.815489768981934	who should Sarah use after depending on the person ?	6.646091938018799	correct
what did Sarah use the person after depending on ?	6.450098037719727	what did Sarah use after depending on the person ?	5.820851802825928	correct
who should Laura study the boom after fishing ?	7.655416965484619	who should Laura study after fishing the boom ?	7.513489723205566	correct
what did Laura study the boom after fishing ?	6.882830619812012	what did Laura study after fishing the boom ?	6.7735185623168945	correct
who should Donald get the couple without trying ?	7.621198654174805	who should Donald get without trying the couple ?	8.036688804626465	incorrect
what did Donald get the couple without trying ?	7.310800552368164	what did Donald get without trying the couple ?	7.180670738220215	correct
who should Laura get the drop after facing ?	8.182592391967773	who should Laura get after facing the drop ?	7.049930572509766	correct
what did Laura get the drop after facing ?	7.459887504577637	what did Laura get after facing the drop ?	6.333427429199219	correct
who should Roger turn the back while losing ?	8.307540893554688	who should Roger turn while losing the back ?	8.37706184387207	incorrect
what did Roger turn the back while losing ?	7.966485977172852	what did Roger turn while losing the back ?	7.6426100730896	correct
who should Mark get the clock while playing ?	6.673348426818848	who should Mark get while playing the clock ?	6.7480902671813965	incorrect
what did Mark get the clock while playing ?	5.671804904937744	what did Mark get while playing the clock ?	5.638917922973633	correct
who should Alexander work for the bird before playing ?	5.9310503005981445	who should Alexander work for before playing the bird ?	6.141334533691406	incorrect
what did Alexander work for the bird before playing ?	5.37762975692749	what did Alexander work for before playing the bird ?	5.704089641571045	incorrect
who should Michael close the person before driving ?	7.124034404754639	who should Michael close before driving the person ?	7.4027628898620605	incorrect
what did Michael close the person before driving ?	6.829441070556641	what did Michael close before driving the person ?	6.696695804595947	correct
who should Laura turn the access without wearing ?	7.856014728546143	who should Laura turn without wearing the access ?	7.711721897125244	correct
what did Laura turn the access without wearing ?	7.2377800941467285	what did Laura turn without wearing the access ?	7.166014194488525	correct
who should Donald have the guess before losing ?	8.013171195983887	who should Donald have before losing the guess ?	7.6136250495910645	correct
what did Donald have the guess before losing ?	7.403681755065918	what did Donald have before losing the guess ?	6.6329498291015625	correct
who should William close the back after washing ?	7.582668781280518	who should William close after washing the back ?	7.304008483886719	correct
what did William close the back after washing ?	7.018257141113281	what did William close after washing the back ?	6.587756156921387	correct
who should Philip become the ball while writing ?	7.384581565856934	who should Philip become while writing the ball ?	7.348260402679443	correct
what did Philip become the ball while writing ?	6.729691505432129	what did Philip become while writing the ball ?	6.587333679199219	correct
who should Mark turn the picture after driving ?	6.149558067321777	who should Mark turn after driving the picture ?	6.389063358306885	incorrect
what did Mark turn the picture after driving ?	5.754702568054199	what did Mark turn after driving the picture ?	5.661533355712891	correct
who should Laura study the suit before coming to ?	6.998489856719971	who should Laura study before coming to the suit ?	7.050539493560791	incorrect
what did Laura study the suit before coming to ?	6.620748043060303	what did Laura study before coming to the suit ?	6.689661026000977	incorrect
who should Richard present the cabinet before moving ?	7.2781243324279785	who should Richard present before moving the cabinet ?	7.473793029785156	incorrect
what did Richard present the cabinet before moving ?	6.965777397155762	what did Richard present before moving the cabinet ?	6.8861799240112305	correct
who should Mark keep the color while getting ?	7.240569114685059	who should Mark keep while getting the color ?	7.272394180297852	incorrect
what did Mark keep the color while getting ?	6.428731918334961	what did Mark keep while getting the color ?	6.387856960296631	correct
who should Philip use the memory while wearing ?	7.507595539093018	who should Philip use while wearing the memory ?	7.8422651290893555	incorrect
what did Philip use the memory while wearing ?	6.904984474182129	what did Philip use while wearing the memory ?	6.922633171081543	incorrect
who should Roger close the access before telling ?	8.413352966308594	who should Roger close before telling the access ?	8.989951133728027	incorrect
what did Roger close the access before telling ?	8.301538467407227	what did Roger close before telling the access ?	8.587952613830566	incorrect
who should Richard get the suit before fishing ?	6.967033863067627	who should Richard get before fishing the suit ?	7.768101692199707	incorrect
what did Richard get the suit before fishing ?	6.321206569671631	what did Richard get before fishing the suit ?	6.615589618682861	incorrect
who should William close the person without flying over ?	7.051390647888184	who should William close without flying over the person ?	7.35645055770874	incorrect
what did William close the person without flying over ?	6.644773483276367	what did William close without flying over the person ?	6.589953422546387	correct
who should Michael have the person after reading ?	6.523558616638184	who should Michael have after reading the person ?	6.776019096374512	incorrect
what did Michael have the person after reading ?	6.060797691345215	what did Michael have after reading the person ?	5.608275413513184	correct
who should Laura keep the book without depending on ?	6.490559101104736	who should Laura keep without depending on the book ?	6.509276390075684	incorrect
what did Laura keep the book without depending on ?	5.838408470153809	what did Laura keep without depending on the book ?	5.730561256408691	correct
who should Roger turn the back while driving ?	7.907466888427734	who should Roger turn while driving the back ?	8.270242691040039	incorrect
what did Roger turn the back while driving ?	7.396806240081787	what did Roger turn while driving the back ?	7.511029243469238	incorrect
who should Michael have the plan without reading ?	6.775699615478516	who should Michael have without reading the plan ?	7.077201843261719	incorrect
what did Michael have the plan without reading ?	6.180093288421631	what did Michael have without reading the plan ?	6.178094863891602	correct
who should Michael become the fuel after telling ?	7.452609062194824	who should Michael become after telling the fuel ?	7.547384262084961	incorrect
what did Michael become the fuel after telling ?	7.127566814422607	what did Michael become after telling the fuel ?	7.027376651763916	correct
who should Mark keep the ball while washing ?	6.904882907867432	who should Mark keep while washing the ball ?	7.165729522705078	incorrect
what did Mark keep the ball while washing ?	6.181081295013428	what did Mark keep while washing the ball ?	6.23974609375	incorrect
who should Laura get the cast after depending on ?	7.0134148597717285	who should Laura get after depending on the cast ?	6.524283409118652	correct
what did Laura get the cast after depending on ?	6.4736809730529785	what did Laura get after depending on the cast ?	5.827768325805664	correct
who should Richard work for the night before reading ?	5.723552227020264	who should Richard work for before reading the night ?	6.281351089477539	incorrect
what did Richard work for the night before reading ?	5.0535101890563965	what did Richard work for before reading the night ?	5.461894512176514	incorrect
who should Mark close the bird while watching ?	7.191939830780029	who should Mark close while watching the bird ?	7.073042869567871	correct
what did Mark close the bird while watching ?	6.485156059265137	what did Mark close while watching the bird ?	6.114840984344482	correct
who should Mark turn the dinner after losing ?	7.289308547973633	who should Mark turn after losing the dinner ?	6.305820465087891	correct
what did Mark turn the dinner after losing ?	6.666050434112549	what did Mark turn after losing the dinner ?	5.610656261444092	correct
who should Roger work for the access while moving ?	7.76574182510376	who should Roger work for while moving the access ?	7.884387493133545	incorrect
what did Roger work for the access while moving ?	7.37588357925415	what did Roger work for while moving the access ?	7.340362548828125	correct
who should Alexander study the fuel before driving ?	7.257155418395996	who should Alexander study before driving the fuel ?	7.269664287567139	incorrect
what did Alexander study the fuel before driving ?	7.030096054077148	what did Alexander study before driving the fuel ?	6.80828857421875	correct
who should Laura have the drop after losing ?	7.42796516418457	who should Laura have after losing the drop ?	6.898609638214111	correct
what did Laura have the drop after losing ?	6.890327453613281	what did Laura have after losing the drop ?	5.857946395874023	correct
who should Mark turn the baby after writing ?	6.320313453674316	who should Mark turn after writing the baby ?	6.417344093322754	incorrect
what did Mark turn the baby after writing ?	5.582487106323242	what did Mark turn after writing the baby ?	5.701291561126709	incorrect
who should Alexander work for the lady while driving ?	6.039037227630615	who should Alexander work for while driving the lady ?	6.577810287475586	incorrect
what did Alexander work for the lady while driving ?	5.640329360961914	what did Alexander work for while driving the lady ?	6.0656609535217285	incorrect
who should Richard study the general after wearing ?	7.038251876831055	who should Richard study after wearing the general ?	7.127636432647705	incorrect
what did Richard study the general after wearing ?	6.555752754211426	what did Richard study after wearing the general ?	6.370437145233154	correct
who should Michael study the bird without moving ?	6.464629173278809	who should Michael study without moving the bird ?	6.902227878570557	incorrect
what did Michael study the bird without moving ?	5.865523338317871	what did Michael study without moving the bird ?	6.087749481201172	incorrect
who should Philip present the person before sleeping in ?	6.783390522003174	who should Philip present before sleeping in the person ?	6.79469633102417	incorrect
what did Philip present the person before sleeping in ?	6.60806131362915	what did Philip present before sleeping in the person ?	6.469583988189697	correct
who should Michael have the valley after sleeping in ?	7.484341144561768	who should Michael have after sleeping in the valley ?	6.030200481414795	correct
what did Michael have the valley after sleeping in ?	6.996577262878418	what did Michael have after sleeping in the valley ?	5.185907363891602	correct
who should Mark close the growth while playing ?	8.134703636169434	who should Mark close while playing the growth ?	8.687408447265625	incorrect
what did Mark close the growth while playing ?	7.66148567199707	what did Mark close while playing the growth ?	7.997994422912598	incorrect
who should Sarah present the general without fishing ?	7.801562786102295	who should Sarah present without fishing the general ?	8.192012786865234	incorrect
what did Sarah present the general without fishing ?	7.350014686584473	what did Sarah present without fishing the general ?	7.255800247192383	correct
who should Richard become the movie after depending on ?	6.630751132965088	who should Richard become after depending on the movie ?	6.3412652015686035	correct
what did Richard become the movie after depending on ?	6.063268184661865	what did Richard become after depending on the movie ?	5.758949279785156	correct
who should Laura study the guess while facing ?	8.700410842895508	who should Laura study while facing the guess ?	8.542540550231934	correct
what did Laura study the guess while facing ?	8.206075668334961	what did Laura study while facing the guess ?	7.805519104003906	correct
who should William present the baby without making ?	6.780764579772949	who should William present without making the baby ?	6.935895919799805	incorrect
what did William present the baby without making ?	6.205872058868408	what did William present without making the baby ?	6.160236358642578	correct
who should Michael study the bear while playing ?	7.197580814361572	who should Michael study while playing the bear ?	7.408423900604248	incorrect
what did Michael study the bear while playing ?	6.188625335693359	what did Michael study while playing the bear ?	6.4086713790893555	incorrect
who should Roger study the rock after writing ?	7.516849517822266	who should Roger study after writing the rock ?	7.8306427001953125	incorrect
what did Roger study the rock after writing ?	7.329665184020996	what did Roger study after writing the rock ?	7.457345962524414	incorrect
who should Michael present the label while sleeping in ?	7.406312942504883	who should Michael present while sleeping in the label ?	7.287577152252197	correct
what did Michael present the label while sleeping in ?	6.990131855010986	what did Michael present while sleeping in the label ?	6.501383304595947	correct
who should William study the person before washing ?	7.1912055015563965	who should William study before washing the person ?	7.4461283683776855	incorrect
what did William study the person before washing ?	6.862325668334961	what did William study before washing the person ?	6.760214328765869	correct
who should Sarah keep the boom without flying over ?	7.240495681762695	who should Sarah keep without flying over the boom ?	6.939964771270752	correct
what did Sarah keep the boom without flying over ?	6.614945411682129	what did Sarah keep without flying over the boom ?	6.123047351837158	correct
who should Michael get the guess after moving ?	7.107679843902588	who should Michael get after moving the guess ?	7.018272399902344	correct
what did Michael get the guess after moving ?	6.48560094833374	what did Michael get after moving the guess ?	6.021524906158447	correct
who should Richard study the stadium before writing ?	6.86659049987793	who should Richard study before writing the stadium ?	7.5773091316223145	incorrect
what did Richard study the stadium before writing ?	6.377041339874268	what did Richard study before writing the stadium ?	6.85884952545166	incorrect
who should Donald study the ball after depending on ?	6.853329181671143	who should Donald study after depending on the ball ?	6.709550380706787	correct
what did Donald study the ball after depending on ?	6.524774551391602	what did Donald study after depending on the ball ?	6.25172233581543	correct
who should Sarah present the counter before losing ?	7.835557460784912	who should Sarah present before losing the counter ?	7.81612491607666	correct
what did Sarah present the counter before losing ?	7.294456958770752	what did Sarah present before losing the counter ?	6.951051235198975	correct
who should Michael turn the night after facing ?	7.3042497634887695	who should Michael turn after facing the night ?	6.701787948608398	correct
what did Michael turn the night after facing ?	6.5029215812683105	what did Michael turn after facing the night ?	5.911317825317383	correct
who should Sarah close the camera after getting ?	6.80010461807251	who should Sarah close after getting the camera ?	6.525990009307861	correct
what did Sarah close the camera after getting ?	6.137851715087891	what did Sarah close after getting the camera ?	5.7470879554748535	correct
who should Sarah become the access before watching ?	7.949636459350586	who should Sarah become before watching the access ?	7.671621322631836	correct
what did Sarah become the access before watching ?	7.4971513748168945	what did Sarah become before watching the access ?	7.308661937713623	correct
who should Richard have the stadium while trying ?	7.576406478881836	who should Richard have while trying the stadium ?	7.864733695983887	incorrect
what did Richard have the stadium while trying ?	6.919816493988037	what did Richard have while trying the stadium ?	6.663918495178223	correct
who should Richard close the stadium without watching ?	7.3311872482299805	who should Richard close without watching the stadium ?	7.456093788146973	incorrect
what did Richard close the stadium without watching ?	6.724780559539795	what did Richard close without watching the stadium ?	6.659374237060547	correct
who should Richard get the counter after washing ?	7.738518714904785	who should Richard get after washing the counter ?	6.699941635131836	correct
what did Richard get the counter after washing ?	6.836490631103516	what did Richard get after washing the counter ?	5.615570068359375	correct
who should Alexander use the camera before fishing ?	6.289769649505615	who should Alexander use before fishing the camera ?	7.517029762268066	incorrect
what did Alexander use the camera before fishing ?	5.959013938903809	what did Alexander use before fishing the camera ?	6.741307735443115	incorrect
who should Sarah use the baby without washing ?	6.326717376708984	who should Sarah use without washing the baby ?	6.54539155960083	incorrect
what did Sarah use the baby without washing ?	5.724645614624023	what did Sarah use without washing the baby ?	5.4732890129089355	correct
