,best
adjunct_island,0.431
adv_order,0.851
anaphor_gender_agreement,0.547
anaphor_number_agreement,0.75
center_embedding_double_1,0.656
center_embedding_double_2,0.637
center_embedding_single_1,0.75
center_embedding_single_2,0.607
complex_np_island,0.395
coordinate_structure_constrain_object_extraction,0.614
determiner_noun_agreement_1,0.823
determiner_noun_agreement_2,0.773
determiner_noun_agreement_adj_1,0.755
determiner_noun_agreement_adj_2,0.769
ellipsis,0.728
green_ideas,0.592
intransitive,0.481
left_branch_island_simple_question,0.359
matrix_question_npi_licensor_present,0.278
npi_present,0.658
only_npi_licensor_present,0.805
only_npi_scope,0.729
pp_order,0.723
principle_A_c_command,0.606
principle_A_domain_1,0.998
principle_A_domain_2,0.641
principle_A_domain_3,0.485
recursion_intensifier_adj_long,0.91
recursion_intensifier_adj_medium,0.962
recursion_intensifier_adj_short,0.961
recursion_intensifier_adv_long,0.144
recursion_intensifier_adv_medium,0.081
recursion_intensifier_adv_short,0.139
recursion_poss_ditransitive_long,0.768
recursion_poss_ditransitive_medium,0.705
recursion_poss_ditransitive_short,0.629
recursion_poss_transitive_long,0.869
recursion_poss_transitive_medium,0.932
recursion_poss_transitive_short,0.984
recursion_pp_is_long,0.216
recursion_pp_is_medium,0.421
recursion_pp_is_short,0.675
recursion_pp_verb_long,0.836
recursion_pp_verb_medium,0.877
recursion_pp_verb_short,0.962
sentential_negation_npi_licensor_present,0.417
sentential_negation_npi_scope,0.403
subj_aux_agreement_question_vary_aux,0.613
subj_aux_agreement_question_vary_subj,0.497
subj_aux_vary_subj,0.827
subj_aux_vary_verb,0.959
subj_aux_vary_verb_pp,0.669
subj_aux_vary_verb_rc,0.639
subj_verb_vary_verb,0.78
svo_vos,0.685
swapped_ditransitive_1,0.579
swapped_ditransitive_2,0.723
transitive,0.479
wh_island,0.702
wh_questions_object_gap,0.567
wh_questions_object_gap_long_distance,0.535
wh_questions_subject_gap,0.897
wh_questions_subject_gap_long_distance,0.951
wh_vs_that_no_gap,0.999
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.097
wh_vs_that_with_gap_long_distance,0.081
