,best
adjunct_island,0.651
anaphor_gender_agreement,0.78
anaphor_number_agreement,0.921
animate_subject_passive,0.609
animate_subject_trans,0.684
causative,0.679
complex_NP_island,0.501
coordinate_structure_constraint_complex_left_branch,0.232
coordinate_structure_constraint_object_extraction,0.699
determiner_noun_agreement_1,0.897
determiner_noun_agreement_2,0.895
determiner_noun_agreement_irregular_1,0.774
determiner_noun_agreement_irregular_2,0.914
determiner_noun_agreement_with_adj_2,0.841
determiner_noun_agreement_with_adj_irregular_1,0.754
determiner_noun_agreement_with_adj_irregular_2,0.842
determiner_noun_agreement_with_adjective_1,0.802
distractor_agreement_relational_noun,0.699
distractor_agreement_relative_clause,0.501
drop_argument,0.441
ellipsis_n_bar_1,0.744
ellipsis_n_bar_2,0.834
existential_there_object_raising,0.71
existential_there_quantifiers_1,0.95
existential_there_quantifiers_2,0.409
existential_there_subject_raising,0.743
expletive_it_object_raising,0.718
inchoative,0.629
intransitive,0.546
irregular_past_participle_adjectives,0.701
irregular_past_participle_verbs,0.85
irregular_plural_subject_verb_agreement_1,0.708
irregular_plural_subject_verb_agreement_2,0.8
left_branch_island_echo_question,0.59
left_branch_island_simple_question,0.282
matrix_question_npi_licensor_present,0.037
npi_present_1,0.477
npi_present_2,0.523
only_npi_licensor_present,0.999
only_npi_scope,0.737
passive_1,0.658
passive_2,0.607
principle_A_c_command,0.473
principle_A_case_1,0.997
principle_A_case_2,0.863
principle_A_domain_1,0.985
principle_A_domain_2,0.8
principle_A_domain_3,0.579
principle_A_reconstruction,0.53
regular_plural_subject_verb_agreement_1,0.768
regular_plural_subject_verb_agreement_2,0.802
sentential_negation_npi_licensor_present,0.975
sentential_negation_npi_scope,0.285
sentential_subject_island,0.362
superlative_quantifiers_1,0.617
superlative_quantifiers_2,0.976
tough_vs_raising_1,0.486
tough_vs_raising_2,0.623
transitive,0.662
wh_island,0.655
wh_questions_object_gap,0.67
wh_questions_subject_gap,0.802
wh_questions_subject_gap_long_distance,0.85
wh_vs_that_no_gap,0.957
wh_vs_that_no_gap_long_distance,0.974
wh_vs_that_with_gap,0.314
wh_vs_that_with_gap_long_distance,0.113
