sentence1	PPL1	Sentence2	PPL2	Correct
Who would Maria wanna go?	6.0310282707214355	Why would Maria wanna go?	5.633598327636719	correct
Who does the same student wanna watch the video?	5.106942176818848	Where does the same student wanna watch the video?	5.148009300231934	incorrect
Who did the famous president wanna lead the group?	5.943267822265625	Why did the famous president wanna lead the group?	5.758406639099121	correct
Who does Ross wanna arrive early?	6.995669364929199	Why does Ross wanna arrive early?	6.863318920135498	correct
Who did Maria wanna perform the music?	5.532741069793701	Why did Maria wanna perform the music?	5.334028720855713	correct
Who would the French teacher wanna believe the news?	5.89934778213501	When would the French teacher wanna believe the news?	6.060234069824219	incorrect
Who does Maria wanna rest?	6.669308662414551	Why does Maria wanna rest?	6.2050909996032715	correct
Who would James wanna swim?	6.6255340576171875	Why would James wanna swim?	6.7475905418396	incorrect
Who did the professional man wanna see the film?	5.073569297790527	Where did the professional man wanna see the film?	5.042675018310547	correct
Who does the special leader wanna lead the group?	5.93165922164917	When does the special leader wanna lead the group?	5.983283996582031	incorrect
Who did Joe wanna swim?	6.4146037101745605	Where did Joe wanna swim?	6.3450822830200195	correct
Who did John wanna rest?	6.691352844238281	Where did John wanna rest?	6.264467239379883	correct
Who will Ross wanna travel?	7.3636603355407715	Where will Ross wanna travel?	6.8235626220703125	correct
Who would the famous friend wanna trust the friend?	6.562308311462402	Why would the famous friend wanna trust the friend?	5.9980950355529785	correct
Who did Dennis wanna rest?	7.363779544830322	Where did Dennis wanna rest?	6.953043460845947	correct
Who did the young doctor wanna save money?	5.6653032302856445	Why did the young doctor wanna save money?	5.530991077423096	correct
Who will the happy officer wanna serve the community?	6.309963703155518	When will the happy officer wanna serve the community?	5.937141418457031	correct
Who will Oliver wanna walk the dog?	6.53877067565918	Where will Oliver wanna walk the dog?	6.187418460845947	correct
Who will the poor woman wanna find the way?	5.147822380065918	When will the poor woman wanna find the way?	4.935345649719238	correct
Who did Kelly wanna wait?	6.450705051422119	Where did Kelly wanna wait?	6.0588812828063965	correct
Who does Michael wanna travel?	6.43218994140625	How does Michael wanna travel?	6.1138014793396	correct
Who will Dan wanna perform the music?	6.221207141876221	Where will Dan wanna perform the music?	5.93123197555542	correct
Who did the professional player wanna reach out to the man?	5.314872741699219	When did the professional player wanna reach out to the man?	5.386936187744141	incorrect
Who did Alice wanna travel?	6.710877895355225	Where did Alice wanna travel?	6.495498180389404	correct
Who will Ross wanna wait?	7.058059215545654	Where will Ross wanna wait?	6.509063720703125	correct
What would Andy wanna leave the gift at home?	5.874650001525879	Where would Andy wanna leave the gift at home?	5.7757697105407715	correct
Who would Alexander wanna rest?	7.201816082000732	Where would Alexander wanna rest?	6.8130340576171875	correct
Who will the happy parent wanna help the child?	6.071138858795166	Where will the happy parent wanna help the child?	5.776514053344727	correct
Who would Brian wanna go?	5.788084030151367	When would Brian wanna go?	5.9228949546813965	incorrect
Who would the active team wanna attack the city?	6.0978569984436035	When would the active team wanna attack the city?	5.949893951416016	correct
Who will the Australian student wanna trust the assistant?	7.017644882202148	When will the Australian student wanna trust the assistant?	6.460912227630615	correct
Who did the rich parent wanna help the student?	6.376885414123535	Why did the rich parent wanna help the student?	6.333024978637695	correct
Who did Philip wanna go?	5.436779499053955	Why did Philip wanna go?	5.416421413421631	correct
Who will the young man wanna love the family?	5.193434238433838	When will the young man wanna love the family?	4.766425132751465	correct
Who will the special minister wanna lead the group?	6.364175796508789	When will the special minister wanna lead the group?	6.04680871963501	correct
Who would the friendly soldier wanna serve the community?	6.437716007232666	When would the friendly soldier wanna serve the community?	6.412586212158203	correct
Who does Andy wanna perform the music?	5.814919948577881	Why does Andy wanna perform the music?	5.324950218200684	correct
