sentence1	PPL1	Sentence2	PPL2	Correct
Lawrence reports that Peter's wife introduces himself to others.	5.494008541107178	Lawrence reports that Peter's wife introduces herself to others.	5.419259548187256	correct
The female president reports that Ruth's brother introduces herself to others.	5.7612152099609375	The female president reports that Ruth's brother introduces himself to others.	5.882229804992676	incorrect
Ann reports that the male professor who trusts Ann teaches herself.	6.637271404266357	Ann reports that the male professor who trusts Ann teaches himself.	6.530599117279053	correct
Anthony shows that Charlie's mother helps himself.	5.0650177001953125	Anthony shows that Charlie's mother helps herself.	5.035184383392334	correct
The lady shows that Helen's husband helps herself.	6.534519672393799	The lady shows that Helen's husband helps himself.	6.6254191398620605	incorrect
The king writes that Brian's daughter hides himself from the enemy.	5.504047393798828	The king writes that Brian's daughter hides herself from the enemy.	5.508624076843262	incorrect
The daughter writes that Anna's brother hides herself from the enemy.	5.674815654754639	The daughter writes that Anna's brother hides himself from the enemy.	5.661310195922852	correct
The king reports that William's mother tells himself the truth.	5.435422420501709	The king reports that William's mother tells herself the truth.	5.4430060386657715	incorrect
Sarah reports that Victoria's uncle tells herself the truth.	5.664220809936523	Sarah reports that Victoria's uncle tells himself the truth.	5.702578067779541	incorrect
Sarah reports that the boy who tells Sarah the story helps herself.	5.3671417236328125	Sarah reports that the boy who tells Sarah the story helps himself.	5.331628322601318	correct
The king reports that the daughter who tells the king the story helps himself.	5.196042060852051	The king reports that the daughter who tells the king the story helps herself.	5.224282741546631	incorrect
The male president learns that Jeff's wife trusts himself.	6.140124320983887	The male president learns that Jeff's wife trusts herself.	6.109382629394531	correct
The female player learns that Mary's uncle trusts herself.	5.727931022644043	The female player learns that Mary's uncle trusts himself.	5.8586249351501465	incorrect
The female player learns that the man who trusts the female player hits herself.	4.5159173011779785	The female player learns that the man who trusts the female player hits himself.	4.557239055633545	incorrect
The male president learns that the princess who trusts the male president hits himself.	5.487227439880371	The male president learns that the princess who trusts the male president hits herself.	5.45875358581543	correct
Louis hears that Alexander's sister enjoys himself in the park.	5.626075744628906	Louis hears that Alexander's sister enjoys herself in the park.	5.616175174713135	correct
The lady hears that Maria's husband enjoys herself in the park.	5.586772918701172	The lady hears that Maria's husband enjoys himself in the park.	5.588007926940918	incorrect
The lady hears that the male president who likes the lady introduces herself to others.	5.441537857055664	The lady hears that the male president who likes the lady introduces himself to others.	5.456417083740234	incorrect
Louis hears that the mother who likes Louis introduces himself to others.	6.054239273071289	Louis hears that the mother who likes Louis introduces herself to others.	6.028254508972168	correct
The princess believes that the male player who joins the princess enjoys herself in the park.	5.128334999084473	The princess believes that the male player who joins the princess enjoys himself in the park.	5.206512451171875	incorrect
Ryan believes that the female professor who joins Ryan enjoys himself in the park.	6.211756229400635	Ryan believes that the female professor who joins Ryan enjoys herself in the park.	6.168432712554932	correct
The brother writes that Thomas's sister supports himself.	6.347463130950928	The brother writes that Thomas's sister supports herself.	6.3744025230407715	incorrect
Elizabeth writes that Helen's brother supports herself.	5.327243328094482	Elizabeth writes that Helen's brother supports himself.	5.437972545623779	incorrect
Elizabeth writes that the male player who supports Elizabeth hides herself from the enemy.	4.998161315917969	Elizabeth writes that the male player who supports Elizabeth hides himself from the enemy.	5.032421588897705	incorrect
