sentence1	PPL1	Sentence2	PPL2	Correct
Who should Mike tell a story to Jonathan while helping?	6.743449687957764	Who should Mike tell a story to while helping Jonathan?	6.592799663543701	correct
What did Sarah throw the ball after putting at home?	5.984576225280762	What did Sarah throw after putting the ball at home?	5.893968105316162	correct
Who should this boy tell the story to Richard after hitting?	6.011219501495361	Who should this boy tell the story to after hitting Richard?	5.805324554443359	correct
Who should Helen ask Catherine after arresting?	9.211508750915527	Who should Helen ask after arresting Catherine?	7.912184715270996	correct
Who did Ann see Kelly while attacking?	8.152302742004395	Who did Ann see while attacking Kelly?	7.3809051513671875	correct
What did Ann show the result after producing?	8.30254077911377	What did Ann show after producing the result?	7.02508544921875	correct
Who should that father mention Ruth when telling the story to?	6.222641944885254	Who should that father mention when telling the story to Ruth?	5.200040817260742	correct
What did that father talk about history when studying?	6.181085586547852	What did that father talk about when studying history?	5.482922077178955	correct
Who should this president kill Andy before meeting?	8.149003982543945	Who should this president kill before meeting Andy?	7.6288676261901855	correct
What did this president build the system before developing?	7.199496746063232	What did this president build before developing the system?	6.270975589752197	correct
Who should Peter trust Jerry after arresting?	9.0592679977417	Who should Peter trust after arresting Jerry?	8.052532196044922	correct
What did Peter help the student to do after arresting?	6.648445129394531	What did Peter help to do after arresting the student?	5.826450824737549	correct
What should Walter watch Sarah before killing?	8.739278793334961	What should Walter watch before killing Sarah?	8.011200904846191	correct
What did Walter ask the question before answering?	6.440642356872559	What did Walter ask before answering the question?	5.8133864402771	correct
Who should the doctor talk to Louis after writing about?	5.708728790283203	Who should the doctor talk to after writing about Louis?	5.318755149841309	correct
What did the doctor hear the music after writing?	5.278104782104492	What did the doctor hear after writing the music?	5.265547752380371	correct
Who should Jason ask Catherine after leaving at home?	7.070394039154053	Who should Jason ask after leaving Catherine at home?	6.500590801239014	correct
Who should Louis call Jonathan after sending the letter?	6.379337787628174	Who should Louis call after sending Jonathan the letter?	6.712276458740234	incorrect
Who should Victoria meet Jason while sharing the food with?	6.536426067352295	Who should Victoria meet while sharing the food with Jason?	6.170830726623535	correct
Who did Victoria like the children while sharing the food with?	5.741580009460449	Who did Victoria like while sharing the food with the children?	5.3641815185546875	correct
Who should this professor support Victor while choosing?	8.570703506469727	Who should this professor support while choosing Victor?	8.04140853881836	correct
