sentence1	PPL1	Sentence2	PPL2	Correct
Who should Mike tell a story to Jonathan while helping?	6.927855014801025	Who should Mike tell a story to while helping Jonathan?	6.825937747955322	correct
What did Sarah throw the ball after putting at home?	6.677162170410156	What did Sarah throw after putting the ball at home?	6.623412609100342	correct
Who should this boy tell the story to Richard after hitting?	6.6738433837890625	Who should this boy tell the story to after hitting Richard?	6.355823993682861	correct
Who should Helen ask Catherine after arresting?	8.602266311645508	Who should Helen ask after arresting Catherine?	8.092264175415039	correct
Who did Ann see Kelly while attacking?	9.57678508758545	Who did Ann see while attacking Kelly?	8.69019889831543	correct
What did Ann show the result after producing?	8.773978233337402	What did Ann show after producing the result?	8.324597358703613	correct
Who should that father mention Ruth when telling the story to?	6.897853851318359	Who should that father mention when telling the story to Ruth?	6.223390102386475	correct
What did that father talk about history when studying?	6.491590976715088	What did that father talk about when studying history?	6.267909526824951	correct
Who should this president kill Andy before meeting?	7.876781463623047	Who should this president kill before meeting Andy?	7.56028938293457	correct
What did this president build the system before developing?	6.722420692443848	What did this president build before developing the system?	6.494955539703369	correct
Who should Peter trust Jerry after arresting?	8.521585464477539	Who should Peter trust after arresting Jerry?	7.523006439208984	correct
What did Peter help the student to do after arresting?	7.039045333862305	What did Peter help to do after arresting the student?	6.396899223327637	correct
What should Walter watch Sarah before killing?	8.932247161865234	What should Walter watch before killing Sarah?	8.2718505859375	correct
What did Walter ask the question before answering?	6.736555576324463	What did Walter ask before answering the question?	6.6071062088012695	correct
Who should the doctor talk to Louis after writing about?	6.996697425842285	Who should the doctor talk to after writing about Louis?	6.980173587799072	correct
What did the doctor hear the music after writing?	5.75430154800415	What did the doctor hear after writing the music?	5.243339538574219	correct
Who should Jason ask Catherine after leaving at home?	7.312034606933594	Who should Jason ask after leaving Catherine at home?	7.320753574371338	incorrect
Who should Louis call Jonathan after sending the letter?	7.242513179779053	Who should Louis call after sending Jonathan the letter?	8.187588691711426	incorrect
Who should Victoria meet Jason while sharing the food with?	7.533847332000732	Who should Victoria meet while sharing the food with Jason?	6.347272872924805	correct
Who did Victoria like the children while sharing the food with?	6.458561420440674	Who did Victoria like while sharing the food with the children?	6.0469512939453125	correct
Who should this professor support Victor while choosing?	8.626238822937012	Who should this professor support while choosing Victor?	8.110648155212402	correct
What did the girl throw the ball when she decided not to throw?	4.549940586090088	What did the girl throw when she decided not to throw the ball?	4.4859299659729	correct
What did this doctor enjoy the music while performing?	6.618377685546875	What did this doctor enjoy while performing the music?	6.342524528503418	correct
What did the brother take the picture after drawing?	6.223236083984375	What did the brother take after drawing the picture?	6.1677117347717285	correct
Who should Bill understand Catherine before marrying?	8.674214363098145	Who should Bill understand before marrying Catherine?	8.229337692260742	correct
Who should Anthony follow Adam when protecting?	9.660484313964844	Who should Anthony follow when protecting Adam?	8.529090881347656	correct
Who should Richard meet Alice after informing?	8.165910720825195	Who should Richard meet after informing Alice?	7.644600868225098	correct
What did Richard serve the government after informing?	7.665308475494385	What did Richard serve after informing the government?	7.339263916015625	correct
Who should this father teach Tony after telling a story to?	6.748582363128662	Who should this father teach after telling a story to Tony?	5.965027809143066	correct
What did this father hear the music after enjoying?	6.008384704589844	What did this father hear after enjoying the music?	5.612335205078125	correct
Who should Catherine serve Peter when marrying?	8.38716983795166	Who should Catherine serve when marrying Peter?	8.057568550109863	correct
What did Mary attack the enemy when saving?	7.231239318847656	What did Mary attack when saving the enemy?	7.162173271179199	correct
What did that daughter paint the wall without creating?	7.400692462921143	What did that daughter paint without creating the wall?	7.114657878875732	correct
Who should Jerry help Tony when explaining the rules to?	7.501884460449219	Who should Jerry help when explaining the rules to Tony?	6.703851222991943	correct
What did Jerry report the crime when explaining?	8.223684310913086	What did Jerry report when explaining the crime?	7.519197463989258	correct
Who should Elizabeth teach Tony before attacking?	9.666979789733887	Who should Elizabeth teach before attacking Tony?	8.87623405456543	correct
What did Elizabeth bring the people before attacking?	8.01704216003418	What did Elizabeth bring before attacking the people?	7.371582984924316	correct
Who should that player call Fred when writing to?	7.81956672668457	Who should that player call when writing to Fred?	7.571872234344482	correct
Who did that player play with the team when writing to?	6.01111364364624	Who did that player play with when writing to the team?	5.9502973556518555	correct
Who should Louis lead Elizabeth while informing?	8.867073059082031	Who should Louis lead while informing Elizabeth?	8.429296493530273	correct
What did Louis see the film while explaining?	7.079659938812256	What did Louis see while explaining the film?	7.03938627243042	correct
Who should Louis support Peter when writing to?	8.183195114135742	Who should Louis support when writing to Peter?	8.057570457458496	correct
What did Louis start the project when writing?	7.51007080078125	What did Louis start when writing the project?	7.621891021728516	incorrect
Who should the player defeat Martin when fighting with?	6.947493076324463	Who should the player defeat when fighting with Martin?	6.472074508666992	correct
What did the player report the crime when committing?	6.2588582038879395	What did the player report when committing the crime?	5.65047025680542	correct
Who should Sarah meet Anna without teaching?	8.140483856201172	Who should Sarah meet without teaching Anna?	7.727012634277344	correct
What did Sarah carry the arms without teaching?	7.720669746398926	What did Sarah carry without teaching the arms?	8.081395149230957	incorrect
Who should that professor defeat Jason before loving?	7.500601768493652	Who should that professor defeat before loving Jason?	7.240360736846924	correct
What did that professor make the plan before loving?	6.382497310638428	What did that professor make before loving the plan?	6.369922161102295	correct
Who should that brother follow Scott while explaining to?	7.877264499664307	Who should that brother follow while explaining to Scott?	7.132151126861572	correct
What did that brother report the crime while explaining?	7.67566442489624	What did that brother report while explaining the crime?	7.194958209991455	correct
Who should Roger call Charles after putting at home?	7.236484050750732	Who should Roger call after putting Charles at home?	7.164622783660889	correct
Who did Roger support the team after putting in trouble?	6.285613536834717	Who did Roger support after putting the team in trouble?	6.660123348236084	incorrect
Who should Bill serve Scott before helping?	8.666996002197266	Who should Bill serve before helping Scott?	8.22562026977539	correct
What did Bill understand the story before telling?	7.298108100891113	What did Bill understand before telling the story?	7.121337890625	correct
Who should Jason follow Charles when facing?	9.055699348449707	Who should Jason follow when facing Charles?	8.382020950317383	correct
What did Jason serve the community when facing?	7.588066101074219	What did Jason serve when facing the community?	6.9338507652282715	correct
Who should Walter save Helen before helping?	8.934760093688965	Who should Walter save before helping Helen?	8.727081298828125	correct
What did Walter learn history before reading?	8.746756553649902	What did Walter learn before reading history?	8.88400936126709	incorrect
Who should Bill visit Ted without taking?	8.740796089172363	Who should Bill visit without taking Ted?	8.637084007263184	correct
Who should Michael watch Martin while understanding?	8.67430591583252	Who should Michael watch while understanding Martin?	8.495579719543457	correct
Who should Bobby meet Walter when helping?	9.007564544677734	Who should Bobby meet when helping Walter?	8.713071823120117	correct
Who should the princess tell Ruth the story while saving?	6.85823392868042	Who should the princess tell the story while saving Ruth?	6.097262859344482	correct
Who should that mother love Ann after telling the news?	6.648692607879639	Who should that mother love after telling Ann the news?	7.272132873535156	incorrect
Who should the professor meet Peter before following?	7.987855911254883	Who should the professor meet before following Peter?	7.242796897888184	correct
Who should that father ask Richard without telling the news?	6.35818338394165	Who should that father ask without telling Richard the news?	6.744528293609619	incorrect
Who should this prince teach Elizabeth before loving?	7.601072788238525	Who should this prince teach before loving Elizabeth?	7.1430792808532715	correct
Who should the player love Richard after understanding?	7.885074138641357	Who should the player love after understanding Richard?	7.757944583892822	correct
What did Richard send the news when reporting?	7.989754676818848	What did Richard send when reporting the news?	7.373918056488037	correct
What did Ann serve the community without supporting?	8.542346954345703	What did Ann serve without supporting the community?	8.053886413574219	correct
Who should Patrick train Victoria without meeting?	8.986435890197754	Who should Patrick train without meeting Victoria?	8.491146087646484	correct
What did Patrick send the message without reading?	6.94987678527832	What did Patrick send without reading the message?	6.959156036376953	incorrect
Who should the president support Mary before leaving?	6.846047401428223	Who should the president support before leaving Mary?	7.21579122543335	incorrect
What did the president teach the course before retiring from?	6.378478527069092	What did the president teach before retiring from the course?	6.375429630279541	correct
Who should this player serve Elizabeth without explaining to?	8.357795715332031	Who should this player serve without explaining to Elizabeth?	7.420046329498291	correct
What did that princess read the news before finding?	6.887930393218994	What did that princess read before finding the news?	6.669656276702881	correct
What did that princess keep the car without using?	7.511057376861572	What did that princess keep without using the car?	7.005677700042725	correct
Who did Alice invite her friend after seeing?	6.416009902954102	Who did Alice invite after seeing her friend?	6.346744537353516	correct
Who should Joe help Jason after calling?	8.94934368133545	Who should Joe help after calling Jason?	8.11209774017334	correct
What did Catherine hit the target when describing?	8.308988571166992	What did Catherine hit when describing the target?	7.544581890106201	correct
Who should this princess love Walter without supporting?	9.237388610839844	Who should this princess love without supporting Walter?	8.431754112243652	correct
Who should Brian invite Peter when trusting?	7.553956985473633	Who should Brian invite when trusting Peter?	7.16440486907959	correct
What did Walter love the family before enjoying?	7.92343807220459	What did Walter love before enjoying the family?	7.386266231536865	correct
Who should Henry join Fred after watching for a while?	6.621617794036865	Who should Henry join after watching Fred for a while?	6.516167640686035	correct
Who should Scott see Jane without reaching?	8.37762451171875	Who should Scott see without reaching Jane?	7.418332099914551	correct
Who should that lady invite Pierre before seeing?	8.025382995605469	Who should that lady invite before seeing Pierre?	7.274477005004883	correct
What did that lady manage the team before seeing?	7.351109981536865	What did that lady manage before seeing the team?	7.084667682647705	correct
Who should the daughter marry Henry after reporting?	8.066875457763672	Who should the daughter marry after reporting Henry?	8.009492874145508	correct
What did that princess describe the task without performing?	7.851155757904053	What did that princess describe without performing the task?	7.45909309387207	correct
Who should Maria defeat Scott when playing with?	8.352343559265137	Who should Maria defeat when playing with Scott?	7.477411270141602	correct
Who should Victoria help Scott after facing?	9.254820823669434	Who should Victoria help after facing Scott?	8.03808307647705	correct
Who should Roger visit Bill before loving?	8.05894660949707	Who should Roger visit before loving Bill?	6.981919288635254	correct
What did Kelly start the war without controlling?	8.256697654724121	What did Kelly start without controlling the war?	8.243509292602539	correct
What did the teacher read the book after grading?	6.073907375335693	What did the teacher read after grading the book?	5.943515300750732	correct
Who should Bobby follow Andy before asking about?	8.509613037109375	Who should Bobby follow before asking about Andy?	7.5444841384887695	correct
Who did Bobby play with the team before asking about?	6.465585231781006	Who did Bobby play with before asking about the team?	6.437901496887207	correct
Who should the player join Alice after protecting?	8.085855484008789	Who should the player join after protecting Alice?	7.03187370300293	correct
What did the player attack the enemy after protecting?	6.093542575836182	What did the player attack after protecting the enemy?	5.476149082183838	correct
Who should Jason lead Jane when carrying?	9.16030502319336	Who should Jason lead when carrying Jane?	8.545961380004883	correct
Who should Jane support Tom before finding?	8.7507905960083	Who should Jane support before finding Tom?	8.74463176727295	correct
Who should Bill tell Sarah the story after saving?	7.480897903442383	Who should Bill tell the story after saving Sarah?	6.125457763671875	correct
Who should Roger meet Kelly after giving the money?	6.7619733810424805	Who should Roger meet after giving Kelly the money?	6.457430362701416	correct
What did Roger hit the ball after giving him?	6.348694801330566	What did Roger hit after giving him the ball?	6.539651870727539	incorrect
Who should the father marry Alice before telling the secret to?	6.3551177978515625	Who should the father marry before telling the secret to Alice?	5.950028419494629	correct
