sentence1	PPL1	Sentence2	PPL2	Correct
Will the woman who rest did attack that city?	7.87906551361084	Did the woman who will rest attack that city?	7.232435703277588	correct
Can this president who join the party didn't help this family?	6.608948707580566	Didn't this president who can join the party help this family?	6.037181377410889	correct
Should that professor who wait might explain the reason?	8.083414077758789	Might that professor who should wait explain the reason?	8.60959529876709	incorrect
Won't the father who teach the professor did face this risk?	6.927201747894287	Did the father who won't teach the professor face this risk?	6.618836879730225	correct
Can the father who tell the story to the mother shouldn't help that child?	5.189679145812988	Shouldn't the father who can tell the story to the mother help that child?	4.7869873046875	correct
Did the president who wait can't tell a story?	6.88088321685791	Can't the president who did wait tell a story?	7.135687351226807	incorrect
Won't the wife who attack the soldier might describe this process?	6.93983268737793	Might the wife who won't attack the soldier describe this process?	7.412985324859619	incorrect
Should the player who love the man would enjoy this film?	5.64307165145874	Would the player who should love the man enjoy this film?	5.874582290649414	incorrect
Could the brother who support the council might talk?	6.662213325500488	Might the brother who could support the council talk?	7.312025547027588	incorrect
Might this president who support the friend must marry the man?	7.571761131286621	Must this president who might support the friend marry the man?	7.418490886688232	correct
Could the king who work will watch the television?	7.369121551513672	Will the king who could work watch the television?	7.74066162109375	incorrect
Can that lady who understand the student should work?	7.330084800720215	Should that lady who can understand the student work?	6.2190375328063965	correct
Might that president who hit the boy couldn't serve the government?	6.990660190582275	Couldn't that president who might hit the boy serve the government?	6.003409385681152	correct
Should this player who travel might sell that car?	7.814430236816406	Might this player who should travel sell that car?	8.428191184997559	incorrect
Does the king who run might support that position?	8.007867813110352	Might the king who does run support that position?	8.405778884887695	incorrect
Might this king who save the soldier should put this name on the book?	7.046530723571777	Should this king who might save the soldier put this name on the book?	6.207552909851074	correct
Could that player who invite the teacher does send the letter?	6.485816478729248	Does that player who could invite the teacher send the letter?	6.3646087646484375	correct
Did this player who sit may enjoy that music?	7.893896579742432	May this player who did sit enjoy that music?	7.79907751083374	correct
Doesn't this professor who see the woman should wait?	7.285301208496094	Should this professor who doesn't see the woman wait?	6.384967803955078	correct
Won't the boy who serve the minister can't learn that language?	6.1671953201293945	Can't the boy who won't serve the minister learn that language?	6.174221038818359	incorrect
Couldn't that woman who travel must ask the question?	5.578202724456787	Must that woman who couldn't travel ask the question?	6.721048831939697	incorrect
Does this boy who believe the woman would live with a family?	6.020364284515381	Would this boy who does believe the woman live with a family?	5.801487922668457	correct
May the girl who meet the president might talk?	6.948277473449707	Might the girl who may meet the president talk?	7.668496608734131	incorrect
Can the doctor who rest doesn't show this picture to the man?	6.481003284454346	Doesn't the doctor who can rest show this picture to the man?	5.929605960845947	correct
Mustn't this wife who see the child didn't arrive?	6.887061595916748	Didn't this wife who mustn't see the child arrive?	6.1923136711120605	correct
Would the boy who teach the teacher didn't work?	5.794503688812256	Didn't the boy who would teach the teacher work?	5.616061210632324	correct
Didn't that doctor who see the woman should give some information?	6.298276424407959	Should that doctor who didn't see the woman give some information?	5.805290222167969	correct
Should this player who marry the woman will stop the program?	6.575739860534668	Will this player who should marry the woman stop the program?	6.909557342529297	incorrect
May this brother who marry the actor mustn't throw that ball?	7.545385837554932	Mustn't this brother who may marry the actor throw that ball?	7.514458179473877	correct
Might the professor who run can understand this language?	7.61914587020874	Can the professor who might run understand this language?	7.487188816070557	correct
Will that brother who arrive did stop this car?	8.095161437988281	Did that brother who will arrive stop this car?	7.25166654586792	correct
Mustn't the professor who stand might help that family?	7.922708034515381	Might the professor who mustn't stand help that family?	7.715750694274902	correct
