sentence1	PPL1	Sentence2	PPL2	Correct
Who did this father learn whether Louis served at the party?	7.260134696960449	Who did this father learn that Louis served at the party?	6.633875846862793	correct
What did this father learn whether Louis taught?	8.493532180786133	What did this father learn that Louis taught?	7.595261573791504	correct
What might this father find out who taught?	6.1316142082214355	What might this father find out he taught?	6.380283355712891	incorrect
What might this father find out who drew?	6.445807456970215	What might this father find out he drew?	6.637228488922119	incorrect
Who did this male professor know whether Ryan found?	8.57119083404541	Who did this male professor know that Ryan found?	7.9229302406311035	correct
What did this male professor know whether Ryan shared with others?	7.3441314697265625	What did this male professor know that Ryan shared with others?	6.876682758331299	correct
What won't this male professor know who shared with others?	6.442713260650635	What won't this male professor know he shared with others?	6.179766654968262	correct
What won't this male professor know who chose?	6.927648067474365	What won't this male professor know he chose?	6.701014995574951	correct
Who did this woman hear whether Elizabeth defeated?	8.48471736907959	Who did this woman hear that Elizabeth defeated?	7.585238456726074	correct
What doesn't this woman know who chose?	5.60028076171875	What doesn't this woman know she chose?	5.313368320465088	correct
What doesn't this woman know who found?	5.683335781097412	What doesn't this woman know she found?	5.412692070007324	correct
What did the man hear whether Anna remembered?	7.367231369018555	What did the man hear that Anna remembered?	6.3864359855651855	correct
What would the man say who remembered?	5.977811813354492	What would the man say he remembered?	5.2724714279174805	correct
What would the man say who chose?	5.927061080932617	What would the man say he chose?	5.251882553100586	correct
What did this girl see whether Bill built?	8.100381851196289	What did this girl see that Bill built?	7.078361511230469	correct
What can't this girl believe who built?	6.359535217285156	What can't this girl believe she built?	5.904535293579102	correct
What didn't this male player know who wrote?	6.191580772399902	What didn't this male player know he wrote?	6.054304599761963	correct
What didn't this male player know who fought for?	5.762208461761475	What didn't this male player know he fought for?	5.725887775421143	correct
Who did this woman see whether Maria taught?	7.808263778686523	Who did this woman see that Maria taught?	7.072795867919922	correct
What don't these women tell us who shared?	5.930050849914551	What don't these women tell us they shared?	5.479907512664795	correct
Who did this mother learn whether Maria killed?	8.514528274536133	Who did this mother learn that Maria killed?	7.604486465454102	correct
What didn't this mother realize who served at the party?	5.899300575256348	What didn't this mother realize she served at the party?	6.014358043670654	incorrect
Who did the lady remember whether Michael served at the party?	6.353135585784912	Who did the lady remember that Michael served at the party?	5.818845272064209	correct
What will the lady find out who helped?	5.803856372833252	What will the lady find out she helped?	6.090475559234619	incorrect
Who did the father learn whether Charles asked?	7.735291481018066	Who did the father learn that Charles asked?	6.99098014831543	correct
What did the male doctor hear whether Peter was watching?	6.617397308349609	What did the male doctor hear that Peter was watching?	5.713511943817139	correct
What did the male doctor hear whether Peter shared?	7.819799900054932	What did the male doctor hear that Peter shared?	6.83848762512207	correct
What can't the male doctor believe who shared?	6.10167932510376	What can't the male doctor believe he shared?	5.618052005767822	correct
What can't the male doctor believe who finished?	5.988205432891846	What can't the male doctor believe he finished?	5.560402870178223	correct
Who did the male president learn whether Steve met?	8.02580451965332	Who did the male president learn that Steve met?	7.398890018463135	correct
What did the male president learn whether Steve chose?	7.64093017578125	What did the male president learn that Steve chose?	7.045126438140869	correct
What shouldn't the male president find out who chose?	5.3253021240234375	What shouldn't the male president find out he chose?	5.317183494567871	correct
What shouldn't the male president find out who described?	5.624125957489014	What shouldn't the male president find out he described?	5.789764404296875	incorrect
Who did the female professor explain whether Helen trusted?	7.670248985290527	Who did the female professor explain that Helen trusted?	7.160292625427246	correct
What did the female professor explain whether Helen put on the table?	5.975701808929443	What did the female professor explain that Helen put on the table?	5.550055503845215	correct
What didn't the female professor realize who put on the table?	5.209596157073975	What didn't the female professor realize she put on the table?	5.1474714279174805	correct
What didn't the female professor realize who found?	6.450735569000244	What didn't the female professor realize she found?	6.07047700881958	correct
What could this lady believe who wrote?	7.2279052734375	What could this lady believe she wrote?	6.54113245010376	correct
Who did this daughter know whether Anna saved?	7.954453945159912	Who did this daughter know that Anna saved?	7.093862533569336	correct
What did this daughter know whether Anna saved?	8.191701889038086	What did this daughter know that Anna saved?	7.298748970031738	correct
What doesn't this daughter find out who saved?	5.726857662200928	What doesn't this daughter find out she saved?	5.658236980438232	correct
What doesn't this daughter find out who informed her mother about?	5.340850830078125	What doesn't this daughter find out she informed her mother about?	5.520602703094482	incorrect
Who did the princess explain whether Ann saw?	7.526597023010254	Who did the princess explain that Ann saw?	6.859739780426025	correct
What did the princess explain whether Ann saved?	7.6782402992248535	What did the princess explain that Ann saved?	7.015906810760498	correct
What did the female professor learn whether Louis shared?	8.376919746398926	What did the female professor learn that Louis shared?	7.571017742156982	correct
What must the female professor decide who shared?	7.0555219650268555	What must the female professor decide she shared?	7.137738227844238	incorrect
What must the female professor decide who taught?	6.529852867126465	What must the female professor decide she taught?	6.820446491241455	incorrect
Who did this woman decide whether Philip helped?	7.606175422668457	Who did this woman decide that Philip helped?	7.371665000915527	correct
What did this woman decide whether Philip built?	7.72793436050415	What did this woman decide that Philip built?	7.36334753036499	correct
What must this woman decide who built?	7.103870391845703	What must this woman decide she built?	7.147973537445068	incorrect
What must this woman decide who wrote?	6.762209415435791	What must this woman decide she wrote?	6.764429092407227	incorrect
Who did this male doctor say whether Gary helped?	8.310285568237305	Who did this male doctor say that Gary helped?	7.6016058921813965	correct
What did this male doctor say whether Gary helped?	8.25225830078125	What did this male doctor say that Gary helped?	7.595865726470947	correct
