sentence1	PPL1	Sentence2	PPL2	Correct
Who would Maria wanna go?	7.837202072143555	Why would Maria wanna go?	8.219694137573242	incorrect
Who does the same student wanna watch the video?	7.151666164398193	Where does the same student wanna watch the video?	7.004880905151367	correct
Who did the famous president wanna lead the group?	7.0486602783203125	Why did the famous president wanna lead the group?	7.01465368270874	correct
Who does Ross wanna arrive early?	8.871928215026855	Why does Ross wanna arrive early?	9.009645462036133	incorrect
Who did Maria wanna perform the music?	7.2608771324157715	Why did Maria wanna perform the music?	7.160064220428467	correct
Who would the French teacher wanna believe the news?	7.552619934082031	When would the French teacher wanna believe the news?	8.011466979980469	incorrect
Who does Maria wanna rest?	8.465967178344727	Why does Maria wanna rest?	8.740497589111328	incorrect
Who would James wanna swim?	8.91249942779541	Why would James wanna swim?	9.517971992492676	incorrect
Who did the professional man wanna see the film?	6.741217136383057	Where did the professional man wanna see the film?	6.742075443267822	incorrect
Who does the special leader wanna lead the group?	6.699215888977051	When does the special leader wanna lead the group?	7.226733684539795	incorrect
Who did Joe wanna swim?	8.76157283782959	Where did Joe wanna swim?	8.351240158081055	correct
Who did John wanna rest?	8.191054344177246	Where did John wanna rest?	8.149053573608398	correct
Who will Ross wanna travel?	8.479257583618164	Where will Ross wanna travel?	8.362197875976562	correct
Who would the famous friend wanna trust the friend?	7.410022258758545	Why would the famous friend wanna trust the friend?	7.710818767547607	incorrect
Who did Dennis wanna rest?	8.453078269958496	Where did Dennis wanna rest?	8.098655700683594	correct
Who did the young doctor wanna save money?	7.382044315338135	Why did the young doctor wanna save money?	7.3953704833984375	incorrect
Who will the happy officer wanna serve the community?	7.213578701019287	When will the happy officer wanna serve the community?	7.71565580368042	incorrect
Who will Oliver wanna walk the dog?	7.796026229858398	Where will Oliver wanna walk the dog?	8.04435920715332	incorrect
Who will the poor woman wanna find the way?	6.311577320098877	When will the poor woman wanna find the way?	6.536956787109375	incorrect
Who did Kelly wanna wait?	9.155141830444336	Where did Kelly wanna wait?	8.790220260620117	correct
Who does Michael wanna travel?	7.9082465171813965	How does Michael wanna travel?	7.691025733947754	correct
Who will Dan wanna perform the music?	7.096283435821533	Where will Dan wanna perform the music?	7.509824275970459	incorrect
Who did the professional player wanna reach out to the man?	6.649723052978516	When did the professional player wanna reach out to the man?	6.717514991760254	incorrect
Who did Alice wanna travel?	8.443429946899414	Where did Alice wanna travel?	7.912980556488037	correct
Who will Ross wanna wait?	8.928951263427734	Where will Ross wanna wait?	8.871389389038086	correct
What would Andy wanna leave the gift at home?	6.707454681396484	Where would Andy wanna leave the gift at home?	6.822543144226074	incorrect
Who would Alexander wanna rest?	8.424226760864258	Where would Alexander wanna rest?	8.373542785644531	correct
Who will the happy parent wanna help the child?	7.252395153045654	Where will the happy parent wanna help the child?	7.052971839904785	correct
Who would Brian wanna go?	7.071996212005615	When would Brian wanna go?	8.050243377685547	incorrect
Who would the active team wanna attack the city?	7.277947902679443	When would the active team wanna attack the city?	7.784337043762207	incorrect
Who will the Australian student wanna trust the assistant?	7.678443908691406	When will the Australian student wanna trust the assistant?	8.116158485412598	incorrect
Who did the rich parent wanna help the student?	7.929953098297119	Why did the rich parent wanna help the student?	7.829196929931641	correct
Who did Philip wanna go?	7.696687698364258	Why did Philip wanna go?	7.939791679382324	incorrect
Who will the young man wanna love the family?	5.926751613616943	When will the young man wanna love the family?	6.056995391845703	incorrect
Who will the special minister wanna lead the group?	7.027381420135498	When will the special minister wanna lead the group?	7.640758037567139	incorrect
Who would the friendly soldier wanna serve the community?	7.610010623931885	When would the friendly soldier wanna serve the community?	8.06849193572998	incorrect
Who does Andy wanna perform the music?	6.40334415435791	Why does Andy wanna perform the music?	6.626271724700928	incorrect
Who would the friendly soldier wanna serve the government?	7.5476813316345215	When would the friendly soldier wanna serve the government?	7.930675506591797	incorrect
Who would Helen wanna arrive?	9.146669387817383	How would Helen wanna arrive?	9.090353965759277	correct
Who would Oliver wanna rest?	8.363794326782227	How would Oliver wanna rest?	8.400554656982422	incorrect
Who does Tony wanna run the team?	6.497109889984131	Why does Tony wanna run the team?	6.702303409576416	incorrect
Who will the young father wanna tell him the story?	6.059781551361084	Where will the young father wanna tell him the story?	6.228761196136475	incorrect
Who would Philip wanna travel?	7.997183799743652	Why would Philip wanna travel?	8.297679901123047	incorrect
Who will the Indian army wanna attack the enemy?	6.767301082611084	Where will the Indian army wanna attack the enemy?	6.9870524406433105	incorrect
Who did the poor soldier wanna save money?	7.486297607421875	When did the poor soldier wanna save money?	7.594692707061768	incorrect
Who does Gary wanna swim?	9.081729888916016	Why does Gary wanna swim?	9.285408020019531	incorrect
Who will the important leader wanna invite the friend?	6.888343811035156	When will the important leader wanna invite the friend?	7.3224196434021	incorrect
Who will the modern player wanna follow the plan?	6.966850280761719	When will the modern player wanna follow the plan?	7.257599830627441	incorrect
