sentence1	PPL1	Sentence2	PPL2	Correct
Lawrence reports that Peter's wife introduces himself to others.	5.799711227416992	Lawrence reports that Peter's wife introduces herself to others.	5.667575359344482	correct
The female president reports that Ruth's brother introduces herself to others.	5.896156311035156	The female president reports that Ruth's brother introduces himself to others.	6.002633571624756	incorrect
Ann reports that the male professor who trusts Ann teaches herself.	8.25694751739502	Ann reports that the male professor who trusts Ann teaches himself.	8.38366413116455	incorrect
Anthony shows that Charlie's mother helps himself.	5.556482791900635	Anthony shows that Charlie's mother helps herself.	5.544605255126953	correct
The lady shows that Helen's husband helps herself.	6.339934349060059	The lady shows that Helen's husband helps himself.	6.5927534103393555	incorrect
The king writes that Brian's daughter hides himself from the enemy.	6.2397003173828125	The king writes that Brian's daughter hides herself from the enemy.	6.128259658813477	correct
The daughter writes that Anna's brother hides herself from the enemy.	6.577064514160156	The daughter writes that Anna's brother hides himself from the enemy.	6.841957092285156	incorrect
The king reports that William's mother tells himself the truth.	5.276370048522949	The king reports that William's mother tells herself the truth.	5.223075866699219	correct
Sarah reports that Victoria's uncle tells herself the truth.	6.443197250366211	Sarah reports that Victoria's uncle tells himself the truth.	6.475393295288086	incorrect
Sarah reports that the boy who tells Sarah the story helps herself.	6.250097751617432	Sarah reports that the boy who tells Sarah the story helps himself.	6.449082851409912	incorrect
The king reports that the daughter who tells the king the story helps himself.	5.4969892501831055	The king reports that the daughter who tells the king the story helps herself.	5.4831461906433105	correct
The male president learns that Jeff's wife trusts himself.	7.009037017822266	The male president learns that Jeff's wife trusts herself.	6.843997955322266	correct
The female player learns that Mary's uncle trusts herself.	6.524539470672607	The female player learns that Mary's uncle trusts himself.	6.607308864593506	incorrect
The female player learns that the man who trusts the female player hits herself.	5.9818501472473145	The female player learns that the man who trusts the female player hits himself.	5.881574630737305	correct
The male president learns that the princess who trusts the male president hits himself.	6.781506538391113	The male president learns that the princess who trusts the male president hits herself.	6.673941135406494	correct
Louis hears that Alexander's sister enjoys himself in the park.	5.512936592102051	Louis hears that Alexander's sister enjoys herself in the park.	5.526662826538086	incorrect
The lady hears that Maria's husband enjoys herself in the park.	5.3370490074157715	The lady hears that Maria's husband enjoys himself in the park.	5.24215030670166	correct
The lady hears that the male president who likes the lady introduces herself to others.	5.421483993530273	The lady hears that the male president who likes the lady introduces himself to others.	5.5580291748046875	incorrect
Louis hears that the mother who likes Louis introduces himself to others.	5.90394401550293	Louis hears that the mother who likes Louis introduces herself to others.	5.662496566772461	correct
The princess believes that the male player who joins the princess enjoys herself in the park.	5.866018772125244	The princess believes that the male player who joins the princess enjoys himself in the park.	5.767352104187012	correct
Ryan believes that the female professor who joins Ryan enjoys himself in the park.	6.429916858673096	Ryan believes that the female professor who joins Ryan enjoys herself in the park.	6.573580265045166	incorrect
The brother writes that Thomas's sister supports himself.	6.70409631729126	The brother writes that Thomas's sister supports herself.	6.742819309234619	incorrect
Elizabeth writes that Helen's brother supports herself.	5.942905426025391	Elizabeth writes that Helen's brother supports himself.	5.9343791007995605	correct
Elizabeth writes that the male player who supports Elizabeth hides herself from the enemy.	6.269094944000244	Elizabeth writes that the male player who supports Elizabeth hides himself from the enemy.	6.355165481567383	incorrect
The brother writes that the female president who supports the brother hides himself from the enemy.	6.350528240203857	The brother writes that the female president who supports the brother hides herself from the enemy.	6.296294212341309	correct
The boy feels that Tony's sister helps himself.	6.1426191329956055	The boy feels that Tony's sister helps herself.	6.0677170753479	correct
Mary feels that Kelly's son helps herself.	6.565979957580566	Mary feels that Kelly's son helps himself.	6.922283172607422	incorrect
Alexander claims that Martin's mother attacks himself.	6.437351703643799	Alexander claims that Martin's mother attacks herself.	6.355964660644531	correct
The female professor claims that Jane's husband attacks herself.	6.882093906402588	The female professor claims that Jane's husband attacks himself.	7.061561107635498	incorrect
The female professor claims that the brother who attacks the female professor asks herself a question.	6.43160343170166	The female professor claims that the brother who attacks the female professor asks himself a question.	6.482218265533447	incorrect
Alexander claims that the mother who attacks Alexander asks himself a question.	6.600551128387451	Alexander claims that the mother who attacks Alexander asks herself a question.	6.467665672302246	correct
Maria explains that the male president who leads Maria introduces herself to others.	6.374637126922607	Maria explains that the male president who leads Maria introduces himself to others.	6.575287818908691	incorrect
Anthony explains that the female player who leads Anthony introduces himself to others.	6.131041526794434	Anthony explains that the female player who leads Anthony introduces herself to others.	6.016317844390869	correct
The brother explains that Martin's daughter enjoys himself in the park.	5.914912223815918	The brother explains that Martin's daughter enjoys herself in the park.	6.0963873863220215	incorrect
