sentence1	PPL1	Sentence2	PPL2	Correct
Catherine sees herself joined this committee.	6.995967864990234	Catherine sees herself joining this committee.	6.466434001922607	correct
Gary sees himself joined this committee.	6.516661643981934	Gary sees himself joining this committee.	6.193966865539551	correct
The girl explains that the man believes in herself.	4.912671089172363	The girl explains that the man believes in himself.	4.8663763999938965	correct
Jerry explains that the female player believes in himself.	5.405533313751221	Jerry explains that the female player believes in herself.	5.3823628425598145	correct
Kelly knows that the king enjoys herself.	6.221663475036621	Kelly knows that the king enjoys himself.	5.607687950134277	correct
Anthony knows that the female president enjoys himself.	5.441464900970459	Anthony knows that the female president enjoys herself.	5.597163677215576	incorrect
Kelly imagines herself enjoyed that music.	6.745543003082275	Kelly imagines herself enjoying that music.	6.43128776550293	correct
Anthony caught himself enjoyed that music.	6.5701069831848145	Anthony caught himself enjoying that music.	5.72441291809082	correct
Alice knows that the man introduces herself to others.	4.772459506988525	Alice knows that the man introduces himself to others.	4.677224159240723	correct
William knows that the woman introduces himself to others.	4.8451104164123535	William knows that the woman introduces herself to others.	4.521997928619385	correct
Alice pictures herself described the process.	7.290470123291016	Alice pictures herself describing the process.	7.150123596191406	correct
William pictures himself described the process.	6.385989189147949	William pictures himself describing the process.	6.326948165893555	correct
Victoria explains that the father hides herself.	6.331480503082275	Victoria explains that the father hides himself.	5.697255611419678	correct
Jack explains that his mother hides himself.	5.941193103790283	Jack explains that his mother hides herself.	6.401113986968994	incorrect
Sarah shows that her brother enjoys herself.	6.334626197814941	Sarah shows that her brother enjoys himself.	6.206794738769531	correct
Robert shows that the female president enjoys himself.	5.646058082580566	Robert shows that the female president enjoys herself.	5.87935733795166	incorrect
Sarah caught herself enjoyed the film.	6.882389545440674	Sarah caught herself enjoying the film.	5.903238296508789	correct
Robert caught himself enjoyed the film.	5.837311267852783	Robert caught himself enjoying the film.	5.0761823654174805	correct
The daughter imagines herself opened this door.	6.188695907592773	The daughter imagines herself opening this door.	6.264159202575684	incorrect
Dan imagines himself opened this door.	6.506871700286865	Dan imagines himself opening this door.	6.668535232543945	incorrect
Jane feels that the prince teaches herself French.	6.295760154724121	Jane feels that the prince teaches himself French.	5.710379600524902	correct
The king feels that the wife teaches himself French.	6.08430290222168	The king feels that the wife teaches herself French.	6.522251605987549	incorrect
Jane imagines herself taught the course.	6.040274620056152	Jane imagines herself teaching the course.	5.865297317504883	correct
The king saw himself taught the course.	6.167434215545654	The king saw himself teaching the course.	6.0539631843566895	correct
Anna feels that the father depends on herself.	6.076951026916504	Anna feels that the father depends on himself.	6.039578437805176	correct
The male player feels that the wife depends on himself.	5.327154636383057	The male player feels that the wife depends on herself.	5.192192554473877	correct
Anna imagines herself lived with her parents.	5.660199165344238	Anna imagines herself living with her parents.	5.049582004547119	correct
The male player sees himself lived with his parents.	5.452397346496582	The male player sees himself living with his parents.	4.819015979766846	correct
