sentence1	PPL1	Sentence2	PPL2	Correct
Who should Mike tell a story to Jonathan while helping?	7.102139472961426	Who should Mike tell a story to while helping Jonathan?	7.296163082122803	incorrect
What did Sarah throw the ball after putting at home?	7.123878479003906	What did Sarah throw after putting the ball at home?	6.983146667480469	correct
Who should this boy tell the story to Richard after hitting?	7.107817649841309	Who should this boy tell the story to after hitting Richard?	7.241300106048584	incorrect
Who should Helen ask Catherine after arresting?	9.156238555908203	Who should Helen ask after arresting Catherine?	9.144190788269043	correct
Who did Ann see Kelly while attacking?	9.547082901000977	Who did Ann see while attacking Kelly?	8.719568252563477	correct
What did Ann show the result after producing?	8.249019622802734	What did Ann show after producing the result?	8.313679695129395	incorrect
Who should that father mention Ruth when telling the story to?	7.164965629577637	Who should that father mention when telling the story to Ruth?	6.806158065795898	correct
What did that father talk about history when studying?	6.981985569000244	What did that father talk about when studying history?	6.752443313598633	correct
Who should this president kill Andy before meeting?	8.586445808410645	Who should this president kill before meeting Andy?	8.60425853729248	incorrect
What did this president build the system before developing?	7.447887897491455	What did this president build before developing the system?	6.9500226974487305	correct
Who should Peter trust Jerry after arresting?	9.49426555633545	Who should Peter trust after arresting Jerry?	8.811822891235352	correct
What did Peter help the student to do after arresting?	7.694891929626465	What did Peter help to do after arresting the student?	7.36154317855835	correct
What should Walter watch Sarah before killing?	10.108908653259277	What should Walter watch before killing Sarah?	10.135967254638672	incorrect
What did Walter ask the question before answering?	6.610708713531494	What did Walter ask before answering the question?	6.359414100646973	correct
Who should the doctor talk to Louis after writing about?	7.759742736816406	Who should the doctor talk to after writing about Louis?	8.054512023925781	incorrect
What did the doctor hear the music after writing?	7.07289981842041	What did the doctor hear after writing the music?	6.97733736038208	correct
Who should Jason ask Catherine after leaving at home?	8.693251609802246	Who should Jason ask after leaving Catherine at home?	8.770975112915039	incorrect
Who should Louis call Jonathan after sending the letter?	8.097320556640625	Who should Louis call after sending Jonathan the letter?	8.565302848815918	incorrect
Who should Victoria meet Jason while sharing the food with?	8.308557510375977	Who should Victoria meet while sharing the food with Jason?	7.691203594207764	correct
Who did Victoria like the children while sharing the food with?	7.083896636962891	Who did Victoria like while sharing the food with the children?	6.771857738494873	correct
Who should this professor support Victor while choosing?	9.026429176330566	Who should this professor support while choosing Victor?	9.01323413848877	correct
What did the girl throw the ball when she decided not to throw?	6.039821147918701	What did the girl throw when she decided not to throw the ball?	5.82555627822876	correct
What did this doctor enjoy the music while performing?	7.110511779785156	What did this doctor enjoy while performing the music?	6.8211669921875	correct
What did the brother take the picture after drawing?	7.216078758239746	What did the brother take after drawing the picture?	7.179152011871338	correct
Who should Bill understand Catherine before marrying?	9.294041633605957	Who should Bill understand before marrying Catherine?	9.23442554473877	correct
Who should Anthony follow Adam when protecting?	10.232416152954102	Who should Anthony follow when protecting Adam?	9.575248718261719	correct
Who should Richard meet Alice after informing?	9.32426929473877	Who should Richard meet after informing Alice?	8.70478630065918	correct
What did Richard serve the government after informing?	7.770094871520996	What did Richard serve after informing the government?	7.471343994140625	correct
Who should this father teach Tony after telling a story to?	7.222135543823242	Who should this father teach after telling a story to Tony?	6.894106388092041	correct
What did this father hear the music after enjoying?	6.972516059875488	What did this father hear after enjoying the music?	6.819530010223389	correct
Who should Catherine serve Peter when marrying?	9.871200561523438	Who should Catherine serve when marrying Peter?	9.432735443115234	correct
What did Mary attack the enemy when saving?	8.565500259399414	What did Mary attack when saving the enemy?	8.55075454711914	correct
What did that daughter paint the wall without creating?	8.027992248535156	What did that daughter paint without creating the wall?	7.473944664001465	correct
Who should Jerry help Tony when explaining the rules to?	8.476921081542969	Who should Jerry help when explaining the rules to Tony?	8.168975830078125	correct
What did Jerry report the crime when explaining?	8.727720260620117	What did Jerry report when explaining the crime?	7.961530685424805	correct
Who should Elizabeth teach Tony before attacking?	10.446843147277832	Who should Elizabeth teach before attacking Tony?	10.408279418945312	correct
