sentence1	PPL1	Sentence2	PPL2	Correct
Who did this father learn whether Louis served at the party?	6.471736907958984	Who did this father learn that Louis served at the party?	5.781520366668701	correct
What did this father learn whether Louis taught?	7.862499237060547	What did this father learn that Louis taught?	6.890366554260254	correct
What might this father find out who taught?	7.403450012207031	What might this father find out he taught?	7.39350700378418	correct
What might this father find out who drew?	7.566839694976807	What might this father find out he drew?	7.003790378570557	correct
Who did this male professor know whether Ryan found?	8.06623363494873	Who did this male professor know that Ryan found?	7.148130893707275	correct
What did this male professor know whether Ryan shared with others?	7.229672908782959	What did this male professor know that Ryan shared with others?	6.540920257568359	correct
What won't this male professor know who shared with others?	6.245429515838623	What won't this male professor know he shared with others?	6.092548847198486	correct
What won't this male professor know who chose?	7.048405170440674	What won't this male professor know he chose?	6.490966796875	correct
Who did this woman hear whether Elizabeth defeated?	7.27910041809082	Who did this woman hear that Elizabeth defeated?	6.512260437011719	correct
What doesn't this woman know who chose?	5.474816799163818	What doesn't this woman know she chose?	4.974331855773926	correct
What doesn't this woman know who found?	5.568138599395752	What doesn't this woman know she found?	4.979358673095703	correct
What did the man hear whether Anna remembered?	6.5818634033203125	What did the man hear that Anna remembered?	5.6107892990112305	correct
What would the man say who remembered?	5.696476459503174	What would the man say he remembered?	4.218565940856934	correct
What would the man say who chose?	5.58394193649292	What would the man say he chose?	4.294321537017822	correct
What did this girl see whether Bill built?	7.750059127807617	What did this girl see that Bill built?	6.0385260581970215	correct
What can't this girl believe who built?	6.365320205688477	What can't this girl believe she built?	5.536557197570801	correct
What didn't this male player know who wrote?	6.477711200714111	What didn't this male player know he wrote?	6.340188980102539	correct
What didn't this male player know who fought for?	6.367910861968994	What didn't this male player know he fought for?	5.928727626800537	correct
Who did this woman see whether Maria taught?	7.074027061462402	Who did this woman see that Maria taught?	5.910462379455566	correct
What don't these women tell us who shared?	5.798375606536865	What don't these women tell us they shared?	5.674829483032227	correct
Who did this mother learn whether Maria killed?	7.624014377593994	Who did this mother learn that Maria killed?	6.074649333953857	correct
What didn't this mother realize who served at the party?	5.87701416015625	What didn't this mother realize she served at the party?	5.480914115905762	correct
Who did the lady remember whether Michael served at the party?	6.021012783050537	Who did the lady remember that Michael served at the party?	4.871885776519775	correct
What will the lady find out who helped?	5.911115646362305	What will the lady find out she helped?	5.651165008544922	correct
Who did the father learn whether Charles asked?	6.9927215576171875	Who did the father learn that Charles asked?	6.003517150878906	correct
What did the male doctor hear whether Peter was watching?	6.121622562408447	What did the male doctor hear that Peter was watching?	5.387729644775391	correct
What did the male doctor hear whether Peter shared?	7.5035247802734375	What did the male doctor hear that Peter shared?	6.813340187072754	correct
What can't the male doctor believe who shared?	7.019809246063232	What can't the male doctor believe he shared?	6.323774814605713	correct
What can't the male doctor believe who finished?	6.631734848022461	What can't the male doctor believe he finished?	6.051924705505371	correct
Who did the male president learn whether Steve met?	7.449121952056885	Who did the male president learn that Steve met?	6.48799991607666	correct
What did the male president learn whether Steve chose?	7.299742698669434	What did the male president learn that Steve chose?	6.2624311447143555	correct
What shouldn't the male president find out who chose?	5.961625576019287	What shouldn't the male president find out he chose?	5.573689937591553	correct
What shouldn't the male president find out who described?	6.408053874969482	What shouldn't the male president find out he described?	5.994672775268555	correct
Who did the female professor explain whether Helen trusted?	7.748562335968018	Who did the female professor explain that Helen trusted?	7.20045804977417	correct
What did the female professor explain whether Helen put on the table?	6.227954864501953	What did the female professor explain that Helen put on the table?	5.557673931121826	correct
What didn't the female professor realize who put on the table?	5.896602153778076	What didn't the female professor realize she put on the table?	5.660274505615234	correct
What didn't the female professor realize who found?	7.582912921905518	What didn't the female professor realize she found?	6.991255283355713	correct
What could this lady believe who wrote?	7.496740341186523	What could this lady believe she wrote?	6.383170127868652	correct
Who did this daughter know whether Anna saved?	7.456441402435303	Who did this daughter know that Anna saved?	6.585917949676514	correct
What did this daughter know whether Anna saved?	7.632535934448242	What did this daughter know that Anna saved?	6.621478080749512	correct
What doesn't this daughter find out who saved?	5.875232219696045	What doesn't this daughter find out she saved?	5.5627360343933105	correct
What doesn't this daughter find out who informed her mother about?	5.09855842590332	What doesn't this daughter find out she informed her mother about?	5.024869918823242	correct
Who did the princess explain whether Ann saw?	7.550204277038574	Who did the princess explain that Ann saw?	5.8941192626953125	correct
What did the princess explain whether Ann saved?	8.025727272033691	What did the princess explain that Ann saved?	6.384880542755127	correct
What did the female professor learn whether Louis shared?	8.361424446105957	What did the female professor learn that Louis shared?	7.36738920211792	correct
What must the female professor decide who shared?	8.254258155822754	What must the female professor decide she shared?	8.04092025756836	correct
What must the female professor decide who taught?	7.834959983825684	What must the female professor decide she taught?	7.753809452056885	correct
Who did this woman decide whether Philip helped?	6.2435760498046875	Who did this woman decide that Philip helped?	5.6555585861206055	correct
What did this woman decide whether Philip built?	6.967487335205078	What did this woman decide that Philip built?	5.975151062011719	correct
What must this woman decide who built?	7.464888572692871	What must this woman decide she built?	7.110651969909668	correct
What must this woman decide who wrote?	6.94352388381958	What must this woman decide she wrote?	6.735548973083496	correct
Who did this male doctor say whether Gary helped?	6.842509746551514	Who did this male doctor say that Gary helped?	5.778923034667969	correct
What did this male doctor say whether Gary helped?	7.232458591461182	What did this male doctor say that Gary helped?	6.077491760253906	correct
What must this male doctor say who helped?	7.388474464416504	What must this male doctor say he helped?	6.753716945648193	correct
What must this male doctor say who served at the party?	5.880506992340088	What must this male doctor say he served at the party?	5.731794357299805	correct
Who did the female doctor know whether Bill found?	7.196009159088135	Who did the female doctor know that Bill found?	5.986353397369385	correct
What did the female doctor know whether Bill made?	7.70957088470459	What did the female doctor know that Bill made?	6.282581806182861	correct
