sentence1	PPL1	Sentence2	PPL2	Correct
Who did this father learn whether Louis served at the party?	5.6540327072143555	Who did this father learn that Louis served at the party?	5.0575385093688965	correct
What did this father learn whether Louis taught?	7.337821006774902	What did this father learn that Louis taught?	6.452716827392578	correct
What might this father find out who taught?	6.819849014282227	What might this father find out he taught?	6.61712121963501	correct
What might this father find out who drew?	6.596166133880615	What might this father find out he drew?	6.356454849243164	correct
Who did this male professor know whether Ryan found?	7.129547119140625	Who did this male professor know that Ryan found?	6.49078369140625	correct
What did this male professor know whether Ryan shared with others?	6.806022644042969	What did this male professor know that Ryan shared with others?	6.39031457901001	correct
What won't this male professor know who shared with others?	6.564551830291748	What won't this male professor know he shared with others?	6.436801910400391	correct
What won't this male professor know who chose?	7.32554292678833	What won't this male professor know he chose?	6.936344146728516	correct
Who did this woman hear whether Elizabeth defeated?	6.61364221572876	Who did this woman hear that Elizabeth defeated?	5.676583766937256	correct
What doesn't this woman know who chose?	5.475691795349121	What doesn't this woman know she chose?	5.0432915687561035	correct
What doesn't this woman know who found?	5.633194923400879	What doesn't this woman know she found?	4.926888465881348	correct
What did the man hear whether Anna remembered?	6.288151741027832	What did the man hear that Anna remembered?	5.291725158691406	correct
What would the man say who remembered?	5.4395551681518555	What would the man say he remembered?	4.1533074378967285	correct
What would the man say who chose?	5.1038384437561035	What would the man say he chose?	3.951056957244873	correct
What did this girl see whether Bill built?	7.484450340270996	What did this girl see that Bill built?	6.349756240844727	correct
What can't this girl believe who built?	7.3642354011535645	What can't this girl believe she built?	6.276418209075928	correct
What didn't this male player know who wrote?	6.700734615325928	What didn't this male player know he wrote?	6.297613143920898	correct
What didn't this male player know who fought for?	6.195271015167236	What didn't this male player know he fought for?	6.038772106170654	correct
Who did this woman see whether Maria taught?	6.241735458374023	Who did this woman see that Maria taught?	5.58774995803833	correct
What don't these women tell us who shared?	6.132116794586182	What don't these women tell us they shared?	5.539366245269775	correct
Who did this mother learn whether Maria killed?	6.6516852378845215	Who did this mother learn that Maria killed?	5.760556221008301	correct
What didn't this mother realize who served at the party?	5.654074192047119	What didn't this mother realize she served at the party?	5.484835147857666	correct
Who did the lady remember whether Michael served at the party?	5.510061740875244	Who did the lady remember that Michael served at the party?	4.778189182281494	correct
What will the lady find out who helped?	5.689812660217285	What will the lady find out she helped?	5.400452613830566	correct
Who did the father learn whether Charles asked?	6.2880754470825195	Who did the father learn that Charles asked?	5.288078784942627	correct
What did the male doctor hear whether Peter was watching?	6.475890636444092	What did the male doctor hear that Peter was watching?	5.826756000518799	correct
What did the male doctor hear whether Peter shared?	7.9986419677734375	What did the male doctor hear that Peter shared?	6.925236701965332	correct
What can't the male doctor believe who shared?	7.521018028259277	What can't the male doctor believe he shared?	6.573541641235352	correct
What can't the male doctor believe who finished?	7.104842185974121	What can't the male doctor believe he finished?	6.438015460968018	correct
Who did the male president learn whether Steve met?	7.130826473236084	Who did the male president learn that Steve met?	6.187095642089844	correct
What did the male president learn whether Steve chose?	7.373745441436768	What did the male president learn that Steve chose?	6.3489837646484375	correct
What shouldn't the male president find out who chose?	6.138169288635254	What shouldn't the male president find out he chose?	6.042435646057129	correct
What shouldn't the male president find out who described?	6.468270778656006	What shouldn't the male president find out he described?	6.262345790863037	correct
Who did the female professor explain whether Helen trusted?	8.132577896118164	Who did the female professor explain that Helen trusted?	7.3199143409729	correct
What did the female professor explain whether Helen put on the table?	6.396388053894043	What did the female professor explain that Helen put on the table?	5.619915962219238	correct
What didn't the female professor realize who put on the table?	6.101113796234131	What didn't the female professor realize she put on the table?	5.778291702270508	correct
What didn't the female professor realize who found?	7.32828950881958	What didn't the female professor realize she found?	6.885356426239014	correct
