sentence1	PPL1	Sentence2	PPL2	Correct
Catherine sees herself joined this committee.	7.941551685333252	Catherine sees herself joining this committee.	7.494037628173828	correct
Gary sees himself joined this committee.	7.736638069152832	Gary sees himself joining this committee.	7.477359771728516	correct
The girl explains that the man believes in herself.	5.13563871383667	The girl explains that the man believes in himself.	5.331766605377197	incorrect
Jerry explains that the female player believes in himself.	6.4098663330078125	Jerry explains that the female player believes in herself.	6.008096218109131	correct
Kelly knows that the king enjoys herself.	6.2829060554504395	Kelly knows that the king enjoys himself.	6.071175575256348	correct
Anthony knows that the female president enjoys himself.	6.409640789031982	Anthony knows that the female president enjoys herself.	6.319163799285889	correct
Kelly imagines herself enjoyed that music.	6.334661483764648	Kelly imagines herself enjoying that music.	5.705138206481934	correct
Anthony caught himself enjoyed that music.	7.592087745666504	Anthony caught himself enjoying that music.	6.553386211395264	correct
Alice knows that the man introduces herself to others.	5.420409679412842	Alice knows that the man introduces himself to others.	5.295469760894775	correct
William knows that the woman introduces himself to others.	5.353243350982666	William knows that the woman introduces herself to others.	5.148077487945557	correct
Alice pictures herself described the process.	7.77276086807251	Alice pictures herself describing the process.	7.609036922454834	correct
William pictures himself described the process.	7.696730613708496	William pictures himself describing the process.	7.737084865570068	incorrect
Victoria explains that the father hides herself.	6.639435768127441	Victoria explains that the father hides himself.	6.2325825691223145	correct
Jack explains that his mother hides himself.	5.610667705535889	Jack explains that his mother hides herself.	5.773412227630615	incorrect
Sarah shows that her brother enjoys herself.	6.394972324371338	Sarah shows that her brother enjoys himself.	6.369271755218506	correct
Robert shows that the female president enjoys himself.	6.643617630004883	Robert shows that the female president enjoys herself.	6.590538024902344	correct
Sarah caught herself enjoyed the film.	7.1192755699157715	Sarah caught herself enjoying the film.	6.027909278869629	correct
Robert caught himself enjoyed the film.	7.273265361785889	Robert caught himself enjoying the film.	6.102856636047363	correct
The daughter imagines herself opened this door.	6.727874755859375	The daughter imagines herself opening this door.	6.460504531860352	correct
Dan imagines himself opened this door.	5.869752883911133	Dan imagines himself opening this door.	5.627502918243408	correct
Jane feels that the prince teaches herself French.	6.892940998077393	Jane feels that the prince teaches himself French.	6.826720237731934	correct
The king feels that the wife teaches himself French.	6.704807758331299	The king feels that the wife teaches herself French.	6.424103736877441	correct
Jane imagines herself taught the course.	6.647814750671387	Jane imagines herself teaching the course.	6.50619649887085	correct
The king saw himself taught the course.	6.825189113616943	The king saw himself teaching the course.	6.821208477020264	correct
Anna feels that the father depends on herself.	6.115194320678711	Anna feels that the father depends on himself.	6.030591011047363	correct
The male player feels that the wife depends on himself.	6.056951522827148	The male player feels that the wife depends on herself.	5.766997337341309	correct
Anna imagines herself lived with her parents.	4.925442218780518	Anna imagines herself living with her parents.	4.4365739822387695	correct
The male player sees himself lived with his parents.	6.215425491333008	The male player sees himself living with his parents.	5.717907905578613	correct
Maria imagines herself finished a project.	6.857327938079834	Maria imagines herself finishing a project.	6.335651397705078	correct
Oliver imagines himself finished a project.	6.973837852478027	Oliver imagines himself finishing a project.	6.536440372467041	correct
The wife hears that the male player sees herself appear on television.	7.189238548278809	The wife hears that the male player sees himself appear on television.	7.247827053070068	incorrect
The father hears that the female president sees himself appear on television.	6.828652858734131	The father hears that the female president sees herself appear on television.	6.637765884399414	correct
The wife sees herself joined the party.	6.734577655792236	The wife sees herself joining the party.	6.200137138366699	correct
The father sees himself joined the party.	6.35506010055542	The father sees himself joining the party.	5.965874195098877	correct
The lady heard that the brother introduced herself to others.	6.258136749267578	The lady heard that the brother introduced himself to others.	6.349676609039307	incorrect
Adam heard that the female president introduced himself to others.	6.645621299743652	Adam heard that the female president introduced herself to others.	6.3412628173828125	correct
The lady imagines herself started this project.	7.1674394607543945	The lady imagines herself starting this project.	7.065366744995117	correct
Adam sees himself started this project.	7.625517845153809	Adam sees himself starting this project.	7.334288597106934	correct
The boy wrote that the lady protected himself.	6.383218288421631	The boy wrote that the lady protected herself.	6.401041507720947	incorrect
The boy pictures himself opened the museum.	7.1069817543029785	The boy pictures himself opening the museum.	7.181343078613281	incorrect
Ann means that the father improves herself.	5.803615570068359	Ann means that the father improves himself.	5.763091087341309	correct
The male president means that the lady improves himself.	6.2240424156188965	The male president means that the lady improves herself.	5.714385986328125	correct
The female doctor sees herself threw this ball.	7.077856540679932	The female doctor sees herself throwing this ball.	6.240224838256836	correct
John sees himself threw this ball.	7.909034729003906	John sees himself throwing this ball.	6.978940486907959	correct
The female president explains that the prince saves herself.	6.926392555236816	The female president explains that the prince saves himself.	6.9633636474609375	incorrect
The prince explains that the girl saves himself.	6.258736610412598	The prince explains that the girl saves herself.	6.191057205200195	correct
The girl hears that the male player supports herself.	6.044042110443115	The girl hears that the male player supports himself.	6.100333213806152	incorrect
Stephen hears that the female doctor supports himself.	6.523372173309326	Stephen hears that the female doctor supports herself.	6.467398166656494	correct
Alice sees that the father supports herself.	6.26426887512207	Alice sees that the father supports himself.	6.10496187210083	correct
Adam sees that the daughter supports himself.	6.650092124938965	Adam sees that the daughter supports herself.	6.405494213104248	correct
Alice sees herself raised some children.	7.370584487915039	Alice sees herself raising some children.	7.445165634155273	incorrect
Adam sees himself raised some children.	7.204329013824463	Adam sees himself raising some children.	7.185111999511719	correct
The woman means to say that the brother protected herself.	5.681865215301514	The woman means to say that the brother protected himself.	5.5592169761657715	correct
Paul means to say that the girl protected himself.	5.14547061920166	Paul means to say that the girl protected herself.	5.07127046585083	correct
The woman imagines herself designed that program.	6.726100921630859	The woman imagines herself designing that program.	6.236513614654541	correct
Paul imagines himself designed that program.	6.734011173248291	Paul imagines himself designing that program.	6.3163251876831055	correct
The female professor learns that the male professor sees herself appear on television.	6.078253269195557	The female professor learns that the male professor sees himself appear on television.	6.202664375305176	incorrect
The man learns that the girl sees himself appear on television.	5.830065727233887	The man learns that the girl sees herself appear on television.	5.609601974487305	correct
The female professor imagines herself joined this team.	7.393348693847656	The female professor imagines herself joining this team.	6.906522750854492	correct
The man imagines himself joined this team.	6.84566593170166	The man imagines himself joining this team.	6.426529884338379	correct
Mary understands that the male doctor saved herself.	5.75475549697876	Mary understands that the male doctor saved himself.	5.687930583953857	correct
Matt understands that the girl saved himself.	6.534403324127197	Matt understands that the girl saved herself.	6.325610160827637	correct
Mary knows that the male professor introduced herself to others.	6.4566168785095215	Mary knows that the male professor introduced himself to others.	6.4519782066345215	correct
Carl knows that the wife introduced himself to others.	6.190576553344727	Carl knows that the wife introduced herself to others.	5.98552131652832	correct
Ruth imagines herself won this game.	5.9784440994262695	Ruth imagines herself winning this game.	5.393709182739258	correct
Stephen imagines himself won this game.	5.927756309509277	Stephen imagines himself winning this game.	5.525079727172852	correct
The girl sees that the male player changed herself.	6.3984270095825195	The girl sees that the male player changed himself.	6.649655342102051	incorrect
Dennis sees that the mother changed himself.	7.028965950012207	Dennis sees that the mother changed herself.	6.421050071716309	correct
The girl sees herself closed her eyes.	6.073981285095215	The girl sees herself closing her eyes.	5.976400852203369	correct
Dennis sees himself closed his eyes.	6.9199066162109375	Dennis sees himself closing his eyes.	6.698130130767822	correct
Victoria knows that the prince helps herself to food.	6.852204322814941	Victoria knows that the prince helps himself to food.	6.622440338134766	correct
The male president knows that the mother helps himself to food.	6.9014811515808105	The male president knows that the mother helps herself to food.	6.811713695526123	correct
Victoria finds herself called that meeting.	7.807796955108643	Victoria finds herself calling that meeting.	7.464702606201172	correct
The male president finds himself called that meeting.	8.049516677856445	The male president finds himself calling that meeting.	7.862207412719727	correct
Carl imagines himself sold that house.	6.936852931976318	Carl imagines himself selling that house.	7.050884246826172	incorrect
The female player means to say that the male president hit herself.	6.491621971130371	The female player means to say that the male president hit himself.	6.54938268661499	incorrect
Oliver means to say that the lady hit himself.	6.131608486175537	Oliver means to say that the lady hit herself.	5.987947463989258	correct
The female player imagines herself hit the target.	6.250728130340576	The female player imagines herself hitting the target.	5.727339267730713	correct
Oliver imagines himself hit the target.	6.723362445831299	Oliver imagines himself hitting the target.	5.964975357055664	correct
The mother learns that the king supports herself.	5.355550765991211	The mother learns that the king supports himself.	5.351452350616455	correct
Anthony learns that the female player supports himself.	5.711848735809326	Anthony learns that the female player supports herself.	5.527123928070068	correct
The mother imagines herself supported that family.	6.31839656829834	The mother imagines herself supporting that family.	6.278363227844238	correct
Anthony imagines himself supported that family.	6.444809436798096	Anthony imagines himself supporting that family.	6.38079309463501	correct
Victoria learns that the man prepares herself for the job.	4.866974353790283	Victoria learns that the man prepares himself for the job.	4.681612014770508	correct
The male player learns that the wife prepares himself for the job.	4.895756244659424	The male player learns that the wife prepares herself for the job.	4.736430644989014	correct
Victoria imagines herself finished this season.	6.2556915283203125	Victoria imagines herself finishing this season.	6.355703353881836	incorrect
The male player imagines himself finished this season.	6.793449401855469	The male player imagines himself finishing this season.	6.694775581359863	correct
The female professor imagines herself drove a bus.	7.207573890686035	The female professor imagines herself driving a bus.	6.3461689949035645	correct
Jason imagines himself drove a bus.	6.916816711425781	Jason imagines himself driving a bus.	6.153262138366699	correct
The woman finds herself painted a wall.	6.354771614074707	The woman finds herself painting a wall.	5.707255840301514	correct
Charles finds himself painted some wall.	8.421187400817871	Charles finds himself painting some wall.	7.273263454437256	correct
The female president hears that the prince trusts herself.	6.3771586418151855	The female president hears that the prince trusts himself.	6.4892578125	incorrect
The father hears that the female president trusts himself.	6.548909664154053	The father hears that the female president trusts herself.	6.308432102203369	correct
The female president sees herself trusted this friend.	8.099472045898438	The female president sees herself trusting this friend.	6.653158187866211	correct
The father sees himself trusted this friend.	7.976183891296387	The father sees himself trusting this friend.	6.594212055206299	correct
Alice sees herself added a record to the system.	7.211377143859863	Alice sees herself adding a record to the system.	6.8725905418396	correct
Alexander sees himself added a record to the system.	6.949275970458984	Alexander sees himself adding a record to the system.	6.458397388458252	correct
The woman says that the king understands herself.	4.710238456726074	The woman says that the king understands himself.	4.8585309982299805	incorrect
Ben says that the woman understands himself.	4.989972114562988	Ben says that the woman understands herself.	4.6964430809021	correct
Victoria imagines herself threw the ball.	6.095449447631836	Victoria imagines herself throwing the ball.	5.4749298095703125	correct
Adam pictures himself threw the ball.	6.903349876403809	Adam pictures himself throwing the ball.	6.271059513092041	correct
Maria pictures herself sold a car.	7.941252708435059	Maria pictures herself selling a car.	7.824289798736572	correct
The boy pictures himself sold a car.	7.713442325592041	The boy pictures himself selling a car.	7.387064456939697	correct
The female president feels that the boy loses herself in the game.	5.305890083312988	The female president feels that the boy loses himself in the game.	5.478208541870117	incorrect
Ben feels that the female player loses himself in the game.	4.996307849884033	Ben feels that the female player loses herself in the game.	4.850203037261963	correct
The female president imagines herself lost that game.	6.693655490875244	The female president imagines herself losing that game.	6.705066680908203	incorrect
Ben pictures himself lost that game.	7.3017096519470215	Ben pictures himself losing that game.	7.675437927246094	incorrect
The princess pictures herself moved to this house.	6.858736991882324	The princess pictures herself moving to this house.	6.571043014526367	correct
Paul pictures himself moved to that house.	6.638402938842773	Paul pictures himself moving to that house.	6.5799150466918945	correct
The girl shows that the male doctor understands herself.	5.231756687164307	The girl shows that the male doctor understands himself.	5.379605293273926	incorrect
Sam shows that the daughter understands himself.	6.225287914276123	Sam shows that the daughter understands herself.	5.844608306884766	correct
The girl pictures herself understood that story.	7.3904829025268555	The girl pictures herself understanding that story.	7.9929375648498535	incorrect
Sam pictures himself understood that story.	8.12751293182373	Sam pictures himself understanding that story.	9.183080673217773	incorrect
The female professor reports that the man believes in herself.	5.699737071990967	The female professor reports that the man believes in himself.	5.906527519226074	incorrect
Jerry reports that the female player believes in himself.	6.573338985443115	Jerry reports that the female player believes in herself.	6.1811113357543945	correct
The female professor imagined herself believed this news.	8.759414672851562	The female professor imagined herself believing this news.	8.40471076965332	correct
Jerry finds himself believed this news.	7.773094177246094	Jerry finds himself believing this news.	6.825585842132568	correct
Maria shows that the boy supports herself.	5.724247455596924	Maria shows that the boy supports himself.	5.501438140869141	correct
The brother shows that the mother supports himself.	6.094553470611572	The brother shows that the mother supports herself.	6.017331123352051	correct
