sentence1	PPL1	Sentence2	PPL2	Correct
Who did the customer who talked to love that man?	5.125217437744141	Who did the customer who talked to that man love?	5.509244441986084	incorrect
Who did the customer who loved talk to that man?	5.741929054260254	Who did the customer who loved that man talk to?	5.788942813873291	incorrect
What did this male professor who understood follow the rule?	6.884282112121582	What did this male professor who understood the rule follow?	6.878304958343506	correct
What did this male professor who protected understand the rule?	7.191709995269775	What did this male professor who protected the rule understand?	7.320150852203369	incorrect
Who did the writer who trusted call that teacher?	6.823877811431885	Who did the writer who trusted that teacher call?	6.859392166137695	incorrect
Who did the writer who called trust that teacher?	6.284162998199463	Who did the writer who called that teacher trust?	6.71130895614624	incorrect
Who did this male professor who contacted see this child?	6.7760009765625	Who did this male professor who contacted this child see?	6.7397141456604	correct
Who did this male professor who saw contact this child?	6.815091133117676	Who did this male professor who saw this child contact?	6.483703136444092	correct
Who did the visitor who defeated beat Mike?	7.7896552085876465	Who did the visitor who defeated Mike beat?	7.766977787017822	correct
Who did that prince who beat defeat Alice?	7.192109107971191	Who did that prince who beat Alice defeat?	7.4797163009643555	incorrect
Who did the student who trusted visit Robert?	7.517972946166992	Who did the student who trusted Robert visit?	7.5131754875183105	correct
Who did this daughter who beat talk to that president?	6.156427383422852	Who did this daughter who beat that president talk to?	6.511089324951172	incorrect
Who did this daughter who talked to beat that president?	5.7989068031311035	Who did this daughter who talked to that president beat?	6.397674560546875	incorrect
Who did this male president who believed hide the teacher?	7.45880126953125	Who did this male president who believed the teacher hide?	7.119334697723389	correct
Who did this male president who hid believe the teacher?	7.310664653778076	Who did this male president who hid the teacher believe?	7.43728494644165	incorrect
Who did the judge who saw contact this minister?	7.106922626495361	Who did the judge who saw this minister contact?	6.98696756362915	correct
Who did the judge who contacted see this minister?	6.763823509216309	Who did the judge who contacted this minister see?	6.593827247619629	correct
Who did the doctor who talked to beat Alexander?	6.3438215255737305	Who did the doctor who talked to Alexander beat?	6.6916985511779785	incorrect
Who did the doctor who beat talk to Alexander?	6.320245265960693	Who did the doctor who beat Alexander talk to?	6.455494403839111	incorrect
Who did that female president who met support this parent?	7.943138122558594	Who did that female president who met this parent support?	7.520755767822266	correct
Who did that female president who supported meet this parent?	7.3451690673828125	Who did that female president who supported this parent meet?	7.309523105621338	correct
Who did that daughter who believed call the police?	6.272602558135986	Who did that daughter who believed the police call?	6.52979040145874	incorrect
Who did that daughter who called believe the police?	6.472151756286621	Who did that daughter who called the police believe?	5.830095291137695	correct
Who did the professor who found talk to this student?	5.450891017913818	Who did the professor who found this student talk to?	5.50960636138916	incorrect
Who did the professor who talked to find this student?	5.299564361572266	Who did the professor who talked to this student find?	5.170382022857666	correct
Who did the judge who beat select that teacher?	6.141242027282715	Who did the judge who beat that teacher select?	6.279574394226074	incorrect
Who did the judge who selected beat that teacher?	6.568272590637207	Who did the judge who selected that teacher beat?	7.328182697296143	incorrect
Who did the driver who beat save this doctor?	6.867769718170166	Who did the driver who beat this doctor save?	7.147074222564697	incorrect
Who did the driver who saved beat this doctor?	7.059144496917725	Who did the driver who saved this doctor beat?	7.572928428649902	incorrect
Who did his wife who trusted defeat Henry?	8.324933052062988	Who did his wife who trusted Henry defeat?	8.158102989196777	correct
Who did his wife who defeated trust Henry?	8.877073287963867	Who did his wife who defeated Henry trust?	8.045303344726562	correct
Who did the coach who visited talk to this leader?	6.815944194793701	Who did the coach who visited this leader talk to?	7.052028656005859	incorrect
Who did the coach who talked to visit this leader?	6.871498107910156	Who did the coach who talked to this leader visit?	6.6531500816345215	correct
Who did the girl who visited attack that team?	6.480712890625	Who did the girl who visited that team attack?	6.694812774658203	incorrect
