sentence1	PPL1	Sentence2	PPL2	Correct
Won't the lady who the student watch will throw the ball?	5.474287986755371	Will the lady who the student won't watch throw the ball?	5.82430362701416	incorrect
Didn't the man who the woman watch does swim?	5.327637672424316	Does the man who the woman didn't watch swim?	5.1431803703308105	correct
Should the boy who the man love doesn't face the problem?	5.601174354553223	Doesn't the boy who the man should love face the problem?	5.699609279632568	incorrect
Could the princess who the man marry did arrive?	7.004005432128906	Did the princess who the man could marry arrive?	7.1600341796875	incorrect
Doesn't the wife who the student believe might rest?	6.058753490447998	Might the wife who the student doesn't believe rest?	6.535470008850098	incorrect
Shouldn't the doctor who the team follow did stay?	5.912095546722412	Did the doctor who the team shouldn't follow stay?	6.515426158905029	incorrect
Would the professor who the friend help can live with the parents?	5.567267894744873	Can the professor who the friend would help live with the parents?	6.188996315002441	incorrect
Might the president who the team attack would show interest in the man?	6.474093914031982	Would the president who the team might attack show interest in the man?	5.789288520812988	correct
Couldn't the king who the child follow can't hear the music?	5.226084232330322	Can't the king who the child couldn't follow hear the music?	6.133983135223389	incorrect
Couldn't the man who the professor teach could lose the war?	5.879767417907715	Could the man who the professor couldn't teach lose the war?	5.683356285095215	correct
Should the prince who the child see does run?	6.481778144836426	Does the prince who the child should see run?	6.276418209075928	correct
Couldn't the mother who the teacher ask must report the news?	5.62468147277832	Must the mother who the teacher couldn't ask report the news?	5.789767265319824	incorrect
Should the president who the teacher invite can't watch the television?	5.9529900550842285	Can't the president who the teacher should invite watch the television?	6.5482306480407715	incorrect
Didn't the king who the soldier kill shouldn't put the name on the book?	5.060449600219727	Shouldn't the king who the soldier didn't kill put the name on the book?	4.704094886779785	correct
Must the prince who the teacher teach can face the problem?	6.890507221221924	Can the prince who the teacher must teach face the problem?	7.0819926261901855	incorrect
Must the girl who the student follow won't run?	6.6571550369262695	Won't the girl who the student must follow run?	5.920207977294922	correct
Does the player who the woman see shouldn't walk?	6.031531810760498	Shouldn't the player who the woman does see walk?	5.5971479415893555	correct
Didn't the player who the soldier save can join the party?	5.965655326843262	Can the player who the soldier didn't save join the party?	6.481809139251709	incorrect
Won't the president who the teacher invite might face the war?	5.898799896240234	Might the president who the teacher won't invite face the war?	6.787515640258789	incorrect
May the player who the man marry doesn't walk?	5.931144714355469	Doesn't the player who the man may marry walk?	5.895061492919922	correct
Can the king who the student see does stay?	8.13420581817627	Does the king who the student can see stay?	6.6645684242248535	correct
May the father who the woman love can control the game?	6.061763763427734	Can the father who the woman may love control the game?	6.52001428604126	incorrect
Can't the wife who the parent love didn't prove the theory?	6.894995212554932	Didn't the wife who the parent can't love prove the theory?	6.271449565887451	correct
Did the woman who the student follow may wait?	7.0531840324401855	May the woman who the student did follow wait?	6.979944229125977	correct
Did the doctor who the student ask does stand?	6.97576379776001	Does the doctor who the student did ask stand?	6.647310733795166	correct
Could the boy who the police find would start the war?	5.814840793609619	Would the boy who the police could find start the war?	5.4822096824646	correct
Shouldn't the father who the minister serve will swim?	5.844355583190918	Will the father who the minister shouldn't serve swim?	6.2235941886901855	incorrect
Did the player who the professor teach didn't run?	6.961662292480469	Didn't the player who the professor did teach run?	6.695046901702881	correct
Should the father who the student meet won't ask the question?	6.085704326629639	Won't the father who the student should meet ask the question?	5.3930983543396	correct
Couldn't the player who the army kill would lie down?	5.315128326416016	Would the player who the army couldn't kill lie down?	5.6993937492370605	incorrect
Did the man who the player lead must work?	6.411116600036621	Must the man who the player did lead work?	6.0592780113220215	correct
Won't the lady who the man love shouldn't throw the stone?	5.207800388336182	Shouldn't the lady who the man won't love throw the stone?	5.198800086975098	correct
Can't the man who the army kill did explain the process?	6.980430603027344	Did the man who the army can't kill explain the process?	6.433007717132568	correct
Shouldn't the doctor who the team follow did play the game?	5.276663780212402	Did the doctor who the team shouldn't follow play the game?	5.710171699523926	incorrect
Must the professor who the council support didn't run?	5.9401164054870605	Didn't the professor who the council must support run?	6.147675514221191	incorrect
Does the professor who the professor teach must stay?	6.69975471496582	Must the professor who the professor does teach stay?	6.960378170013428	incorrect
Must the daughter who the president invite could wait?	6.8975725173950195	Could the daughter who the president must invite wait?	6.608116149902344	correct
Would the boy who the player hit can stay?	5.7834153175354	Can the boy who the player would hit stay?	7.467474937438965	incorrect
Does the brother who the parent support must stay?	7.175057411193848	Must the brother who the parent does support stay?	7.14174222946167	correct
Didn't the father who the player reach out to could walk?	6.433722972869873	Could the father who the player didn't reach out to walk?	5.303813457489014	correct
Could the girl who the officer serve might sit?	6.27781343460083	Might the girl who the officer could serve sit?	7.5199809074401855	incorrect
Couldn't the doctor who the student join would believe the truth?	5.587002754211426	Would the doctor who the student couldn't join believe the truth?	5.205966472625732	correct
Couldn't the mother who the teacher ask would lie down?	5.271520137786865	Would the mother who the teacher couldn't ask lie down?	5.468928337097168	incorrect
Should the father who the president invite would hold the meeting?	6.222955226898193	Would the father who the president should invite hold the meeting?	5.659287452697754	correct
Could the boy who the officer serve does marry the woman?	5.849206447601318	Does the boy who the officer could serve marry the woman?	5.7646331787109375	correct
Did the princess who the army attack will travel?	6.891382694244385	Will the princess who the army did attack travel?	6.909265518188477	incorrect
Can the boy who the student see may work?	7.673061847686768	May the boy who the student can see work?	6.389317512512207	correct
Doesn't the father who the student join can't watch the television?	5.592851638793945	Can't the father who the student doesn't join watch the television?	6.25828218460083	incorrect
Will the woman who the man see could play the song?	5.408318519592285	Could the woman who the man will see play the song?	5.3730316162109375	correct
Might the president who the team attack couldn't stand?	6.801982879638672	Couldn't the president who the team might attack stand?	5.900842189788818	correct
Could the doctor who the teacher help couldn't leave?	5.596937656402588	Couldn't the doctor who the teacher could help leave?	5.075093746185303	correct
Does the lady who the woman love should enjoy the film?	5.925667762756348	Should the lady who the woman does love enjoy the film?	5.798318862915039	correct
Can't the professor who the player hit should follow the order?	6.730184078216553	Should the professor who the player can't hit follow the order?	6.62460994720459	correct
Must the daughter who the player hit couldn't show support for the man?	6.426642417907715	Couldn't the daughter who the player must hit show support for the man?	6.186640739440918	correct
Will the woman who the worker serve would rest?	6.727654457092285	Would the woman who the worker will serve rest?	5.957100868225098	correct
Will the woman who the worker serve would join the committee?	6.327147006988525	Would the woman who the worker will serve join the committee?	5.91932487487793	correct
Should the man who the teacher help does fix the car?	5.522934913635254	Does the man who the teacher should help fix the car?	4.654074192047119	correct
Will the mother who the friend tell the story to shouldn't walk?	5.667451858520508	Shouldn't the mother who the friend will tell the story to walk?	5.027492046356201	correct
Should the man who the teacher help does stand?	6.294837474822998	Does the man who the teacher should help stand?	5.801774501800537	correct
Shouldn't the player who the officer serve mustn't invite the committee?	5.769954681396484	Mustn't the player who the officer shouldn't serve invite the committee?	6.074905872344971	incorrect
Must the mother who the child love shouldn't follow the plan?	5.638680458068848	Shouldn't the mother who the child must love follow the plan?	5.470819473266602	correct
Mustn't the girl who the doctor save should carry the child?	5.537881851196289	Should the girl who the doctor mustn't save carry the child?	6.1317033767700195	incorrect
Can't the brother who the friend tell the story to doesn't serve the community?	5.899412155151367	Doesn't the brother who the friend can't tell the story to serve the community?	5.267412185668945	correct
Might the president who the player hit won't watch the game?	6.146644592285156	Won't the president who the player might hit watch the game?	5.256718158721924	correct
Doesn't the boy who the soldier kill must add the information?	5.639081954956055	Must the boy who the soldier doesn't kill add the information?	5.802924156188965	incorrect
Does the girl who the army kill did stay?	6.387773036956787	Did the girl who the army does kill stay?	7.404605388641357	incorrect
May the mother who the soldier save might arrive?	6.778779029846191	Might the mother who the soldier may save arrive?	7.6792497634887695	incorrect
Would the lady who the father tell the story to must produce the goods?	5.463754653930664	Must the lady who the father would tell the story to produce the goods?	5.187023162841797	correct
Can't the man who the president lead shouldn't live with the parents?	5.731364727020264	Shouldn't the man who the president can't lead live with the parents?	4.89152717590332	correct
Can the father who the coach teach must enjoy the film?	7.3205742835998535	Must the father who the coach can teach enjoy the film?	6.278825283050537	correct
Doesn't the wife who the woman watch can't paint the wall?	5.206577301025391	Can't the wife who the woman doesn't watch paint the wall?	5.923664093017578	incorrect
Won't the king who the teacher meet may run?	6.11828088760376	May the king who the teacher won't meet run?	6.785473823547363	incorrect
Could the brother who the president invite must leave?	6.693248271942139	Must the brother who the president could invite leave?	6.476400852203369	correct
