sentence1	PPL1	Sentence2	PPL2	Correct
Catherine sees herself joined this committee.	7.914678573608398	Catherine sees herself joining this committee.	7.702223777770996	correct
Gary sees himself joined this committee.	7.733397483825684	Gary sees himself joining this committee.	7.399868965148926	correct
The girl explains that the man believes in herself.	5.27510929107666	The girl explains that the man believes in himself.	5.029952049255371	correct
Jerry explains that the female player believes in himself.	5.778310298919678	Jerry explains that the female player believes in herself.	6.037336349487305	incorrect
Kelly knows that the king enjoys herself.	6.4778594970703125	Kelly knows that the king enjoys himself.	6.047393798828125	correct
Anthony knows that the female president enjoys himself.	5.896743297576904	Anthony knows that the female president enjoys herself.	5.961135387420654	incorrect
Kelly imagines herself enjoyed that music.	7.360073566436768	Kelly imagines herself enjoying that music.	7.802482604980469	incorrect
Anthony caught himself enjoyed that music.	7.195630073547363	Anthony caught himself enjoying that music.	6.941005706787109	correct
Alice knows that the man introduces herself to others.	5.3907060623168945	Alice knows that the man introduces himself to others.	5.336289882659912	correct
William knows that the woman introduces himself to others.	5.461365222930908	William knows that the woman introduces herself to others.	5.405477523803711	correct
Alice pictures herself described the process.	9.139102935791016	Alice pictures herself describing the process.	9.42173957824707	incorrect
William pictures himself described the process.	8.408967971801758	William pictures himself describing the process.	8.133650779724121	correct
Victoria explains that the father hides herself.	6.330161094665527	Victoria explains that the father hides himself.	6.226264953613281	correct
Jack explains that his mother hides himself.	5.878702163696289	Jack explains that his mother hides herself.	5.857482433319092	correct
Sarah shows that her brother enjoys herself.	5.9319963455200195	Sarah shows that her brother enjoys himself.	6.051335334777832	incorrect
Robert shows that the female president enjoys himself.	6.434040069580078	Robert shows that the female president enjoys herself.	6.4673285484313965	incorrect
Sarah caught herself enjoyed the film.	7.339136600494385	Sarah caught herself enjoying the film.	6.619179725646973	correct
Robert caught himself enjoyed the film.	7.373028755187988	Robert caught himself enjoying the film.	6.829938888549805	correct
The daughter imagines herself opened this door.	6.816780090332031	The daughter imagines herself opening this door.	7.386097431182861	incorrect
Dan imagines himself opened this door.	7.1160054206848145	Dan imagines himself opening this door.	7.4456787109375	incorrect
Jane feels that the prince teaches herself French.	6.8563408851623535	Jane feels that the prince teaches himself French.	6.575355529785156	correct
The king feels that the wife teaches himself French.	6.950747966766357	The king feels that the wife teaches herself French.	7.010617733001709	incorrect
Jane imagines herself taught the course.	7.322267532348633	Jane imagines herself teaching the course.	7.577186107635498	incorrect
The king saw himself taught the course.	6.692713260650635	The king saw himself teaching the course.	6.8909502029418945	incorrect
Anna feels that the father depends on herself.	7.210609436035156	Anna feels that the father depends on himself.	6.777795791625977	correct
The male player feels that the wife depends on himself.	6.073058605194092	The male player feels that the wife depends on herself.	6.145593166351318	incorrect
Anna imagines herself lived with her parents.	6.515528678894043	Anna imagines herself living with her parents.	6.544178009033203	incorrect
The male player sees himself lived with his parents.	5.792970657348633	The male player sees himself living with his parents.	5.418425559997559	correct
Maria imagines herself finished a project.	6.7671098709106445	Maria imagines herself finishing a project.	7.143515586853027	incorrect
Oliver imagines himself finished a project.	7.649285316467285	Oliver imagines himself finishing a project.	7.861001968383789	incorrect
The wife hears that the male player sees herself appear on television.	6.546840667724609	The wife hears that the male player sees himself appear on television.	6.350399017333984	correct
The father hears that the female president sees himself appear on television.	6.128308296203613	The father hears that the female president sees herself appear on television.	6.273804664611816	incorrect
The wife sees herself joined the party.	6.0061211585998535	The wife sees herself joining the party.	5.743200302124023	correct
The father sees himself joined the party.	5.620643138885498	The father sees himself joining the party.	5.324440002441406	correct
The lady heard that the brother introduced herself to others.	6.098317623138428	The lady heard that the brother introduced himself to others.	6.06480598449707	correct
Adam heard that the female president introduced himself to others.	6.283036708831787	Adam heard that the female president introduced herself to others.	6.373899936676025	incorrect
The lady imagines herself started this project.	7.24251651763916	The lady imagines herself starting this project.	7.497131824493408	incorrect
Adam sees himself started this project.	7.6591973304748535	Adam sees himself starting this project.	7.337616443634033	correct
The boy wrote that the lady protected himself.	6.055281162261963	The boy wrote that the lady protected herself.	6.042014122009277	correct
The boy pictures himself opened the museum.	7.631218433380127	The boy pictures himself opening the museum.	7.852035999298096	incorrect
Ann means that the father improves herself.	6.5021209716796875	Ann means that the father improves himself.	6.260936737060547	correct
