sentence1	PPL1	Sentence2	PPL2	Correct
Should the doctor the council support would wait?	7.826799392700195	Would the doctor the council should support wait?	7.920407772064209	incorrect
Can't the prince the student believe would report the news?	7.433271408081055	Would the prince the student can't believe report the news?	6.801078796386719	correct
Might the doctor the child ask could buy the book?	7.284808158874512	Could the doctor the child might ask buy the book?	6.46143102645874	correct
Might the father the child follow won't write the book?	6.371095657348633	Won't the father the child might follow write the book?	6.131885528564453	correct
Must the girl the student join won't arrive?	7.747772216796875	Won't the girl the student must join arrive?	6.8512773513793945	correct
Does the player the other player reach out to might sell the car?	6.329513072967529	Might the player the other player does reach out to sell the car?	6.057449817657471	correct
Didn't the professor the captain lead couldn't support the position?	6.235578536987305	Couldn't the professor the captain didn't lead support the position?	6.042929649353027	correct
Shouldn't the father the teacher call won't talk?	5.701271057128906	Won't the father the teacher shouldn't call talk?	5.826803207397461	incorrect
Mustn't the president the student follow must meet the team?	7.105331897735596	Must the president the student mustn't follow meet the team?	6.870936870574951	correct
Mustn't the king the child follow can sit?	6.944436550140381	Can the king the child mustn't follow sit?	7.359184265136719	incorrect
Will the player the other player hit shouldn't reach the agreement?	6.07467794418335	Shouldn't the player the other player will hit reach the agreement?	5.367362022399902	correct
Can the father the teacher invite would help the family?	6.630370140075684	Would the father the teacher can invite help the family?	5.863848686218262	correct
Did the king the woman marry doesn't hold the line?	6.331794738769531	Doesn't the king the woman did marry hold the line?	6.063015460968018	correct
Couldn't the professor the friend trust can sit?	6.550066947937012	Can the professor the friend couldn't trust sit?	8.222394943237305	incorrect
Won't the wife the president invite would reach the goal?	6.236688613891602	Would the wife the president won't invite reach the goal?	5.976104259490967	correct
Won't the doctor the student trust might move to the house?	6.522754669189453	Might the doctor the student won't trust move to the house?	6.830417633056641	incorrect
Might the prince the friend tell the story to does keep the record?	7.36953067779541	Does the prince the friend might tell the story to keep the record?	6.44587516784668	correct
Doesn't the president the soldier attack might trust the assistant?	7.077737808227539	Might the president the soldier doesn't attack trust the assistant?	7.36668586730957	incorrect
Can't the lady the player trust could leave?	7.410427570343018	Could the lady the player can't trust leave?	6.864988803863525	correct
Couldn't the mother the child see did end the war?	5.3045220375061035	Did the mother the child couldn't see end the war?	6.152987480163574	incorrect
Won't the prince the student trust might believe the story?	7.3759589195251465	Might the prince the student won't trust believe the story?	7.251616477966309	correct
Can't the doctor the student follow did serve the people?	7.104423522949219	Did the doctor the student can't follow serve the people?	6.835079193115234	correct
Shouldn't the princess the leader lead may fight for the cup?	5.672345161437988	May the princess the leader shouldn't lead fight for the cup?	6.705924034118652	incorrect
Couldn't the mother the woman believe in may study the science?	5.959012508392334	May the mother the woman couldn't believe in study the science?	6.574529647827148	incorrect
Could the president the other president meet won't choose the team?	6.274209976196289	Won't the president the other president could meet choose the team?	6.671689987182617	incorrect
Did the professor the player join mustn't walk?	7.4543776512146	Mustn't the professor the player did join walk?	7.932341575622559	incorrect
Won't the wife the doctor understand shouldn't work?	6.025746822357178	Shouldn't the wife the doctor won't understand work?	5.513696670532227	correct
Couldn't the professor the army kill didn't sit?	6.261990547180176	Didn't the professor the army couldn't kill sit?	6.724250793457031	incorrect
Doesn't the man the council support won't eat the food?	5.900243759155273	Won't the man the council doesn't support eat the food?	6.008859634399414	incorrect
Might the professor the parent like mustn't rest?	7.891045570373535	Mustn't the professor the parent might like rest?	7.529369354248047	correct
Might the girl the friend call won't describe the picture?	6.894341945648193	Won't the girl the friend might call describe the picture?	6.491668701171875	correct
Didn't the president the man believe in won't try the method?	5.932960033416748	Won't the president the man didn't believe in try the method?	5.826404094696045	correct
Shouldn't the doctor the friend trust can't wait?	5.7142157554626465	Can't the doctor the friend shouldn't trust wait?	6.037971019744873	incorrect
Couldn't the boy the doctor help mustn't wait?	5.3061065673828125	Mustn't the boy the doctor couldn't help wait?	6.302394866943359	incorrect
Should the mother the player hit mustn't sit?	6.141584396362305	Mustn't the mother the player should hit sit?	7.234226226806641	incorrect
Might the daughter the student understand couldn't travel?	8.1405668258667	Couldn't the daughter the student might understand travel?	7.012903690338135	correct
Will the brother the student ask can sit?	8.619583129882812	Can the brother the student will ask sit?	8.873363494873047	incorrect
Could the brother the child ask didn't travel?	6.8117218017578125	Didn't the brother the child could ask travel?	7.142452239990234	incorrect
Could the doctor the player join doesn't write the letter?	6.256369590759277	Doesn't the doctor the player could join write the letter?	6.343446254730225	incorrect
Did the doctor the president lead could love the music?	7.301002025604248	Could the doctor the president did lead love the music?	7.22625732421875	correct
Did the wife the man hit should rest?	8.431507110595703	Should the wife the man did hit rest?	6.97044038772583	correct
Might the professor the council support may show the support to the man?	6.556851387023926	May the professor the council might support show the support to the man?	6.950939655303955	incorrect
Can't the professor the professor teach may put the name on the book?	6.021928310394287	May the professor the professor can't teach put the name on the book?	6.258831977844238	incorrect
Mustn't the wife the mother tell the story to can't sell the goods?	5.964602470397949	Can't the wife the mother mustn't tell the story to sell the goods?	5.445406913757324	correct
Won't the professor the woman love can't stand?	6.562229156494141	Can't the professor the woman won't love stand?	6.689599514007568	incorrect
Doesn't the prince the president invite didn't live with the family?	5.692770004272461	Didn't the prince the president doesn't invite live with the family?	5.615725517272949	correct
May the professor the soldier attack couldn't travel?	8.621638298034668	Couldn't the professor the soldier may attack travel?	6.931413173675537	correct
Could the king the teacher tell the story to might open the account?	6.242756366729736	Might the king the teacher could tell the story to open the account?	5.990682601928711	correct
Did the mother the father tell the story to mustn't swim?	6.354482650756836	Mustn't the mother the father did tell the story to swim?	6.132730960845947	correct
Will the girl the doctor help does earn the money?	6.808997631072998	Does the girl the doctor will help earn the money?	5.9368696212768555	correct
Can the princess the leader meet shouldn't feed the birds?	6.953610897064209	Shouldn't the princess the leader can meet feed the birds?	6.172362327575684	correct
Mustn't the mother the soldier attack can't lie down?	6.5078654289245605	Can't the mother the soldier mustn't attack lie down?	6.645387172698975	incorrect
Didn't the mother the teacher understand mustn't fight for the title?	5.718308925628662	Mustn't the mother the teacher didn't understand fight for the title?	6.0519938468933105	incorrect
Doesn't the princess the player hit can't work?	5.761964321136475	Can't the princess the player doesn't hit work?	6.410523891448975	incorrect
Shouldn't the father the student ask will swim?	6.37667989730835	Will the father the student shouldn't ask swim?	6.679825782775879	incorrect
Couldn't the wife the player hit can't run?	5.5342254638671875	Can't the wife the player couldn't hit run?	6.9073028564453125	incorrect
Could the president the student see shouldn't send the news?	5.641666889190674	Shouldn't the president the student could see send the news?	5.515798568725586	correct
Did the wife the student join must travel?	9.085115432739258	Must the wife the student did join travel?	8.96632194519043	correct
Mustn't the lady the player trust can't perform the song?	6.099137306213379	Can't the lady the player mustn't trust perform the song?	5.564659118652344	correct
Should the brother the teacher teach can't make the money?	5.748136043548584	Can't the brother the teacher should teach make the money?	6.381399154663086	incorrect
Won't the player the government support might support the family?	6.964888572692871	Might the player the government won't support support the family?	7.0332159996032715	incorrect
Does the king the student believe in can work?	7.1549973487854	Can the king the student does believe in work?	7.327272415161133	incorrect
Couldn't the boy the president meet can lie down?	5.984844207763672	Can the boy the president couldn't meet lie down?	7.653598308563232	incorrect
Doesn't the brother the teacher tell the story to can work?	6.252721786499023	Can the brother the teacher doesn't tell the story to work?	5.97930908203125	correct
Might the king the player hit can read the paper?	7.320219993591309	Can the king the player might hit read the paper?	7.473933696746826	incorrect
Should the professor the woman see did manage the project?	6.446082592010498	Did the professor the woman should see manage the project?	7.2406439781188965	incorrect
May the father the teacher ask can move?	8.59665298461914	Can the father the teacher may ask move?	8.081400871276855	correct
Shouldn't the president the teacher teach does keep the record?	5.795803546905518	Does the president the teacher shouldn't teach keep the record?	6.13881778717041	incorrect
Does the brother the police find could play with the team?	6.0828857421875	Could the brother the police does find play with the team?	6.228302001953125	incorrect
Would the girl the teacher understand could add the number?	6.526856899261475	Could the girl the teacher would understand add the number?	6.7094573974609375	incorrect
Would the princess the minister serve shouldn't send the letter?	5.89121675491333	Shouldn't the princess the minister would serve send the letter?	5.823782920837402	correct
Does the daughter the government support mustn't watch the television?	6.87394905090332	Mustn't the daughter the government does support watch the television?	7.629459381103516	incorrect
Will the lady the boy hit shouldn't wait?	6.72677755355835	Shouldn't the lady the boy will hit wait?	5.880127906799316	correct
Would the man the friend support must rest?	7.04679012298584	Must the man the friend would support rest?	7.346371173858643	incorrect
Must the doctor the teacher meet couldn't move?	7.844732761383057	Couldn't the doctor the teacher must meet move?	6.4314866065979	correct
Couldn't the wife the student find could arrive?	6.902445316314697	Could the wife the student couldn't find arrive?	7.287742614746094	incorrect
Mustn't the doctor the student ask won't move?	7.07382345199585	Won't the doctor the student mustn't ask move?	6.364748954772949	correct
Couldn't the wife the man love must marry the woman?	5.212751865386963	Must the wife the man couldn't love marry the woman?	6.029794216156006	incorrect
Will the president the parent love might study the language?	7.9114580154418945	Might the president the parent will love study the language?	7.561820983886719	correct
Shouldn't the woman the student join will wait?	6.2266082763671875	Will the woman the student shouldn't join wait?	6.5927653312683105	incorrect
Didn't the brother the teacher understand should lead the group?	6.482820987701416	Should the brother the teacher didn't understand lead the group?	5.812009334564209	correct
Did the king the man marry will talk?	7.502898216247559	Will the king the man did marry talk?	7.139919757843018	correct
Might the doctor the woman see did wait?	8.420750617980957	Did the doctor the woman might see wait?	7.4925079345703125	correct
Shouldn't the professor the council support didn't work?	5.822171688079834	Didn't the professor the council shouldn't support work?	6.218668460845947	incorrect
Can the father the teacher invite would travel?	7.896196365356445	Would the father the teacher can invite travel?	7.031780242919922	correct
Should the president the woman love will play with the team?	5.690104961395264	Will the president the woman should love play with the team?	5.922695159912109	incorrect
Might the mother the worker serve will leave?	7.940420627593994	Will the mother the worker might serve leave?	7.678278923034668	correct
Can the king the woman marry may work?	7.523403167724609	May the king the woman can marry work?	7.356112480163574	correct
