sentence1	PPL1	Sentence2	PPL2	Correct
Who should Mike tell a story to Jonathan while helping?	6.546191692352295	Who should Mike tell a story to while helping Jonathan?	6.587600231170654	incorrect
What did Sarah throw the ball after putting at home?	5.734227657318115	What did Sarah throw after putting the ball at home?	5.573409557342529	correct
Who should this boy tell the story to Richard after hitting?	6.47994327545166	Who should this boy tell the story to after hitting Richard?	5.626225471496582	correct
Who should Helen ask Catherine after arresting?	9.910984992980957	Who should Helen ask after arresting Catherine?	8.744848251342773	correct
Who did Ann see Kelly while attacking?	8.136475563049316	Who did Ann see while attacking Kelly?	7.480339527130127	correct
What did Ann show the result after producing?	7.7563157081604	What did Ann show after producing the result?	7.339541435241699	correct
Who should that father mention Ruth when telling the story to?	6.626046657562256	Who should that father mention when telling the story to Ruth?	6.312293529510498	correct
What did that father talk about history when studying?	6.472373962402344	What did that father talk about when studying history?	6.06663179397583	correct
Who should this president kill Andy before meeting?	7.5010085105896	Who should this president kill before meeting Andy?	7.448401927947998	correct
What did this president build the system before developing?	6.5908331871032715	What did this president build before developing the system?	5.9403839111328125	correct
Who should Peter trust Jerry after arresting?	9.041266441345215	Who should Peter trust after arresting Jerry?	8.094977378845215	correct
What did Peter help the student to do after arresting?	6.773599147796631	What did Peter help to do after arresting the student?	6.2781524658203125	correct
What should Walter watch Sarah before killing?	8.786852836608887	What should Walter watch before killing Sarah?	7.990144729614258	correct
What did Walter ask the question before answering?	6.3075761795043945	What did Walter ask before answering the question?	5.726291656494141	correct
Who should the doctor talk to Louis after writing about?	6.1118927001953125	Who should the doctor talk to after writing about Louis?	5.905919075012207	correct
What did the doctor hear the music after writing?	5.352694034576416	What did the doctor hear after writing the music?	5.19672155380249	correct
Who should Jason ask Catherine after leaving at home?	7.5355682373046875	Who should Jason ask after leaving Catherine at home?	7.162448406219482	correct
Who should Louis call Jonathan after sending the letter?	7.211145877838135	Who should Louis call after sending Jonathan the letter?	7.834737300872803	incorrect
Who should Victoria meet Jason while sharing the food with?	7.363558292388916	Who should Victoria meet while sharing the food with Jason?	6.966865539550781	correct
Who did Victoria like the children while sharing the food with?	6.394786834716797	Who did Victoria like while sharing the food with the children?	5.782945156097412	correct
Who should this professor support Victor while choosing?	8.830472946166992	Who should this professor support while choosing Victor?	8.711990356445312	correct
What did the girl throw the ball when she decided not to throw?	4.321107387542725	What did the girl throw when she decided not to throw the ball?	4.2301483154296875	correct
What did this doctor enjoy the music while performing?	6.30206298828125	What did this doctor enjoy while performing the music?	6.0200347900390625	correct
What did the brother take the picture after drawing?	5.494011878967285	What did the brother take after drawing the picture?	4.955562114715576	correct
Who should Bill understand Catherine before marrying?	9.116071701049805	Who should Bill understand before marrying Catherine?	7.915144920349121	correct
Who should Anthony follow Adam when protecting?	8.898554801940918	Who should Anthony follow when protecting Adam?	8.097155570983887	correct
Who should Richard meet Alice after informing?	8.112034797668457	Who should Richard meet after informing Alice?	7.548531532287598	correct
What did Richard serve the government after informing?	6.373058795928955	What did Richard serve after informing the government?	6.242735385894775	correct
Who should this father teach Tony after telling a story to?	6.567961692810059	Who should this father teach after telling a story to Tony?	5.974514007568359	correct
What did this father hear the music after enjoying?	7.0884857177734375	What did this father hear after enjoying the music?	6.146233558654785	correct
Who should Catherine serve Peter when marrying?	8.955760955810547	Who should Catherine serve when marrying Peter?	8.444244384765625	correct
What did Mary attack the enemy when saving?	7.209027290344238	What did Mary attack when saving the enemy?	7.178686141967773	correct
What did that daughter paint the wall without creating?	6.052977561950684	What did that daughter paint without creating the wall?	6.020294189453125	correct
Who should Jerry help Tony when explaining the rules to?	7.986339092254639	Who should Jerry help when explaining the rules to Tony?	7.465901851654053	correct
What did Jerry report the crime when explaining?	7.0501275062561035	What did Jerry report when explaining the crime?	6.940014839172363	correct
Who should Elizabeth teach Tony before attacking?	9.330618858337402	Who should Elizabeth teach before attacking Tony?	8.531126976013184	correct
What did Elizabeth bring the people before attacking?	7.0509033203125	What did Elizabeth bring before attacking the people?	6.612494468688965	correct
Who should that player call Fred when writing to?	7.98614501953125	Who should that player call when writing to Fred?	7.5872368812561035	correct
Who did that player play with the team when writing to?	5.642955303192139	Who did that player play with when writing to the team?	5.179571628570557	correct
Who should Louis lead Elizabeth while informing?	8.663579940795898	Who should Louis lead while informing Elizabeth?	7.827279567718506	correct
What did Louis see the film while explaining?	7.381197929382324	What did Louis see while explaining the film?	6.901986122131348	correct
Who should Louis support Peter when writing to?	7.808662414550781	Who should Louis support when writing to Peter?	7.5992608070373535	correct
What did Louis start the project when writing?	7.055731773376465	What did Louis start when writing the project?	6.653473854064941	correct
Who should the player defeat Martin when fighting with?	7.291923522949219	Who should the player defeat when fighting with Martin?	6.561469078063965	correct
What did the player report the crime when committing?	6.4057536125183105	What did the player report when committing the crime?	5.279664993286133	correct
Who should Sarah meet Anna without teaching?	8.118513107299805	Who should Sarah meet without teaching Anna?	8.188506126403809	incorrect
What did Sarah carry the arms without teaching?	6.899806499481201	What did Sarah carry without teaching the arms?	7.436479568481445	incorrect
Who should that professor defeat Jason before loving?	9.08949089050293	Who should that professor defeat before loving Jason?	8.705087661743164	correct
What did that professor make the plan before loving?	6.565794944763184	What did that professor make before loving the plan?	6.581785202026367	incorrect
Who should that brother follow Scott while explaining to?	7.655368328094482	Who should that brother follow while explaining to Scott?	7.367789268493652	correct
What did that brother report the crime while explaining?	6.889845371246338	What did that brother report while explaining the crime?	6.50731897354126	correct
Who should Roger call Charles after putting at home?	7.711174964904785	Who should Roger call after putting Charles at home?	7.265223979949951	correct
Who did Roger support the team after putting in trouble?	5.676197052001953	Who did Roger support after putting the team in trouble?	6.008828163146973	incorrect
Who should Bill serve Scott before helping?	8.84140682220459	Who should Bill serve before helping Scott?	7.982039451599121	correct
What did Bill understand the story before telling?	6.543948650360107	What did Bill understand before telling the story?	5.438863277435303	correct
Who should Jason follow Charles when facing?	8.94369125366211	Who should Jason follow when facing Charles?	8.451444625854492	correct
What did Jason serve the community when facing?	8.112974166870117	What did Jason serve when facing the community?	7.085651397705078	correct
Who should Walter save Helen before helping?	8.745384216308594	Who should Walter save before helping Helen?	8.919631004333496	incorrect
What did Walter learn history before reading?	7.5536346435546875	What did Walter learn before reading history?	7.054760456085205	correct
Who should Bill visit Ted without taking?	8.612231254577637	Who should Bill visit without taking Ted?	7.866985321044922	correct
Who should Michael watch Martin while understanding?	8.584668159484863	Who should Michael watch while understanding Martin?	8.424081802368164	correct
Who should Bobby meet Walter when helping?	9.064887046813965	Who should Bobby meet when helping Walter?	8.151652336120605	correct
Who should the princess tell Ruth the story while saving?	6.89064884185791	Who should the princess tell the story while saving Ruth?	5.988644599914551	correct
Who should that mother love Ann after telling the news?	7.329713344573975	Who should that mother love after telling Ann the news?	7.061389446258545	correct
Who should the professor meet Peter before following?	7.37589168548584	Who should the professor meet before following Peter?	6.938512802124023	correct
Who should that father ask Richard without telling the news?	6.554190158843994	Who should that father ask without telling Richard the news?	6.4139251708984375	correct
Who should this prince teach Elizabeth before loving?	8.002283096313477	Who should this prince teach before loving Elizabeth?	7.386354923248291	correct
Who should the player love Richard after understanding?	8.228937149047852	Who should the player love after understanding Richard?	7.100146293640137	correct
What did Richard send the news when reporting?	6.765779495239258	What did Richard send when reporting the news?	6.270158767700195	correct
What did Ann serve the community without supporting?	6.946910381317139	What did Ann serve without supporting the community?	6.92927360534668	correct
Who should Patrick train Victoria without meeting?	8.646478652954102	Who should Patrick train without meeting Victoria?	8.704276084899902	incorrect
What did Patrick send the message without reading?	5.890578746795654	What did Patrick send without reading the message?	6.310622215270996	incorrect
