sentence1	PPL1	Sentence2	PPL2	Correct
Won't the lady who the student watch will throw the ball?	6.249427318572998	Will the lady who the student won't watch throw the ball?	5.581918716430664	correct
Didn't the man who the woman watch does swim?	6.449502944946289	Does the man who the woman didn't watch swim?	6.069911003112793	correct
Should the boy who the man love doesn't face the problem?	5.21029806137085	Doesn't the boy who the man should love face the problem?	5.6927690505981445	incorrect
Could the princess who the man marry did arrive?	7.164475917816162	Did the princess who the man could marry arrive?	7.007870674133301	correct
Doesn't the wife who the student believe might rest?	7.440162658691406	Might the wife who the student doesn't believe rest?	7.336174964904785	correct
Shouldn't the doctor who the team follow did stay?	6.826688766479492	Did the doctor who the team shouldn't follow stay?	6.333566188812256	correct
Would the professor who the friend help can live with the parents?	6.539284706115723	Can the professor who the friend would help live with the parents?	6.529683589935303	correct
Might the president who the team attack would show interest in the man?	6.94178581237793	Would the president who the team might attack show interest in the man?	6.427798748016357	correct
Couldn't the king who the child follow can't hear the music?	5.528080463409424	Can't the king who the child couldn't follow hear the music?	6.141692161560059	incorrect
Couldn't the man who the professor teach could lose the war?	5.541710376739502	Could the man who the professor couldn't teach lose the war?	5.9810099601745605	incorrect
Should the prince who the child see does run?	7.355526924133301	Does the prince who the child should see run?	7.748348236083984	incorrect
Couldn't the mother who the teacher ask must report the news?	5.985798358917236	Must the mother who the teacher couldn't ask report the news?	6.470951557159424	incorrect
Should the president who the teacher invite can't watch the television?	6.581231594085693	Can't the president who the teacher should invite watch the television?	7.044903755187988	incorrect
Didn't the king who the soldier kill shouldn't put the name on the book?	5.450685024261475	Shouldn't the king who the soldier didn't kill put the name on the book?	5.379787445068359	correct
Must the prince who the teacher teach can face the problem?	7.4988555908203125	Can the prince who the teacher must teach face the problem?	6.734917640686035	correct
Must the girl who the student follow won't run?	6.727540016174316	Won't the girl who the student must follow run?	6.979073524475098	incorrect
Does the player who the woman see shouldn't walk?	6.463127136230469	Shouldn't the player who the woman does see walk?	6.434185981750488	correct
Didn't the player who the soldier save can join the party?	5.9162187576293945	Can the player who the soldier didn't save join the party?	6.500889778137207	incorrect
Won't the president who the teacher invite might face the war?	7.039358615875244	Might the president who the teacher won't invite face the war?	6.953176498413086	correct
May the player who the man marry doesn't walk?	6.8167266845703125	Doesn't the player who the man may marry walk?	6.75058126449585	correct
Can the king who the student see does stay?	7.625028133392334	Does the king who the student can see stay?	7.503171443939209	correct
May the father who the woman love can control the game?	6.664484977722168	Can the father who the woman may love control the game?	6.887184143066406	incorrect
Can't the wife who the parent love didn't prove the theory?	6.619678020477295	Didn't the wife who the parent can't love prove the theory?	6.595227241516113	correct
Did the woman who the student follow may wait?	7.14260721206665	May the woman who the student did follow wait?	7.349458694458008	incorrect
Did the doctor who the student ask does stand?	7.538340091705322	Does the doctor who the student did ask stand?	7.791413307189941	incorrect
Could the boy who the police find would start the war?	5.316911220550537	Would the boy who the police could find start the war?	5.427560329437256	incorrect
Shouldn't the father who the minister serve will swim?	6.907012939453125	Will the father who the minister shouldn't serve swim?	6.886404037475586	correct
Did the player who the professor teach didn't run?	6.9283881187438965	Didn't the player who the professor did teach run?	7.164670467376709	incorrect
Should the father who the student meet won't ask the question?	5.409541606903076	Won't the father who the student should meet ask the question?	6.327346324920654	incorrect
Couldn't the player who the army kill would lie down?	5.834278106689453	Would the player who the army couldn't kill lie down?	6.402400016784668	incorrect
Did the man who the player lead must work?	6.2767653465271	Must the man who the player did lead work?	6.4459357261657715	incorrect
Won't the lady who the man love shouldn't throw the stone?	5.81630277633667	Shouldn't the lady who the man won't love throw the stone?	5.528104782104492	correct
Can't the man who the army kill did explain the process?	6.581843852996826	Did the man who the army can't kill explain the process?	5.704877853393555	correct
Shouldn't the doctor who the team follow did play the game?	5.913310527801514	Did the doctor who the team shouldn't follow play the game?	5.726377487182617	correct
Must the professor who the council support didn't run?	7.517951965332031	Didn't the professor who the council must support run?	7.223837852478027	correct
Does the professor who the professor teach must stay?	7.241425514221191	Must the professor who the professor does teach stay?	7.726390361785889	incorrect
Must the daughter who the president invite could wait?	7.369168758392334	Could the daughter who the president must invite wait?	6.984644412994385	correct
Would the boy who the player hit can stay?	6.498172283172607	Can the boy who the player would hit stay?	7.05133581161499	incorrect
Does the brother who the parent support must stay?	8.176630020141602	Must the brother who the parent does support stay?	8.341697692871094	incorrect
Didn't the father who the player reach out to could walk?	6.348362922668457	Could the father who the player didn't reach out to walk?	5.217322826385498	correct
Could the girl who the officer serve might sit?	6.754528045654297	Might the girl who the officer could serve sit?	7.410888195037842	incorrect
Couldn't the doctor who the student join would believe the truth?	5.972117900848389	Would the doctor who the student couldn't join believe the truth?	5.950392723083496	correct
Couldn't the mother who the teacher ask would lie down?	5.7935099601745605	Would the mother who the teacher couldn't ask lie down?	5.976402282714844	incorrect
Should the father who the president invite would hold the meeting?	5.923150539398193	Would the father who the president should invite hold the meeting?	5.885299205780029	correct
Could the boy who the officer serve does marry the woman?	6.1720733642578125	Does the boy who the officer could serve marry the woman?	6.549168586730957	incorrect
Did the princess who the army attack will travel?	7.3177080154418945	Will the princess who the army did attack travel?	7.887349605560303	incorrect
Can the boy who the student see may work?	6.569084167480469	May the boy who the student can see work?	6.710248947143555	incorrect
Doesn't the father who the student join can't watch the television?	6.355885982513428	Can't the father who the student doesn't join watch the television?	6.244368076324463	correct
Will the woman who the man see could play the song?	5.835264682769775	Could the woman who the man will see play the song?	5.415546417236328	correct
Might the president who the team attack couldn't stand?	7.386501312255859	Couldn't the president who the team might attack stand?	6.315482139587402	correct
Could the doctor who the teacher help couldn't leave?	6.763906002044678	Couldn't the doctor who the teacher could help leave?	5.759559631347656	correct
Does the lady who the woman love should enjoy the film?	6.617969512939453	Should the lady who the woman does love enjoy the film?	6.092685222625732	correct
Can't the professor who the player hit should follow the order?	6.508193492889404	Should the professor who the player can't hit follow the order?	6.238554954528809	correct
Must the daughter who the player hit couldn't show support for the man?	6.621038436889648	Couldn't the daughter who the player must hit show support for the man?	6.067815780639648	correct
Will the woman who the worker serve would rest?	7.473588943481445	Would the woman who the worker will serve rest?	6.406131267547607	correct
Will the woman who the worker serve would join the committee?	6.446277618408203	Would the woman who the worker will serve join the committee?	5.8873291015625	correct
Should the man who the teacher help does fix the car?	5.9165568351745605	Does the man who the teacher should help fix the car?	5.801990509033203	correct
Will the mother who the friend tell the story to shouldn't walk?	5.666365623474121	Shouldn't the mother who the friend will tell the story to walk?	5.121340274810791	correct
Should the man who the teacher help does stand?	6.592053413391113	Does the man who the teacher should help stand?	6.679187297821045	incorrect
Shouldn't the player who the officer serve mustn't invite the committee?	5.709967613220215	Mustn't the player who the officer shouldn't serve invite the committee?	5.900333404541016	incorrect
Must the mother who the child love shouldn't follow the plan?	5.454024314880371	Shouldn't the mother who the child must love follow the plan?	5.528164863586426	incorrect
Mustn't the girl who the doctor save should carry the child?	6.205930709838867	Should the girl who the doctor mustn't save carry the child?	5.597977161407471	correct
Can't the brother who the friend tell the story to doesn't serve the community?	5.913694381713867	Doesn't the brother who the friend can't tell the story to serve the community?	5.387666702270508	correct
Might the president who the player hit won't watch the game?	6.4936137199401855	Won't the president who the player might hit watch the game?	6.986845016479492	incorrect
Doesn't the boy who the soldier kill must add the information?	6.621827602386475	Must the boy who the soldier doesn't kill add the information?	6.624654769897461	incorrect
Does the girl who the army kill did stay?	7.66762113571167	Did the girl who the army does kill stay?	7.214231967926025	correct
May the mother who the soldier save might arrive?	7.429470539093018	Might the mother who the soldier may save arrive?	7.886472225189209	incorrect
Would the lady who the father tell the story to must produce the goods?	5.73119592666626	Must the lady who the father would tell the story to produce the goods?	5.893245220184326	incorrect
Can't the man who the president lead shouldn't live with the parents?	5.557461738586426	Shouldn't the man who the president can't lead live with the parents?	5.22808837890625	correct
Can the father who the coach teach must enjoy the film?	7.029501914978027	Must the father who the coach can teach enjoy the film?	7.286521911621094	incorrect
Doesn't the wife who the woman watch can't paint the wall?	6.207519054412842	Can't the wife who the woman doesn't watch paint the wall?	6.289213180541992	incorrect
Won't the king who the teacher meet may run?	7.971667289733887	May the king who the teacher won't meet run?	8.031213760375977	incorrect
Could the brother who the president invite must leave?	6.4470744132995605	Must the brother who the president could invite leave?	7.287894248962402	incorrect
Must the mother who the student watch mustn't sit?	6.936399459838867	Mustn't the mother who the student must watch sit?	7.390225887298584	incorrect
Must the princess who the actor marry did work?	8.431049346923828	Did the princess who the actor must marry work?	7.327897071838379	correct
Will the king who the student call must stand?	7.450937747955322	Must the king who the student will call stand?	7.972161769866943	incorrect
Would the player who the child see won't earn money?	6.240353584289551	Won't the player who the child would see earn money?	6.36417293548584	incorrect
May the mother who the soldier save can't play the music?	6.160869121551514	Can't the mother who the soldier may save play the music?	6.27507209777832	incorrect
Should the president who the teacher invite can't stay?	6.896210670471191	Can't the president who the teacher should invite stay?	7.371123313903809	incorrect
Mustn't the father who the man love doesn't stand?	6.148477554321289	Doesn't the father who the man mustn't love stand?	6.036141872406006	correct
Did the player who the man see must enjoy the music?	6.366243362426758	Must the player who the man did see enjoy the music?	6.492820739746094	incorrect
Could the brother who the woman find did build the house?	5.970080852508545	Did the brother who the woman could find build the house?	6.0789899826049805	incorrect
Couldn't the doctor who the student trust may run?	6.402759552001953	May the doctor who the student couldn't trust run?	7.054368019104004	incorrect
Did the player who the man see must wait?	6.721016883850098	Must the player who the man did see wait?	7.1866350173950195	incorrect
Won't the doctor who the professor teach can rest?	7.61298942565918	Can the doctor who the professor won't teach rest?	7.220589637756348	correct
