sentence1	PPL1	Sentence2	PPL2	Correct
Who should Mike tell a story to Jonathan while helping?	6.535022258758545	Who should Mike tell a story to while helping Jonathan?	6.089309215545654	correct
What did Sarah throw the ball after putting at home?	5.593255043029785	What did Sarah throw after putting the ball at home?	5.465769290924072	correct
Who should this boy tell the story to Richard after hitting?	5.916687965393066	Who should this boy tell the story to after hitting Richard?	5.465216159820557	correct
Who should Helen ask Catherine after arresting?	8.419288635253906	Who should Helen ask after arresting Catherine?	8.080687522888184	correct
Who did Ann see Kelly while attacking?	7.692038536071777	Who did Ann see while attacking Kelly?	6.651971340179443	correct
What did Ann show the result after producing?	6.876153469085693	What did Ann show after producing the result?	6.81604528427124	correct
Who should that father mention Ruth when telling the story to?	6.14147424697876	Who should that father mention when telling the story to Ruth?	5.485510349273682	correct
What did that father talk about history when studying?	6.079766273498535	What did that father talk about when studying history?	4.869480609893799	correct
Who should this president kill Andy before meeting?	7.382925033569336	Who should this president kill before meeting Andy?	6.746689796447754	correct
What did this president build the system before developing?	6.329808712005615	What did this president build before developing the system?	5.774880409240723	correct
Who should Peter trust Jerry after arresting?	8.47465991973877	Who should Peter trust after arresting Jerry?	7.519663333892822	correct
What did Peter help the student to do after arresting?	5.909712314605713	What did Peter help to do after arresting the student?	5.509383678436279	correct
What should Walter watch Sarah before killing?	7.854299545288086	What should Walter watch before killing Sarah?	6.039298057556152	correct
What did Walter ask the question before answering?	5.539388656616211	What did Walter ask before answering the question?	4.905026435852051	correct
Who should the doctor talk to Louis after writing about?	5.793747425079346	Who should the doctor talk to after writing about Louis?	5.399033069610596	correct
What did the doctor hear the music after writing?	5.9911956787109375	What did the doctor hear after writing the music?	5.724173069000244	correct
Who should Jason ask Catherine after leaving at home?	6.66977596282959	Who should Jason ask after leaving Catherine at home?	6.518159866333008	correct
Who should Louis call Jonathan after sending the letter?	6.693436622619629	Who should Louis call after sending Jonathan the letter?	6.836857318878174	incorrect
Who should Victoria meet Jason while sharing the food with?	7.1062164306640625	Who should Victoria meet while sharing the food with Jason?	6.173738956451416	correct
Who did Victoria like the children while sharing the food with?	5.956048011779785	Who did Victoria like while sharing the food with the children?	5.137106418609619	correct
Who should this professor support Victor while choosing?	8.101850509643555	Who should this professor support while choosing Victor?	7.275854110717773	correct
What did the girl throw the ball when she decided not to throw?	3.9814324378967285	What did the girl throw when she decided not to throw the ball?	3.7189958095550537	correct
What did this doctor enjoy the music while performing?	5.976492404937744	What did this doctor enjoy while performing the music?	5.975471496582031	correct
What did the brother take the picture after drawing?	5.585893630981445	What did the brother take after drawing the picture?	4.944353103637695	correct
Who should Bill understand Catherine before marrying?	8.290003776550293	Who should Bill understand before marrying Catherine?	7.3006672859191895	correct
Who should Anthony follow Adam when protecting?	8.549712181091309	Who should Anthony follow when protecting Adam?	7.640350818634033	correct
Who should Richard meet Alice after informing?	8.448966979980469	Who should Richard meet after informing Alice?	7.396198272705078	correct
What did Richard serve the government after informing?	6.514822959899902	What did Richard serve after informing the government?	5.9805803298950195	correct
Who should this father teach Tony after telling a story to?	6.345108985900879	Who should this father teach after telling a story to Tony?	5.62867546081543	correct
What did this father hear the music after enjoying?	6.823784828186035	What did this father hear after enjoying the music?	5.738609313964844	correct
Who should Catherine serve Peter when marrying?	8.371565818786621	Who should Catherine serve when marrying Peter?	7.298165798187256	correct
