sentence1	PPL1	Sentence2	PPL2	Correct
Lawrence reports that Peter's wife introduces himself to others.	5.96187686920166	Lawrence reports that Peter's wife introduces herself to others.	5.853456020355225	correct
The female president reports that Ruth's brother introduces herself to others.	5.922835350036621	The female president reports that Ruth's brother introduces himself to others.	5.912749290466309	correct
Ann reports that the male professor who trusts Ann teaches herself.	7.483580589294434	Ann reports that the male professor who trusts Ann teaches himself.	7.488865375518799	incorrect
Anthony shows that Charlie's mother helps himself.	6.443854808807373	Anthony shows that Charlie's mother helps herself.	6.297502517700195	correct
The lady shows that Helen's husband helps herself.	6.185389995574951	The lady shows that Helen's husband helps himself.	6.150327682495117	correct
The king writes that Brian's daughter hides himself from the enemy.	5.77204704284668	The king writes that Brian's daughter hides herself from the enemy.	5.832484722137451	incorrect
The daughter writes that Anna's brother hides herself from the enemy.	5.967647552490234	The daughter writes that Anna's brother hides himself from the enemy.	5.94780158996582	correct
The king reports that William's mother tells himself the truth.	5.5104241371154785	The king reports that William's mother tells herself the truth.	5.626365661621094	incorrect
Sarah reports that Victoria's uncle tells herself the truth.	6.239733695983887	Sarah reports that Victoria's uncle tells himself the truth.	6.084940433502197	correct
Sarah reports that the boy who tells Sarah the story helps herself.	5.981733798980713	Sarah reports that the boy who tells Sarah the story helps himself.	6.009766578674316	incorrect
The king reports that the daughter who tells the king the story helps himself.	5.358694076538086	The king reports that the daughter who tells the king the story helps herself.	5.477697372436523	incorrect
The male president learns that Jeff's wife trusts himself.	7.1564860343933105	The male president learns that Jeff's wife trusts herself.	7.028796672821045	correct
The female player learns that Mary's uncle trusts herself.	6.7577338218688965	The female player learns that Mary's uncle trusts himself.	6.669919490814209	correct
The female player learns that the man who trusts the female player hits herself.	5.774585247039795	The female player learns that the man who trusts the female player hits himself.	5.572797775268555	correct
The male president learns that the princess who trusts the male president hits himself.	6.639527797698975	The male president learns that the princess who trusts the male president hits herself.	6.596359729766846	correct
Louis hears that Alexander's sister enjoys himself in the park.	5.802816390991211	Louis hears that Alexander's sister enjoys herself in the park.	5.848548412322998	incorrect
