sentence1	PPL1	Sentence2	PPL2	Correct
Will the woman who rest did attack that city?	7.12686014175415	Did the woman who will rest attack that city?	7.196656227111816	incorrect
Can this president who join the party didn't help this family?	5.7625837326049805	Didn't this president who can join the party help this family?	5.633439540863037	correct
Should that professor who wait might explain the reason?	6.819008827209473	Might that professor who should wait explain the reason?	6.881494998931885	incorrect
Won't the father who teach the professor did face this risk?	6.51669979095459	Did the father who won't teach the professor face this risk?	6.209620475769043	correct
Can the father who tell the story to the mother shouldn't help that child?	5.44495153427124	Shouldn't the father who can tell the story to the mother help that child?	4.330549240112305	correct
Did the president who wait can't tell a story?	5.2932820320129395	Can't the president who did wait tell a story?	6.00836706161499	incorrect
Won't the wife who attack the soldier might describe this process?	6.445556640625	Might the wife who won't attack the soldier describe this process?	6.8344645500183105	incorrect
Should the player who love the man would enjoy this film?	5.7794952392578125	Would the player who should love the man enjoy this film?	6.699378490447998	incorrect
Could the brother who support the council might talk?	6.529648780822754	Might the brother who could support the council talk?	7.097195625305176	incorrect
Might this president who support the friend must marry the man?	6.226670742034912	Must this president who might support the friend marry the man?	6.906067848205566	incorrect
Could the king who work will watch the television?	6.61794900894165	Will the king who could work watch the television?	6.395731449127197	correct
Can that lady who understand the student should work?	7.823996067047119	Should that lady who can understand the student work?	6.235076904296875	correct
Might that president who hit the boy couldn't serve the government?	5.675686359405518	Couldn't that president who might hit the boy serve the government?	5.760108470916748	incorrect
Should this player who travel might sell that car?	7.6593146324157715	Might this player who should travel sell that car?	7.232000827789307	correct
Does the king who run might support that position?	6.581749439239502	Might the king who does run support that position?	7.476897716522217	incorrect
Might this king who save the soldier should put this name on the book?	6.283984661102295	Should this king who might save the soldier put this name on the book?	5.891284942626953	correct
Could that player who invite the teacher does send the letter?	6.744692802429199	Does that player who could invite the teacher send the letter?	6.4209771156311035	correct
Did this player who sit may enjoy that music?	7.981874465942383	May this player who did sit enjoy that music?	7.789511680603027	correct
Doesn't this professor who see the woman should wait?	5.555196762084961	Should this professor who doesn't see the woman wait?	5.482035160064697	correct
Won't the boy who serve the minister can't learn that language?	4.973421573638916	Can't the boy who won't serve the minister learn that language?	5.188684463500977	incorrect
Couldn't that woman who travel must ask the question?	5.034573554992676	Must that woman who couldn't travel ask the question?	5.662381172180176	incorrect
Does this boy who believe the woman would live with a family?	5.135763168334961	Would this boy who does believe the woman live with a family?	5.21821403503418	incorrect
May the girl who meet the president might talk?	5.61308479309082	Might the girl who may meet the president talk?	6.702584743499756	incorrect
Can the doctor who rest doesn't show this picture to the man?	5.52175235748291	Doesn't the doctor who can rest show this picture to the man?	4.46341609954834	correct
Mustn't this wife who see the child didn't arrive?	5.770415782928467	Didn't this wife who mustn't see the child arrive?	5.712554454803467	correct
Would the boy who teach the teacher didn't work?	4.995545864105225	Didn't the boy who would teach the teacher work?	4.446383953094482	correct
Didn't that doctor who see the woman should give some information?	5.68696403503418	Should that doctor who didn't see the woman give some information?	5.060697078704834	correct
Should this player who marry the woman will stop the program?	6.131105422973633	Will this player who should marry the woman stop the program?	6.324389457702637	incorrect
May this brother who marry the actor mustn't throw that ball?	5.951117992401123	Mustn't this brother who may marry the actor throw that ball?	6.245931625366211	incorrect
Might the professor who run can understand this language?	6.456482887268066	Can the professor who might run understand this language?	7.11099100112915	incorrect
Will that brother who arrive did stop this car?	6.673972129821777	Did that brother who will arrive stop this car?	6.785248756408691	incorrect
Mustn't the professor who stand might help that family?	6.741979598999023	Might the professor who mustn't stand help that family?	7.565988063812256	incorrect
Might this girl who run shouldn't close the door?	5.60637903213501	Shouldn't this girl who might run close the door?	4.576927185058594	correct
Could the princess who arrive might lose that war?	7.458977699279785	Might the princess who could arrive lose that war?	7.950984477996826	incorrect
Won't the princess who help the teacher might stay?	6.41066312789917	Might the princess who won't help the teacher stay?	6.319512844085693	correct
Shouldn't that king who invite the leader couldn't serve the government?	5.365541934967041	Couldn't that king who shouldn't invite the leader serve the government?	5.754086017608643	incorrect
Can't the doctor who tell the story to the mother would lose the money?	5.490311145782471	Would the doctor who can't tell the story to the mother lose the money?	4.8177666664123535	correct
Couldn't that doctor who talk may share the date?	6.119629859924316	May that doctor who couldn't talk share the date?	6.253931522369385	incorrect
Would the father who lead the leader can inform the people?	5.605605125427246	Can the father who would lead the leader inform the people?	6.91346549987793	incorrect
Can the player who support the friend didn't face this war?	6.620477199554443	Didn't the player who can support the friend face this war?	5.972660064697266	correct
Might this girl who support the friend shouldn't run?	6.827338218688965	Shouldn't this girl who might support the friend run?	5.617908477783203	correct
Shouldn't that doctor who follow the child doesn't talk?	4.65470027923584	Doesn't that doctor who shouldn't follow the child talk?	5.028254508972168	incorrect
Shouldn't the woman who find the student might add a number?	5.408490180969238	Might the woman who shouldn't find the student add a number?	6.54335355758667	incorrect
Did this king who marry the actor didn't stand?	6.638392925262451	Didn't this king who did marry the actor stand?	6.577025890350342	correct
Mustn't this wife who hit the player could inform the people?	6.2601189613342285	Could this wife who mustn't hit the player inform the people?	7.271717071533203	incorrect
Should this man who work could see this game?	6.107017993927002	Could this man who should work see this game?	5.911309719085693	correct
Might this president who invite the leader shouldn't work?	6.847815990447998	Shouldn't this president who might invite the leader work?	6.079431056976318	correct
Mustn't this prince who lead the minister doesn't swim?	5.866964817047119	Doesn't this prince who mustn't lead the minister swim?	6.231410026550293	incorrect
Shouldn't the woman who tell the story to the teacher will learn history?	5.017822742462158	Will the woman who shouldn't tell the story to the teacher learn history?	5.394504070281982	incorrect
Did the player who leave might end a war?	6.9501824378967285	Might the player who did leave end a war?	6.825389385223389	correct
Might that wife who stay can't find the letter?	6.597338676452637	Can't that wife who might stay find the letter?	6.959753513336182	incorrect
Doesn't this president who love the child shouldn't read the news?	4.865026473999023	Shouldn't this president who doesn't love the child read the news?	4.582833766937256	correct
Did that brother who teach the professor should travel?	6.769077777862549	Should that brother who did teach the professor travel?	6.522979736328125	correct
Didn't this mother who run couldn't lose this money?	5.663091659545898	Couldn't this mother who didn't run lose this money?	5.224225997924805	correct
Didn't that lady who ask the teacher can't catch that fish?	5.179582118988037	Can't that lady who didn't ask the teacher catch that fish?	5.703963279724121	incorrect
Can't this player who rest doesn't buy the house?	6.770247459411621	Doesn't this player who can't rest buy the house?	5.777902603149414	correct
Shouldn't that woman who talk won't perform that music?	4.906259536743164	Won't that woman who shouldn't talk perform that music?	5.743488311767578	incorrect
Might this doctor who meet the student could talk?	7.406942844390869	Could this doctor who might meet the student talk?	6.966622829437256	correct
May this wife who find the woman could create that music?	7.253632545471191	Could this wife who may find the woman create that music?	7.409149169921875	incorrect
Should the daughter who swim does teach the children?	6.34752082824707	Does the daughter who should swim teach the children?	6.44816780090332	incorrect
Shouldn't this mother who meet the student will stand?	5.490657806396484	Will this mother who shouldn't meet the student stand?	6.3075690269470215	incorrect
Shouldn't this player who walk will stop the program?	5.473848342895508	Will this player who shouldn't walk stop the program?	6.6888322830200195	incorrect
Must that woman who love her parent would work?	6.454530239105225	Would that woman who must love her parent work?	5.928386688232422	correct
Didn't this professor who understand the teacher does arrive?	6.747979640960693	Does this professor who didn't understand the teacher arrive?	5.949342250823975	correct
Must this man who rest could attack the enemy?	6.486062526702881	Could this man who must rest attack the enemy?	6.294356346130371	correct
Won't the woman who serve the soldier did sell these goods?	5.49594783782959	Did the woman who won't serve the soldier sell these goods?	5.620416164398193	incorrect
Can't the brother who attack the soldier mustn't wait?	6.709224700927734	Mustn't the brother who can't attack the soldier wait?	5.674973964691162	correct
Should this boy who love the man can't win that match?	5.649540901184082	Can't this boy who should love the man win that match?	6.444123268127441	incorrect
Does this player who believe the teacher may stop the car?	6.108997344970703	May this player who does believe the teacher stop the car?	6.227728366851807	incorrect
Shouldn't this professor who watch the student didn't work?	5.095114707946777	Didn't this professor who shouldn't watch the student work?	5.2286505699157715	incorrect
Might this woman who stand doesn't keep that record?	6.017862796783447	Doesn't this woman who might stand keep that record?	5.7356791496276855	correct
Will that mother who call the student should buy the house?	6.3554606437683105	Should that mother who will call the student buy the house?	6.203457832336426	correct
Couldn't that lady who serve the minister might add this information?	5.159575462341309	Might that lady who couldn't serve the minister add this information?	5.951504230499268	incorrect
Shouldn't the woman who help her parent does lie down?	5.4574456214904785	Does the woman who shouldn't help her parent lie down?	5.475019931793213	incorrect
Couldn't that professor who help the teacher must explain the reason?	5.269454002380371	Must that professor who couldn't help the teacher explain the reason?	5.065622806549072	correct
Can't this prince who run doesn't watch television?	6.131850242614746	Doesn't this prince who can't run watch television?	4.976284503936768	correct
Mustn't this lady who come can't produce that music?	6.013254642486572	Can't this lady who mustn't come produce that music?	6.95815372467041	incorrect
Mustn't that brother who lead the president may keep the record?	6.066586494445801	May that brother who mustn't lead the president keep the record?	6.545770168304443	incorrect
Can that boy who teach the teacher does run?	7.757985591888428	Does that boy who can teach the teacher run?	5.404956340789795	correct
May the doctor who support the government couldn't produce this film?	5.660109996795654	Couldn't the doctor who may support the government produce this film?	5.609186172485352	correct
Does the player who lead the president can't swim?	5.359180927276611	Can't the player who does lead the president swim?	7.122936248779297	incorrect
Couldn't the father who run may produce the music?	5.49782657623291	May the father who couldn't run produce the music?	6.075273036956787	incorrect
Would that doctor who call the friend may perform a song?	6.01002311706543	May that doctor who would call the friend perform a song?	6.37923526763916	incorrect
Could the wife who see the student can't come?	5.8783488273620605	Can't the wife who could see the student come?	6.306428909301758	incorrect
Could that prince who teach the coach must stand?	7.519996643066406	Must that prince who could teach the coach stand?	7.490383148193359	correct
